i,j,t,r
3,50,9,99.70712
3,50,10,64.70712
3,50,11,111.7071
3,50,12,90.70712
3,50,13,49.70712
3,50,14,47.70712
3,50,15,50.70712
3,50,16,68.70712
3,50,17,93.70712
3,50,18,37.70712
3,50,19,81.70712
3,81,0,56.82416
3,81,1,60.82416
3,81,2,98.82416
3,81,3,132.8242
3,81,4,61.82416
3,81,5,82.82416
3,81,6,106.8242
3,81,7,130.8242
3,81,8,102.8242
3,81,9,74.82416
3,81,10,128.8242
3,81,11,134.8242
3,81,12,109.8242
3,81,13,71.82416
3,81,14,100.8242
3,81,15,60.82416
3,81,16,79.82416
3,81,17,86.82416
3,81,18,140.8242
3,81,19,100.8242
3,82,0,58.82856
3,82,1,44.82856
3,82,2,84.82856
3,82,3,63.82856
3,82,4,88.82856
3,82,5,71.82856
3,82,6,15.82856
3,82,7,19.82856
3,82,8,62.82856
3,82,9,43.82856
3,82,10,24.82856
3,82,11,65.82856
3,82,12,25.82856
3,82,13,34.82856
3,82,14,17.82856
3,82,15,45.82856
3,82,16,13.82856
3,82,17,39.82856
3,82,18,70.82856
3,82,19,98.82856
4,18,0,30.86512
4,18,1,90.86512
4,18,2,80.86512
4,18,3,16.86512
4,18,4,6.86512
4,18,5,53.86512
4,18,6,42.86512
4,18,7,61.86512
4,18,8,65.86512
4,18,9,44.86512
4,18,10,77.86512
4,18,11,6.86512
4,18,12,36.86512
4,18,13,96.86512
4,18,14,73.86512
4,18,15,42.86512
4,18,16,70.86512
4,18,17,22.86512
4,18,18,16.86512
4,18,19,41.86512
4,21,0,76.61632
4,21,1,59.61632
4,21,2,57.61632
4,21,3,62.61632
4,21,4,57.61632
4,21,5,93.61632
4,21,6,47.61632
4,21,7,46.61632
4,21,8,59.61632
4,21,9,104.6163
4,21,10,33.61632
4,21,11,83.61632
4,21,12,67.61632
4,21,13,93.61632
4,21,14,39.61632
4,21,15,72.61632
4,21,16,110.6163
4,21,17,30.61632
4,21,18,65.61632
4,21,19,44.61632
4,61,0,64.86032
4,61,1,115.8603
4,61,2,110.8603
4,61,3,159.8603
4,61,4,70.86032
4,61,5,119.8603
4,61,6,106.8603
4,61,7,105.8603
4,61,8,92.86032
4,61,9,145.8603
4,61,10,134.8603
4,61,11,136.8603
4,61,12,106.8603
4,61,13,136.8603
4,61,14,142.8603
4,61,15,126.8603
4,61,16,85.86032
4,61,17,63.86032
4,61,18,86.86032
4,61,19,74.86032
5,1,0,57.55152
5,1,1,104.5515
5,1,2,102.5515
5,1,3,42.55152
5,1,4,65.55152
5,1,5,99.55152
5,1,6,59.55152
5,1,7,31.55152
5,1,8,83.55152
5,1,9,110.5515
5,1,10,112.5515
5,1,11,108.5515
5,1,12,82.55152
5,1,13,78.55152
5,1,14,101.5515
5,1,15,24.55152
5,1,16,20.55152
5,1,17,86.55152
5,1,18,82.55152
5,1,19,48.55152
5,6,0,94.83752
5,6,1,37.83752
5,6,2,13.83752
5,6,3,28.83752
5,6,4,74.83752
5,6,5,29.83752
5,6,6,15.83752
5,6,7,50.83752
5,6,8,76.83752
5,6,9,55.83752
5,6,10,67.83752
5,6,11,80.83752
5,6,12,25.83752
5,6,13,55.83752
5,6,14,17.83752
5,6,15,67.83752
5,6,16,15.83752
5,6,17,54.83752
5,6,18,46.83752
5,6,19,30.83752
6,5,0,81.83752
6,5,1,73.83752
6,5,2,55.83752
6,5,3,72.83752
6,5,4,11.83752
6,5,5,33.83752
6,5,6,90.83752
6,5,7,80.83752
6,5,8,25.83752
6,5,9,11.83752
6,5,10,60.83752
6,5,11,59.83752
6,5,12,89.83752
6,5,13,70.83752
6,5,14,2.83752
6,5,15,55.83752
6,5,16,68.83752
6,5,17,96.83752
6,5,18,55.83752
6,5,19,76.83752
7,2,0,97.72456
7,2,1,127.7246
7,2,2,65.72456
7,2,3,133.7245
7,2,4,141.7245
7,2,5,123.7246
7,2,6,130.7245
7,2,7,129.7245
7,2,8,144.7245
7,2,9,81.72456
7,2,10,98.72456
7,2,11,80.72456
7,2,12,118.7246
7,2,13,139.7245
7,2,14,76.72456
7,2,15,123.7246
7,2,16,130.7245
7,2,17,64.72456
7,2,18,95.72456
7,2,19,82.72456
7,8,0,80.87016
7,8,1,71.87016
7,8,2,68.87016
7,8,3,7.87016
7,8,4,103.8702
7,8,5,70.87016
7,8,6,48.87016
7,8,7,8.870159
7,8,8,20.87016
7,8,9,92.87016
7,8,10,84.87016
7,8,11,92.87016
7,8,12,13.87016
7,8,13,61.87016
7,8,14,103.8702
7,8,15,42.87016
7,8,16,27.87016
7,8,17,59.87016
7,8,18,23.87016
7,8,19,57.87016
7,49,0,5.94704
7,49,1,43.94704
7,49,2,72.94704
7,49,3,11.94704
7,49,4,24.94704
7,49,5,3.94704
7,49,6,33.94704
7,49,7,58.94704
7,49,8,82.94704
7,49,9,91.94704
7,49,10,53.94704
7,49,11,57.94704
7,49,12,84.94704
7,49,13,84.94704
7,49,14,16.94704
7,49,15,23.94704
7,49,16,92.94704
7,49,17,39.94704
7,49,18,7.94704
7,49,19,70.94704
7,50,0,16.58344
7,50,1,55.58344
7,50,2,65.58344
7,50,3,23.58344
7,50,4,10.58344
7,50,5,39.58344
7,50,6,87.58344
7,50,7,10.58344
7,50,8,90.58344
7,50,9,12.58344
7,50,10,82.58344
7,50,11,48.58344
7,50,12,101.5834
7,50,13,92.58344
7,50,14,21.58344
7,50,15,21.58344
7,50,16,96.58344
7,50,17,31.58344
7,50,18,86.58344
7,50,19,68.58344
8,7,0,35.87016
8,7,1,56.87016
8,7,2,11.87016
8,7,3,25.87016
8,7,4,14.87016
8,7,5,25.87016
8,7,6,81.87016
8,7,7,99.87016
8,7,8,9.870159
8,7,9,80.87016
8,7,10,98.87016
8,7,11,96.87016
8,7,12,102.8702
8,7,13,65.87016
8,7,14,64.87016
8,7,15,33.87016
8,7,16,91.87016
8,7,17,57.87016
8,7,18,50.87016
8,7,19,76.87016
8,55,0,68.56432
8,55,1,118.5643
8,55,2,49.56432
8,55,3,68.56432
8,55,4,60.56432
8,55,5,31.56432
8,55,6,123.5643
8,55,7,87.56432
8,55,8,71.56432
8,55,9,114.5643
8,55,10,83.56432
8,55,11,84.56432
8,55,12,80.56432
8,55,13,121.5643
8,55,14,93.56432
8,55,15,112.5643
8,55,16,67.56432
8,55,17,96.56432
8,55,18,108.5643
8,55,19,38.56432
9,10,0,12.84784
9,10,1,77.84784
9,10,2,104.8478
9,10,3,16.84784
9,10,4,31.84784
9,10,5,14.84784
9,10,6,23.84784
9,10,7,10.84784
9,10,8,89.84784
9,10,9,35.84784
9,10,10,26.84784
9,10,11,73.84784
9,10,12,49.84784
9,10,13,39.84784
9,10,14,56.84784
9,10,15,33.84784
9,10,16,22.84784
9,10,17,82.84784
9,10,18,78.84784
9,10,19,7.84784
9,19,0,98.53288
9,19,1,116.5329
9,19,2,43.53288
9,19,3,118.5329
9,19,4,83.53288
9,19,5,60.53288
9,19,6,97.53288
9,19,7,68.53288
9,19,8,75.53288
9,19,9,76.53288
9,19,10,37.53288
9,19,11,35.53288
9,19,12,72.53288
9,19,13,35.53288
9,19,14,83.53288
9,19,15,38.53288
9,19,16,88.53288
9,19,17,94.53288
9,19,18,54.53288
9,19,19,43.53288
9,31,0,102.6401
9,31,1,88.64008
9,31,2,88.64008
9,31,3,69.64008
9,31,4,28.64008
9,31,5,10.64008
9,31,6,18.64008
9,31,7,99.64008
9,31,8,60.64008
9,31,9,65.64008
9,31,10,62.64008
9,31,11,94.64008
9,31,12,79.64008
9,31,13,95.64008
9,31,14,24.64008
9,31,15,42.64008
9,31,16,52.64008
9,31,17,106.6401
9,31,18,85.64008
9,31,19,74.64008
10,9,0,73.84784
10,9,1,94.84784
10,9,2,24.84784
10,9,3,55.84784
10,9,4,63.84784
10,9,5,38.84784
10,9,6,45.84784
10,9,7,34.84784
10,9,8,88.84784
10,9,9,12.84784
10,9,10,85.84784
10,9,11,44.84784
10,9,12,24.84784
10,9,13,103.8478
10,9,14,49.84784
10,9,15,102.8478
10,9,16,72.84784
10,9,17,27.84784
10,9,18,45.84784
10,9,19,12.84784
10,15,0,71.35448
10,15,1,101.3545
10,15,2,22.35448
10,15,3,96.35448
10,15,4,33.35448
10,15,5,28.35448
10,15,6,76.35448
10,15,7,95.35448
10,15,8,59.35448
10,15,9,45.35448
10,15,10,98.35448
10,15,11,67.35448
10,15,12,49.35448
10,15,13,98.35448
10,15,14,33.35448
10,15,15,46.35448
10,15,16,82.35448
10,15,17,86.35448
10,15,18,47.35448
10,15,19,41.35448
11,14,0,75.73296
11,14,1,65.73296
11,14,2,93.73296
11,14,3,35.73296
11,14,4,89.73296
11,14,5,45.73296
11,14,6,45.73296
11,14,7,102.733
11,14,8,26.73296
11,14,9,85.73296
11,14,10,27.73296
11,14,11,77.73296
11,14,12,83.73296
11,14,13,90.73296
11,14,14,95.73296
11,14,15,76.73296
11,14,16,78.73296
11,14,17,81.73296
11,14,18,117.733
11,14,19,83.73296
11,18,0,39.50776
11,18,1,24.50776
11,18,2,108.5078
11,18,3,116.5078
11,18,4,101.5078
11,18,5,106.5078
11,18,6,108.5078
11,18,7,78.50776
11,18,8,29.50776
11,18,9,26.50776
11,18,10,67.50776
11,18,11,105.5078
11,18,12,48.50776
11,18,13,58.50776
11,18,14,116.5078
11,18,15,41.50776
11,18,16,34.50776
11,18,17,49.50776
11,18,18,119.5078
11,18,19,37.50776
11,32,0,47.90064
11,32,1,110.9006
11,32,2,69.90063
11,32,3,80.90063
11,32,4,56.90064
11,32,5,106.9006
11,32,6,116.9006
11,32,7,106.9006
11,32,8,100.9006
11,32,9,91.90063
11,32,10,101.9006
11,32,11,58.90064
11,32,12,121.9006
11,32,13,107.9006
11,32,14,132.9006
11,32,15,41.90064
11,32,16,69.90063
11,32,17,112.9006
11,32,18,35.90064
11,32,19,82.90063
12,13,0,8.484159
12,13,1,41.48416
12,13,2,35.48416
12,13,3,92.48416
12,13,4,97.48416
12,13,5,12.48416
12,13,6,76.48416
12,13,7,10.48416
12,13,8,50.48416
12,13,9,88.48416
12,13,10,98.48416
12,13,11,84.48416
12,13,12,55.48416
12,13,13,89.48416
12,13,14,81.48416
12,13,15,4.48416
12,13,16,87.48416
12,13,17,11.48416
12,13,18,40.48416
12,13,19,89.48416
12,16,0,108.8053
12,16,1,60.80528
12,16,2,65.80528
12,16,3,23.80528
12,16,4,33.80528
12,16,5,114.8053
12,16,6,91.80528
12,16,7,115.8053
12,16,8,46.80528
12,16,9,30.80528
12,16,10,65.80528
12,16,11,119.8053
12,16,12,78.80528
12,16,13,114.8053
12,16,14,78.80528
12,16,15,68.80528
12,16,16,72.80528
12,16,17,41.80528
12,16,18,49.80528
12,16,19,62.80528
12,87,0,109.061
12,87,1,58.06096
12,87,2,29.06096
12,87,3,38.06096
12,87,4,101.061
12,87,5,29.06096
12,87,6,64.06096
12,87,7,66.06096
12,87,8,44.06096
12,87,9,113.061
12,87,10,64.06096
12,87,11,42.06096
12,87,12,112.061
12,87,13,99.06096
12,87,14,16.06096
12,87,15,38.06096
12,87,16,27.06096
12,87,17,65.06096
12,87,18,44.06096
12,87,19,96.06096
13,12,0,31.48416
13,12,1,75.48416
13,12,2,53.48416
13,12,3,34.48416
13,12,4,34.48416
13,12,5,37.48416
13,12,6,64.48416
13,12,7,12.48416
13,12,8,39.48416
13,12,9,41.48416
13,12,10,28.48416
13,12,11,34.48416
13,12,12,15.48416
13,12,13,85.48416
13,12,14,76.48416
13,12,15,20.48416
13,12,16,85.48416
13,12,17,55.48416
13,12,18,8.484159
13,12,19,29.48416
13,13,0,108.7646
13,13,1,114.7646
13,13,2,87.76456
13,13,3,81.76456
13,13,4,34.76456
13,13,5,72.76456
13,13,6,80.76456
13,13,7,42.76456
13,13,8,112.7646
13,13,9,67.76456
13,13,10,85.76456
13,13,11,76.76456
13,13,12,53.76456
13,13,13,117.7646
13,13,14,78.76456
13,13,15,115.7646
13,13,16,75.76456
13,13,17,76.76456
13,13,18,125.7646
13,13,19,61.76456
14,11,0,87.73296
14,11,1,28.73296
14,11,2,113.733
14,11,3,108.733
14,11,4,57.73296
14,11,5,63.73296
14,11,6,83.73296
14,11,7,38.73296
14,11,8,114.733
14,11,9,104.733
14,11,10,92.73296
14,11,11,89.73296
14,11,12,77.73296
14,11,13,48.73296
14,11,14,111.733
14,11,15,84.73296
14,11,16,33.73296
14,11,17,65.73296
14,11,18,22.73296
14,11,19,83.73296
14,17,0,103.7959
14,17,1,81.79592
14,17,2,110.7959
14,17,3,66.79592
14,17,4,27.79592
14,17,5,43.79592
14,17,6,101.7959
14,17,7,57.79592
14,17,8,40.79592
14,17,9,14.79592
14,17,10,57.79592
14,17,11,42.79592
14,17,12,85.79592
14,17,13,83.79592
14,17,14,111.7959
14,17,15,52.79592
14,17,16,109.7959
14,17,17,94.79592
14,17,18,54.79592
14,17,19,38.79592
14,30,0,64.07912
14,30,1,86.07912
14,30,2,82.07912
14,30,3,108.0791
14,30,4,50.07912
14,30,5,93.07912
14,30,6,55.07912
14,30,7,77.07912
14,30,8,103.0791
14,30,9,90.07912
14,30,10,79.07912
14,30,11,60.07912
14,30,12,102.0791
14,30,13,61.07912
14,30,14,72.07912
14,30,15,90.07912
14,30,16,86.07912
14,30,17,51.07912
14,30,18,60.07912
14,30,19,86.07912
15,10,0,55.35448
15,10,1,42.35448
15,10,2,110.3545
15,10,3,43.35448
15,10,4,17.35448
15,10,5,102.3545
15,10,6,21.35448
15,10,7,68.35448
15,10,8,59.35448
15,10,9,87.35448
15,10,10,84.35448
15,10,11,77.35448
15,10,12,84.35448
15,10,13,68.35448
15,10,14,24.35448
15,10,15,37.35448
15,10,16,52.35448
15,10,17,49.35448
15,10,18,58.35448
15,10,19,37.35448
15,31,0,88.5664
15,31,1,72.5664
15,31,2,70.5664
15,31,3,35.5664
15,31,4,96.5664
15,31,5,84.5664
15,31,6,108.5664
15,31,7,78.5664
15,31,8,28.5664
15,31,9,50.5664
15,31,10,113.5664
15,31,11,70.5664
15,31,12,45.5664
15,31,13,32.5664
15,31,14,42.5664
15,31,15,73.5664
15,31,16,38.5664
15,31,17,23.5664
15,31,18,56.5664
15,31,19,113.5664
16,12,0,39.80528
16,12,1,39.80528
16,12,2,109.8053
16,12,3,82.80528
16,12,4,86.80528
16,12,5,55.80528
16,12,6,95.80528
16,12,7,78.80528
16,12,8,75.80528
16,12,9,99.80528
16,12,10,119.8053
16,12,11,27.80528
16,12,12,94.80528
16,12,13,113.8053
16,12,14,56.80528
16,12,15,82.80528
16,12,16,119.8053
16,12,17,33.80528
16,12,18,86.80528
16,12,19,36.80528
16,17,0,30.16488
16,17,1,90.16488
16,17,2,33.16488
16,17,3,103.1649
16,17,4,48.16488
16,17,5,49.16488
16,17,6,86.16488
16,17,7,82.16488
16,17,8,53.16488
16,17,9,85.16488
16,17,10,66.16488
16,17,11,20.16488
16,17,12,56.16488
16,17,13,82.16488
16,17,14,34.16488
16,17,15,40.16488
16,17,16,89.16488
16,17,17,17.16488
16,17,18,38.16488
16,17,19,14.16488
17,14,0,112.7959
17,14,1,13.79592
17,14,2,47.79592
17,14,3,40.79592
17,14,4,94.79592
17,14,5,25.79592
17,14,6,88.79592
17,14,7,23.79592
17,14,8,62.79592
17,14,9,13.79592
17,14,10,105.7959
17,14,11,39.79592
17,14,12,21.79592
17,14,13,44.79592
17,14,14,71.79592
17,14,15,79.79592
17,14,16,28.79592
17,14,17,26.79592
17,14,18,96.79592
17,14,19,35.79592
17,16,0,84.16488
17,16,1,61.16488
17,16,2,63.16488
17,16,3,73.16488
17,16,4,60.16488
17,16,5,89.16488
17,16,6,55.16488
17,16,7,23.16488
17,16,8,46.16488
17,16,9,55.16488
17,16,10,41.16488
17,16,11,9.16488
17,16,12,71.16488
17,16,13,69.16488
17,16,14,108.1649
17,16,15,55.16488
17,16,16,76.16488
17,16,17,75.16488
17,16,18,65.16488
17,16,19,25.16488
18,4,0,84.86512
18,4,1,43.86512
18,4,2,74.86512
18,4,3,14.86512
18,4,4,45.86512
18,4,5,25.86512
18,4,6,92.86512
18,4,7,71.86512
18,4,8,102.8651
18,4,9,27.86512
18,4,10,50.86512
18,4,11,24.86512
18,4,12,74.86512
18,4,13,101.8651
18,4,14,103.8651
18,4,15,18.86512
18,4,16,90.86512
18,4,17,94.86512
18,4,18,73.86512
18,4,19,16.86512
18,11,0,61.50776
18,11,1,104.5078
18,11,2,54.50776
18,11,3,111.5078
18,11,4,56.50776
18,11,5,72.50776
18,11,6,68.50776
18,11,7,56.50776
18,11,8,35.50776
18,11,9,113.5078
18,11,10,66.50776
18,11,11,112.5078
18,11,12,84.50776
18,11,13,75.50776
18,11,14,112.5078
18,11,15,48.50776
18,11,16,64.50776
18,11,17,87.50776
18,11,18,46.50776
18,11,19,32.50776
18,23,0,80.844
18,23,1,99.844
18,23,2,29.844
18,23,3,81.844
18,23,4,6.844
18,23,5,21.844
18,23,6,13.844
18,23,7,12.844
18,23,8,94.844
18,23,9,57.844
18,23,10,42.844
18,23,11,53.844
18,23,12,2.844
18,23,13,17.844
18,23,14,90.844
18,23,15,33.844
18,23,16,35.844
18,23,17,13.844
18,23,18,17.844
18,23,19,23.844
19,9,0,57.53288
19,9,1,29.53288
19,9,2,116.5329
19,9,3,21.53288
19,9,4,107.5329
19,9,5,91.53288
19,9,6,19.53288
19,9,7,82.53288
19,9,8,58.53288
19,9,9,43.53288
19,9,10,69.53288
19,9,11,101.5329
19,9,12,70.53288
19,9,13,66.53288
19,9,14,45.53288
19,9,15,85.53288
19,9,16,77.53288
19,9,17,40.53288
19,9,18,77.53288
19,9,19,98.53288
19,35,0,40.26328
19,35,1,87.26328
19,35,2,41.26328
19,35,3,99.26328
19,35,4,86.26328
19,35,5,107.2633
19,35,6,78.26328
19,35,7,62.26328
19,35,8,105.2633
19,35,9,39.26328
19,35,10,81.26328
19,35,11,54.26328
19,35,12,121.2633
19,35,13,27.26328
19,35,14,47.26328
19,35,15,39.26328
19,35,16,108.2633
19,35,17,30.26328
19,35,18,87.26328
19,35,19,47.26328
19,93,0,76.47504
19,93,1,95.47504
19,93,2,94.47504
19,93,3,75.47504
19,93,4,94.47504
19,93,5,16.47504
19,93,6,82.47504
19,93,7,48.47504
19,93,8,63.47504
19,93,9,98.47504
19,93,10,96.47504
19,93,11,93.47504
19,93,12,107.475
19,93,13,88.47504
19,93,14,33.47504
19,93,15,16.47504
19,93,16,69.47504
19,93,17,67.47504
19,93,18,54.47504
19,93,19,49.47504
20,22,0,64.11168
20,22,1,23.11168
20,22,2,92.11168
20,22,3,91.11168
20,22,4,27.11168
20,22,5,65.11168
20,22,6,42.11168
20,22,7,84.11168
20,22,8,17.11168
20,22,9,15.11168
20,22,10,34.11168
20,22,11,65.11168
20,22,12,106.1117
20,22,13,52.11168
20,22,14,26.11168
20,22,15,47.11168
20,22,16,98.11168
20,22,17,73.11168
20,22,18,42.11168
20,22,19,80.11168
20,25,0,22.09272
20,25,1,24.09272
20,25,2,97.09272
20,25,3,55.09272
20,25,4,62.09272
20,25,5,89.09272
20,25,6,97.09272
20,25,7,105.0927
20,25,8,43.09272
20,25,9,40.09272
20,25,10,95.09272
20,25,11,81.09272
20,25,12,13.09272
20,25,13,14.09272
20,25,14,16.09272
20,25,15,33.09272
20,25,16,37.09272
20,25,17,35.09272
20,25,18,67.09272
20,25,19,55.09272
20,26,0,95.08416
20,26,1,107.0842
20,26,2,42.08416
20,26,3,71.08416
20,26,4,34.08416
20,26,5,63.08416
20,26,6,44.08416
20,26,7,34.08416
20,26,8,110.0842
20,26,9,60.08416
20,26,10,114.0842
20,26,11,47.08416
20,26,12,100.0842
20,26,13,17.08416
20,26,14,99.08416
20,26,15,77.08416
20,26,16,77.08416
20,26,17,103.0842
20,26,18,85.08416
20,26,19,97.08416
21,4,0,95.61632
21,4,1,78.61632
21,4,2,28.61632
21,4,3,91.61632
21,4,4,93.61632
21,4,5,54.61632
21,4,6,71.61632
21,4,7,118.6163
21,4,8,47.61632
21,4,9,41.61632
21,4,10,42.61632
21,4,11,34.61632
21,4,12,96.61632
21,4,13,106.6163
21,4,14,86.61632
21,4,15,126.6163
21,4,16,31.61632
21,4,17,120.6163
21,4,18,36.61632
21,4,19,34.61632
21,22,0,62.28032
21,22,1,89.28032
21,22,2,31.28032
21,22,3,90.28032
21,22,4,53.28032
21,22,5,52.28032
21,22,6,23.28032
21,22,7,36.28032
21,22,8,100.2803
21,22,9,88.28032
21,22,10,22.28032
21,22,11,68.28032
21,22,12,95.28032
21,22,13,91.28032
21,22,14,78.28032
21,22,15,47.28032
21,22,16,82.28032
21,22,17,110.2803
21,22,18,27.28032
21,22,19,82.28032
21,71,0,25.53808
21,71,1,63.53808
21,71,2,37.53808
21,71,3,45.53808
21,71,4,68.53808
21,71,5,92.53808
21,71,6,38.53808
21,71,7,44.53808
21,71,8,103.5381
21,71,9,79.53808
21,71,10,31.53808
21,71,11,75.53808
21,71,12,95.53808
21,71,13,88.53808
21,71,14,40.53808
21,71,15,43.53808
21,71,16,110.5381
21,71,17,31.53808
21,71,18,35.53808
21,71,19,78.53808
22,20,0,40.11168
22,20,1,70.11168
22,20,2,19.11168
22,20,3,15.11168
22,20,4,41.11168
22,20,5,50.11168
22,20,6,50.11168
22,20,7,13.11168
22,20,8,65.11168
22,20,9,19.11168
22,20,10,29.11168
22,20,11,37.11168
22,20,12,44.11168
22,20,13,103.1117
22,20,14,108.1117
22,20,15,53.11168
22,20,16,68.11168
22,20,17,34.11168
22,20,18,53.11168
22,20,19,71.11168
22,21,0,110.2803
22,21,1,65.28032
22,21,2,100.2803
22,21,3,45.28032
22,21,4,117.2803
22,21,5,30.28032
22,21,6,84.28032
22,21,7,95.28032
22,21,8,114.2803
22,21,9,46.28032
22,21,10,73.28032
22,21,11,40.28032
22,21,12,86.28032
22,21,13,72.28032
22,21,14,27.28032
22,21,15,38.28032
22,21,16,21.28032
22,21,17,62.28032
22,21,18,103.2803
22,21,19,81.28032
22,43,0,16.41376
22,43,1,45.41376
22,43,2,21.41376
22,43,3,40.41376
22,43,4,18.41376
22,43,5,77.41376
22,43,6,39.41376
22,43,7,64.41376
22,43,8,88.41376
22,43,9,49.41376
22,43,10,28.41376
22,43,11,98.41376
22,43,12,73.41376
22,43,13,48.41376
22,43,14,55.41376
22,43,15,44.41376
22,43,16,9.413759
22,43,17,38.41376
22,43,18,92.41376
22,43,19,10.41376
23,18,0,60.844
23,18,1,81.844
23,18,2,79.844
23,18,3,58.844
23,18,4,61.844
23,18,5,40.844
23,18,6,26.844
23,18,7,79.844
23,18,8,85.844
23,18,9,88.844
23,18,10,9.844
23,18,11,71.844
23,18,12,71.844
23,18,13,27.844
23,18,14,33.844
23,18,15,23.844
23,18,16,26.844
23,18,17,90.844
23,18,18,46.844
23,18,19,8.844
23,24,0,33.28264
23,24,1,37.28264
23,24,2,112.2826
23,24,3,94.28264
23,24,4,73.28264
23,24,5,100.2826
23,24,6,67.28264
23,24,7,54.28264
23,24,8,102.2826
23,24,9,106.2826
23,24,10,113.2826
23,24,11,61.28264
23,24,12,42.28264
23,24,13,60.28264
23,24,14,48.28264
23,24,15,97.28264
23,24,16,69.28264
