,id,0000_01_01_2020,0001_02_01_2020,0002_03_01_2020,0003_04_01_2020,0004_05_01_2020,0005_06_01_2020,0006_07_01_2020,0007_08_01_2020,0008_09_01_2020,0009_10_01_2020,0010_11_01_2020,0011_12_01_2020,0012_13_01_2020,0013_14_01_2020,0014_15_01_2020,0015_16_01_2020,0016_17_01_2020,0017_18_01_2020,0018_19_01_2020,0019_20_01_2020,0020_21_01_2020,0021_22_01_2020,0022_23_01_2020,0023_24_01_2020,0024_25_01_2020,0025_26_01_2020,0026_27_01_2020,0027_28_01_2020,0028_29_01_2020,0029_30_01_2020,0030_31_01_2020,0031_01_02_2020,0032_02_02_2020,0033_03_02_2020,0034_04_02_2020,0035_05_02_2020,0036_06_02_2020,0037_07_02_2020,0038_08_02_2020,0039_09_02_2020,0040_10_02_2020,0041_11_02_2020,0042_12_02_2020,0043_13_02_2020,0044_14_02_2020,0045_15_02_2020,0046_16_02_2020,0047_17_02_2020,0048_18_02_2020,0049_19_02_2020,0050_20_02_2020,0051_21_02_2020,0052_22_02_2020,0053_23_02_2020,0054_24_02_2020,0055_25_02_2020,0056_26_02_2020,0057_27_02_2020,0058_28_02_2020,0059_29_02_2020,0060_01_03_2020,0061_02_03_2020,0062_03_03_2020,0063_04_03_2020,0064_05_03_2020,0065_06_03_2020,0066_07_03_2020,0067_08_03_2020,0068_09_03_2020,0069_10_03_2020,0070_11_03_2020,0071_12_03_2020,0072_13_03_2020,0073_14_03_2020,0074_15_03_2020,0075_16_03_2020,0076_17_03_2020,0077_18_03_2020,0078_19_03_2020,0079_20_03_2020,0080_21_03_2020,0081_22_03_2020,0082_23_03_2020,0083_24_03_2020,0084_25_03_2020,0085_26_03_2020,0086_27_03_2020,0087_28_03_2020,0088_29_03_2020,0089_30_03_2020,0090_31_03_2020,0091_01_04_2020,0092_02_04_2020,0093_03_04_2020,0094_04_04_2020,0095_05_04_2020,0096_06_04_2020,0097_07_04_2020,0098_08_04_2020,0099_09_04_2020,0100_10_04_2020,0101_11_04_2020,0102_12_04_2020,0103_13_04_2020,0104_14_04_2020,0105_15_04_2020,0106_16_04_2020,0107_17_04_2020,0108_18_04_2020,0109_19_04_2020,0110_20_04_2020,0111_21_04_2020,0112_22_04_2020,0113_23_04_2020,0114_24_04_2020,0115_25_04_2020,0116_26_04_2020,0117_27_04_2020,0118_28_04_2020,0119_29_04_2020,0120_30_04_2020,0121_01_05_2020,0122_02_05_2020,0123_03_05_2020,0124_04_05_2020,0125_05_05_2020,0126_06_05_2020,0127_07_05_2020,0128_08_05_2020,0129_09_05_2020,0130_10_05_2020,0131_11_05_2020,0132_12_05_2020,0133_13_05_2020,0134_14_05_2020,0135_15_05_2020,0136_16_05_2020,0137_17_05_2020,0138_18_05_2020,0139_19_05_2020,0140_20_05_2020,0141_21_05_2020,0142_22_05_2020,0143_23_05_2020,0144_24_05_2020,0145_25_05_2020,0146_26_05_2020,0147_27_05_2020,0148_28_05_2020,0149_29_05_2020,0150_30_05_2020,0151_31_05_2020,0152_01_06_2020,0153_02_06_2020,0154_03_06_2020,0155_04_06_2020,0156_05_06_2020,0157_06_06_2020,0158_07_06_2020,0159_08_06_2020,0160_09_06_2020,0161_10_06_2020,0162_11_06_2020,0163_12_06_2020,0164_13_06_2020,0165_14_06_2020,0166_15_06_2020,0167_16_06_2020,0168_17_06_2020,0169_18_06_2020,0170_19_06_2020,0171_20_06_2020,0172_21_06_2020,0173_22_06_2020,0174_23_06_2020,0175_24_06_2020,0176_25_06_2020,0177_26_06_2020,0178_27_06_2020,0179_28_06_2020,0180_29_06_2020,0181_30_06_2020
82,83,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
83,84,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
84,85,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
85,86,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
86,87,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
87,88,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
88,89,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
89,90,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
90,91,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
91,92,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
92,93,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
93,94,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
94,95,44.834764,42.985907,43.910335,45.759192,48.532476,43.910335,42.061479,40.212623,40.674837,40.674837,40.674837,42.985907,48.532476,50.843546,59.625613,58.238971,52.230189,49.919118,56.852329,56.390115,51.767974,56.852329,55.465687,54.541259,57.314543,54.541259,54.079045,54.079045,54.079045,56.390115,54.079045,56.390115,65.172182,66.558824,65.634396,70.256537,69.332109,66.558824,65.634396,64.709968,72.567607,77.189748,80.88746,95.216096,93.36724,89.207313,89.207313,91.056169,96.602738,99.376022,96.140524,102.61152,102.14931,103.99816,110.93137,109.54473,107.69588,105.84702,104.92259,113.24244,112.78023,111.39359,110.93137,109.54473,108.6203,108.15809,107.69588,104.92259,103.07373,107.69588,105.84702,107.69588,118.3268,122.94894,118.78901,119.71344,117.86458,119.25123,131.26879,129.41994,129.88215,127.10887,124.33558,121.10008,115.0913,120.63787,114.62909,118.78901,123.87337,136.81536,134.9665,136.81536,141.4375,146.05964,153.45507,151.144,142.82414,134.9665,132.19322,135.42872,135.89093,134.50429,130.34436,135.89093,138.66422,141.4375,136.35315,138.202,136.81536,135.42872,134.04208,133.11765,131.73101,130.80658,130.34436,128.03329,127.10887,126.18444,124.7978,124.7978,124.33558,123.41115,126.64665,127.10887,132.19322,128.49551,127.10887,125.26001,125.26001,128.03329,133.57986,138.66422,150.21957,152.06842,156.22835,157.15278,162.23713,170.55699,168.70813,163.16156,159.92606,154.84171,147.9085,139.12643,133.11765,128.95772,125.26001,122.02451,121.10008,119.71344,116.47794,112.31802,108.15809,104.92259,102.61152,100.30045,95.67831,89.669527,86.434029,85.047387,83.660744,81.811888,78.57639,73.954249,68.407681,64.709968,60.550042,56.390115,52.230189,48.070262,42.523693,36.514911,28.657272,22.648489,19.41299,13.866422,6.4709968,0.0,0.0,0.0,0.0,0.0
