id,startId,stopId,name,type,length,maxSpeed,list0,list1
23,278210211,278086199,Keiser Wilhelms gate,residential,67.673,50,6.16693@6.166891@6.165951@6.165802@6.165644,62.4717195@62.471723@62.47183@62.471837@62.471828
24,278210212,7204338345,nan,service,35.506,nan,6.167088@6.1671267@6.1672045@6.1672286,62.471715@62.4715495@62.4715204@62.4714144
25,278210212,278210211,Borgundvegen,residential,8.153,50,6.167088@6.1669798@6.16693,62.471715@62.4717158@62.4717195
26,279455490,4883918800,nan,footway,13.389,nan,,
27,279455490,279455491,nan,footway,8.122,nan,,
28,279455490,2390375015,nan,footway,27.129,nan,6.1598016@6.1593424@6.1592852,62.4734931@62.4734704@62.4734551
29,279455491,1832314566,nan,footway,17.159,nan,,
30,279455491,279455490,nan,footway,8.122,nan,,
31,279455537,1832314555,nan,footway,26.018,nan,,
32,279455537,2390375007,nan,footway,28.483,nan,6.1611549@6.161363@6.1615473@6.1616658,62.4732261@62.4732189@62.4731806@62.4731432
33,279455537,4883918802,nan,footway,49.862,nan,6.1611549@6.1609536@6.1606666@6.1605298@6.1603099@6.1602328,62.4732261@62.4732026@62.4731654@62.4731691@62.4731952@62.473225
34,1832314547,1832314550,nan,footway,6.228,nan,,
35,1832314547,1832314567,nan,footway,31.674,nan,6.1606114@6.160672@6.1607454@6.1608103@6.160847@6.1608865@6.1608809,62.4734144@62.4734114@62.4734114@62.4734232@62.4734519@62.4735014@62.4736058
36,1832314547,8701109891,nan,footway,20.918,nan,6.1606114@6.1605527@6.1603894@6.160332@6.160299,62.4734144@62.4733947@62.4733642@62.4733514@62.4733104
37,1832314550,1832314547,nan,footway,6.228,nan,,
38,1832314550,1832314550,nan,footway,37.173,nan,6.1605535@6.1604637@6.1603926@6.1603819@6.1604378@6.1605276@6.1605987@6.1606094@6.1605535,62.4734636@62.4734587@62.4734845@62.473526@62.4735588@62.4735638@62.473538@62.4734965@62.4734636
39,1832314550,1832314550,nan,footway,37.173,nan,6.1605535@6.1606094@6.1605987@6.1605276@6.1604378@6.1603819@6.1603926@6.1604637@6.1605535,62.4734636@62.4734965@62.473538@62.4735638@62.4735588@62.473526@62.4734845@62.4734587@62.4734636
40,1832314555,279455537,nan,footway,26.018,nan,,
41,1832314555,1832314568,nan,footway,19.161,nan,,
42,1832314555,4883918793,nan,footway,36.221,nan,6.1612836@6.1614567@6.161932,62.4734524@62.4734258@62.4733256
43,1832314566,279455491,nan,footway,17.159,nan,,
44,1832314566,4883918800,nan,footway,21.62,nan,6.1602116@6.1601597@6.1601248@6.1600712@6.1600175,62.4735894@62.4735509@62.4734766@62.4734394@62.4734257
45,1832314567,1832314568,nan,footway,12.729,nan,,
46,1832314567,1832314547,nan,footway,31.674,nan,6.1608809@6.1608865@6.160847@6.1608103@6.1607454@6.160672@6.1606114,62.4736058@62.4735014@62.4734519@62.4734232@62.4734114@62.4734114@62.4734144
47,1832314568,1832314555,nan,footway,19.161,nan,,
48,1832314568,1832314567,nan,footway,12.729,nan,,
49,2390375007,278086299,nan,footway,8.146,nan,,
50,2390375007,4883918775,nan,footway,3.95,nan,,
51,2390375007,279455537,nan,footway,28.483,nan,6.1616658@6.1615473@6.161363@6.1611549,62.4731432@62.4731806@62.4732189@62.4732261
52,2390375015,8714541968,Lihauggata,unclassified,22.882,50,6.1592852@6.1591199@6.1588495,62.4734551@62.4734289@62.4734327
53,2390375015,279455490,nan,footway,27.129,nan,6.1592852@6.1593424@6.1598016,62.4734551@62.4734704@62.4734931
54,2390375015,6286725856,nan,service,33.699,nan,6.1592852@6.1593001@6.1593135@6.1594757,62.4734551@62.4734127@62.4732516@62.4731871
55,4883918765,4883918778,nan,footway,9.851,nan,6.162394@6.162394@6.162394@6.1623698,62.4729696@62.4730043@62.4730365@62.4730551
56,4883918765,4883918784,nan,footway,23.728,nan,6.162394@6.1625093@6.1627319@6.1628339,62.4729696@62.4729683@62.4729287@62.4729125
57,4883918765,4883918772,nan,footway,14.044,nan,6.162394@6.1623189@6.1621392,62.4729696@62.4729609@62.4729249
58,4883918767,4883918772,nan,footway,29.556,nan,6.1618082@6.1619246@6.1619461@6.1619434@6.1619809@6.1621392,62.4727377@62.4727551@62.4727725@62.4728183@62.4728617@62.4729249
59,4883918767,278086299,Rådstugata,residential,38.356,50,6.1618082@6.161797@6.161747@6.161714@6.161695@6.161672,62.4727377@62.472769@62.472975@62.473052@62.473065@62.47307
60,4883918767,7379970512,Rådstugata,residential,17.414,50,6.1618082@6.16182@6.16183@6.161843,62.4727377@62.472705@62.47265@62.472582
61,4883918772,4883918765,nan,footway,14.044,nan,6.1621392@6.1623189@6.162394,62.4729249@62.4729609@62.4729696
62,4883918772,6286814452,nan,footway,8.908,nan,6.1621392@6.1621016@6.1620938,62.4729249@62.4729646@62.4730012
63,4883918772,4883918767,nan,footway,29.556,nan,6.1621392@6.1619809@6.1619434@6.1619461@6.1619246@6.1618082,62.4729249@62.4728617@62.4728183@62.4727725@62.4727551@62.4727377
64,4883918775,4883918776,nan,footway,19.837,nan,,
65,4883918775,2390375007,nan,footway,3.95,nan,,
66,4883918775,4883918793,nan,footway,20.592,nan,6.1617052@6.1618066@6.161887@6.161932,62.4731737@62.4732522@62.4733043@62.4733256
67,4883918776,4883918775,nan,footway,19.837,nan,,
68,4883918776,4883918793,nan,footway,24.502,nan,,
69,4883918776,6286814452,nan,footway,12.672,nan,6.1620694@6.1620882@6.1620938,62.4731146@62.4730278@62.4730012
70,4883918776,4883918778,nan,footway,16.796,nan,6.1620694@6.1622357@6.1623698,62.4731146@62.4730824@62.4730551
71,4883918778,4883918765,nan,footway,9.851,nan,6.1623698@6.162394@6.162394@6.162394,62.4730551@62.4730365@62.4730043@62.4729696
72,4883918778,4883918776,nan,footway,16.796,nan,6.1623698@6.1622357@6.1620694,62.4730551@62.4730824@62.4731146
73,4883918778,4883918790,nan,footway,25.645,nan,6.1623698@6.1624449@6.1625844@6.162799,62.4730551@62.4730911@62.473127@62.4731667
74,4883918784,4883918765,nan,footway,23.728,nan,6.1628339@6.1627319@6.1625093@6.162394,62.4729125@62.4729287@62.4729683@62.4729696
75,4883918784,8746869425,nan,footway,30.237,nan,6.1628339@6.162917@6.1629572@6.1629345@6.1629395,62.4729125@62.472853@62.4728047@62.4726913@62.4726559
76,4883918784,4883918790,nan,footway,45.684,nan,6.1628339@6.1628741@6.1629894@6.1631075@6.1631477@6.1631075@6.162799,62.4729125@62.472951@62.4729869@62.4730266@62.47307@62.4730898@62.4731667
77,4883918790,4883918791,nan,footway,4.291,nan,,
78,4883918790,4883918778,nan,footway,25.645,nan,6.162799@6.1625844@6.1624449@6.1623698,62.4731667@62.473127@62.4730911@62.4730551
79,4883918790,4883918784,nan,footway,45.684,nan,6.162799@6.1631075@6.1631477@6.1631075@6.1629894@6.1628741@6.1628339,62.4731667@62.4730898@62.47307@62.4730266@62.4729869@62.472951@62.4729125
80,4883918791,4883918790,nan,footway,4.291,nan,,
81,4883918791,4883918792,nan,footway,39.839,nan,,
82,4883918791,8703060322,nan,footway,12.507,nan,6.1627373@6.1627668@6.1628285,62.4731927@62.4732559@62.4732943
83,4883918792,4883918791,nan,footway,39.839,nan,,
84,4883918792,4883918793,nan,footway,4.785,nan,,
85,4883918792,8703060321,nan,footway,11.949,nan,,
86,4883918793,4883918776,nan,footway,24.502,nan,,
87,4883918793,4883918792,nan,footway,4.785,nan,,
88,4883918793,1832314555,nan,footway,36.221,nan,6.161932@6.1614567@6.1612836,62.4733256@62.4734258@62.4734524
89,4883918793,4883918775,nan,footway,20.592,nan,6.161932@6.161887@6.1618066@6.1617052,62.4733256@62.4733043@62.4732522@62.4731737
90,4883918800,279455490,nan,footway,13.389,nan,,
91,4883918800,8701109898,nan,footway,7.799,nan,,
92,4883918800,1832314566,nan,footway,21.62,nan,6.1600175@6.1600712@6.1601248@6.1601597@6.1602116,62.4734257@62.4734394@62.4734766@62.4735509@62.4735894
93,4883918802,8701109898,nan,footway,17.154,nan,6.1602328@6.160098@6.1600729,62.473225@62.4733377@62.4733604
94,4883918802,279455537,nan,footway,49.862,nan,6.1602328@6.1603099@6.1605298@6.1606666@6.1609536@6.1611549,62.473225@62.4731952@62.4731691@62.4731654@62.4732026@62.4732261
95,4883918802,8701109893,nan,footway,18.123,nan,6.1602328@6.1600852@6.160053@6.1600772@6.1600715,62.473225@62.4731801@62.4731904@62.4732267@62.4732518
96,6284472618,7379970512,Parkgata,tertiary,6.819,50,,
97,6284472618,7379970369,Parkgata,tertiary,84.75,50,,
98,6284472618,6286725865,nan,footway,9.713,nan,6.1619755@6.1619854@6.1619923,62.4725852@62.4725356@62.4724982
99,6284472618,8746869425,nan,footway,54.332,nan,6.1619755@6.1619662@6.1629395,62.4725852@62.4726225@62.4726559
100,6284472639,7379971078,Røysegata,secondary,7.91,50,,
101,6284472639,8733731278,Røysegata,secondary,68.332,50,,
102,6284472639,7204338336,nan,footway,6.178,nan,,
103,6284472639,7204338339,nan,footway,4.415,nan,,
104,6286725856,2390375015,nan,service,33.699,nan,6.1594757@6.1593135@6.1593001@6.1592852,62.4731871@62.4732516@62.4734127@62.4734551
105,6286725859,7379970368,Kipervikgata,unclassified,86.157,50,,
106,6286725859,7379970513,Kipervikgata,unclassified,5.608,50,,
107,6286725859,6286725865,nan,footway,45.324,nan,6.162084@6.1620373@6.1619923,62.4720928@62.472293@62.4724982
108,6286725864,6286725865,nan,footway,4.998,nan,,
109,6286725864,7379970513,Rådstugata,residential,45.871,50,6.1618958@6.1618984@6.1619299@6.1619762,62.4724926@62.4722794@62.4721377@62.472085
110,6286725864,6286725867,nan,footway,15.417,nan,6.1618958@6.1617992@6.1617902@6.1617773,62.4724926@62.472487@62.4725306@62.4725801
111,6286725865,6286725864,nan,footway,4.998,nan,,
112,6286725865,6286725859,nan,footway,45.324,nan,6.1619923@6.1620373@6.162084,62.4724982@62.472293@62.4720928
113,6286725865,6284472618,nan,footway,9.713,nan,6.1619923@6.1619854@6.1619755,62.4724982@62.4725356@62.4725852
114,6286725867,7379970512,Parkgata,tertiary,3.383,50,,
115,6286725867,8719445414,Parkgata,tertiary,74.01,50,6.1617773@6.16101@6.1603634,62.4725801@62.47256@62.4726439
116,6286725867,6286725864,nan,footway,15.417,nan,6.1617773@6.1617902@6.1617992@6.1618958,62.4725801@62.4725306@62.472487@62.4724926
117,6286725881,6286725882,nan,footway,16.146,nan,6.1585261@6.1585611@6.1585866@6.1585932,62.4715435@62.4715154@62.4714305@62.4714036
118,6286725881,7379970863,Kipervikgata,unclassified,87.242,50,6.1585261@6.1598085@6.159941,62.4715435@62.4719366@62.471977
119,6286725882,7204337183,nan,footway,5.306,nan,,
120,6286725882,6286725881,nan,footway,16.146,nan,6.1585932@6.1585866@6.1585611@6.1585261,62.4714036@62.4714305@62.4715154@62.4715435
121,6286725882,8714559173,Keiser Wilhelms gate,residential,53.281,50,6.1585932@6.159283@6.1596182,62.4714036@62.471452@62.4714755
122,6286726586,7204338287,nan,footway,5.495,nan,,
123,6286726586,7204338288,nan,footway,4.31,nan,,
124,6286726586,7379970518,Røysegata,secondary,12.4,50,6.1624228@6.1623@6.162192,62.4712003@62.471192@62.471171
125,6286726586,7379970366,Røysegata,secondary,79.919,50,6.1624228@6.1637755@6.16397,62.4712003@62.4712652@62.471272
126,6286814452,6286814453,nan,footway,4.985,nan,,
127,6286814452,4883918776,nan,footway,12.672,nan,6.1620938@6.1620882@6.1620694,62.4730012@62.4730278@62.4731146
128,6286814452,4883918772,nan,footway,8.908,nan,6.1620938@6.1621016@6.1621392,62.4730012@62.4729646@62.4729249
129,6286814453,6286814452,nan,footway,4.985,nan,,
130,7204337168,7379970410,Parkgata,unclassified,60.76,50,6.1644474@6.164571@6.1647303@6.165624,62.4726449@62.472643@62.4726379@62.472593
131,7204337168,7379970364,Parkgata,unclassified,13.867,50,6.1644474@6.164326@6.1642,62.4726449@62.472641@62.472605
132,7204337183,6286725882,nan,footway,5.306,nan,,
133,7204338287,6286726586,nan,footway,5.495,nan,,
134,7204338288,6286726586,nan,footway,4.31,nan,,
135,7204338330,278210211,nan,footway,5.482,nan,,
136,7204338331,278210211,nan,footway,4.977,nan,,
137,7204338331,278086241,nan,footway,27.371,nan,6.1669779@6.1669524@6.1669296@6.166992,62.4717584@62.4718458@62.4719537@62.471994
138,7204338336,6284472639,nan,footway,6.178,nan,,
139,7204338337,7204338338,nan,footway,5.853,nan,,
140,7204338338,7204338337,nan,footway,5.853,nan,,
141,7204338338,7204338339,nan,footway,6.868,nan,,
142,7204338338,278086199,nan,footway,87.995,nan,6.1656846@6.1656864@6.1658205@6.1658252@6.1656824@6.1656569@6.1658158@6.1658138@6.1656274@6.1656167@6.165793@6.1657689@6.1656133@6.1655923@6.165644,62.4713586@62.4713813@62.4714067@62.4714463@62.4714717@62.4715089@62.4715278@62.47157@62.4716001@62.4716369@62.4716716@62.4717039@62.4717262@62.4717735@62.471828
143,7204338339,6284472639,nan,footway,4.415,nan,,
144,7204338339,7204338338,nan,footway,6.868,nan,,
145,7204338339,7204338345,nan,footway,72.727,nan,6.1658178@6.1669363@6.1672286,62.4713636@62.4714019@62.4714144
146,7204338345,7379967991,nan,footway,4.998,nan,,
147,7204338345,278210212,nan,service,35.506,nan,6.1672286@6.1672045@6.1671267@6.167088,62.4714144@62.4715204@62.4715495@62.471715
148,7204338345,7204338339,nan,footway,72.727,nan,6.1672286@6.1669363@6.1658178,62.4714144@62.4714019@62.4713636
149,7379966609,7379971140,Grensegata,residential,52.609,50,6.166945@6.166817@6.166765@6.166743@6.166722@6.166732@6.166773@6.166819,62.47326@62.473254@62.473245@62.473236@62.473222@62.473166@62.473083@62.472868
150,7379966618,8715012418,Gjerdegata,unclassified,5.242,50,,
151,7379966618,7379970410,Gjerdegata,unclassified,42.916,50,,
152,7379966618,8715012427,nan,service,67.2,nan,,
153,7379967917,8714559177,nan,footway,13.907,nan,6.1603106@6.1602773@6.160267,62.4710951@62.4711968@62.4712185
154,7379967991,7204338345,nan,footway,4.998,nan,,
155,7379967991,8733731278,Røysegata,secondary,4.211,50,6.1672366@6.1671938@6.1671549,62.4713696@62.4713681@62.4713667
156,7379969794,8746889196,nan,service,72.824,nan,6.1618193@6.161126@6.1605124@6.1604239,62.4711566@62.471136@62.4711751@62.4711993
157,7379969794,7379970518,nan,service,19.228,nan,6.1618193@6.162121@6.162192,62.4711566@62.47117@62.471171
158,7379970183,8719445414,Parkgata,tertiary,5.949,50,,
159,7379970183,278086299,Parkvegen,residential,87.306,50,6.160253@6.160333@6.160391@6.160892@6.161581@6.161611@6.161672,62.47266@62.472709@62.472737@62.472874@62.473068@62.473073@62.47307
160,7379970183,7379971301,Parkgata,tertiary,70.053,50,6.160253@6.1591851@6.158943,62.47266@62.4728051@62.472834
161,7379970279,7379971140,Bergvegen,residential,2.882,50,6.166875@6.166848@6.166819,62.472869@62.472868@62.472868
162,7379970364,7204337168,Parkgata,unclassified,13.867,50,6.1642@6.164326@6.1644474,62.472605@62.472641@62.4726449
163,7379970364,7379970411,Storledbakken,tertiary,79.91,50,6.1642@6.1646495@6.165006@6.165274@6.165592,62.472605@62.4725026@62.472415@62.472355@62.472285
164,7379970364,7379970369,Parkgata,tertiary,30.212,50,6.1642@6.164162@6.164036@6.163911@6.163622,62.472605@62.472613@62.47263@62.472635@62.472628
165,7379970366,8727788878,Buholmgata,unclassified,31.791,50,,
166,7379970366,7379971078,Røysegata,secondary,87.792,50,6.16397@6.1641755@6.165675,62.471272@62.4712817@62.471319
167,7379970366,6286726586,Røysegata,secondary,79.919,50,6.16397@6.1637755@6.1624228,62.471272@62.4712652@62.4712003
168,7379970367,8733658215,Keiser Wilhelms gate,residential,56.983,50,,
169,7379970367,7379970517,Keiser Wilhelms gate,residential,90.354,50,,
170,7379970367,8733662879,Buholmgata,unclassified,28.153,50,,
171,7379970367,8727788878,Buholmgata,unclassified,19.748,50,,
172,7379970368,6286725859,Kipervikgata,unclassified,86.157,50,,
173,7379970368,8733662879,Buholmgata,unclassified,21.358,50,,
174,7379970368,7379970369,Buholmgata,unclassified,50.826,50,6.163751@6.163659@6.163631@6.163622,62.472175@62.472455@62.472571@62.472628
175,7379970368,7379970412,Kipervikgata,unclassified,94.064,50,6.163751@6.164265@6.1653586@6.165568,62.472175@62.472198@62.4721339@62.47212
176,7379970369,6284472618,Parkgata,tertiary,84.75,50,,
177,7379970369,7379970368,Buholmgata,unclassified,50.826,50,6.163622@6.163631@6.163659@6.163751,62.472628@62.472571@62.472455@62.472175
178,7379970369,7379970364,Parkgata,tertiary,30.212,50,6.163622@6.163911@6.164036@6.164162@6.1642,62.472628@62.472635@62.47263@62.472613@62.472605
179,7379970410,7379966618,Gjerdegata,unclassified,42.916,50,,
180,7379970410,7379971137,Parkgata,unclassified,65.853,50,6.165624@6.165951@6.166163@6.166737@6.166897,62.472593@62.472574@62.472567@62.472539@62.472527
181,7379970410,7204337168,Parkgata,unclassified,60.76,50,6.165624@6.1647303@6.164571@6.1644474,62.472593@62.4726379@62.472643@62.4726449
182,7379970411,7379970412,Gjerdegata,unclassified,18.454,50,6.165592@6.1655685@6.165562@6.165568,62.472285@62.4722079@62.472157@62.47212
183,7379970411,7379971138,Storledbakken,tertiary,68.057,50,6.165592@6.1658544@6.166386@6.166802,62.472285@62.4722344@62.472132@62.472037
184,7379970411,7379970364,Storledbakken,tertiary,79.91,50,6.165592@6.165274@6.165006@6.1646495@6.1642,62.472285@62.472355@62.472415@62.4725026@62.472605
185,7379970412,7379970411,Gjerdegata,unclassified,18.454,50,6.165568@6.165562@6.1655685@6.165592,62.47212@62.472157@62.4722079@62.472285
186,7379970412,278086199,Gjerdegata,unclassified,32.712,50,6.165568@6.1655935@6.165629@6.165644,62.47212@62.4720459@62.471901@62.471828
187,7379970412,7379971138,Kipervikgata,unclassified,65.594,50,6.165568@6.165833@6.166216@6.166546@6.16668@6.166735@6.166776@6.166802,62.47212@62.472103@62.472067@62.472025@62.472013@62.472014@62.472025@62.472037
188,7379970412,7379970368,Kipervikgata,unclassified,94.064,50,6.165568@6.1653586@6.164265@6.163751,62.47212@62.4721339@62.472198@62.472175
189,7379970512,6286725867,Parkgata,tertiary,3.383,50,,
190,7379970512,6284472618,Parkgata,tertiary,6.819,50,,
191,7379970512,4883918767,Rådstugata,residential,17.414,50,6.161843@6.16183@6.16182@6.1618082,62.472582@62.47265@62.472705@62.4727377
192,7379970513,6286725859,Kipervikgata,unclassified,5.608,50,,
193,7379970513,8719477558,Kipervikgata,unclassified,4.904,50,,
194,7379970513,6286725864,Rådstugata,residential,45.871,50,6.1619762@6.1619299@6.1618984@6.1618958,62.472085@62.4721377@62.4722794@62.4724926
195,7379970513,7379970517,Rådstugata,residential,49.342,50,6.1619762@6.1619901@6.162062@6.162087@6.1621,62.472085@62.4720294@62.471793@62.471695@62.471645
196,7379970514,7379970518,Røysegata,secondary,9.938,50,6.16216@6.162168@6.162192,62.471084@62.471145@62.471171
197,7379970517,7379970367,Keiser Wilhelms gate,residential,90.354,50,,
198,7379970517,7379970513,Rådstugata,residential,49.342,50,6.1621@6.162087@6.162062@6.1619901@6.1619762,62.471645@62.471695@62.471793@62.4720294@62.472085
199,7379970517,8714598694,Rådstugata,residential,18.691,50,6.1621@6.1621151@6.1621412,62.471645@62.4715754@62.471478
200,7379970517,8714559175,Keiser Wilhelms gate,residential,94.667,50,6.1621@6.16195@6.161309@6.1603804@6.1602761,62.471645@62.47164@62.4716066@62.4715367@62.4715287
201,7379970518,8714598694,Rådstugata,residential,34.309,50,6.162192@6.1621952@6.1621412,62.471171@62.4712764@62.471478
202,7379970518,7379970514,Røysegata,secondary,9.938,50,6.162192@6.162168@6.16216,62.471171@62.471145@62.471084
203,7379970518,7379969794,nan,service,19.228,nan,6.162192@6.162121@6.1618193,62.471171@62.47117@62.4711566
204,7379970518,6286726586,Røysegata,secondary,12.4,50,6.162192@6.1623@6.1624228,62.471171@62.471192@62.4712003
205,7379970518,7379971193,Røysegata,secondary,10.373,50,6.162192@6.16214@6.162119@6.162063,62.471171@62.47115@62.471136@62.4711
206,7379970606,8714541993,Storgata,tertiary,18.634,50,6.158305@6.1583281@6.158359@6.1583921,62.473419@62.4733645@62.473305@62.4732565
207,7379970606,8714541968,Lihauggata,unclassified,28.238,50,6.158305@6.1584782@6.1588495,62.473419@62.473438@62.4734327
208,7379970801,8733731282,Sundgata,residential,77.381,50,6.165792@6.165903@6.166228@6.166478@6.1672954,62.471144@62.471141@62.471148@62.471146@62.4711217
209,7379970801,7379971078,Sundgata,residential,20.933,50,6.165792@6.165762@6.165711@6.165695@6.165675,62.471144@62.471152@62.471223@62.471267@62.471319
210,7379970863,8719477561,Kipervikgata,unclassified,27.602,50,6.159941@6.160106@6.1604736,62.471977@62.471989@62.4720087
211,7379970863,6286725881,Kipervikgata,unclassified,87.242,50,6.159941@6.1598085@6.1585261,62.471977@62.4719366@62.4715435
212,7379970863,278085830,Storgata,residential,61.596,50,6.159941@6.1598426@6.1593316,62.471977@62.4720615@62.4724539
213,7379970863,277936275,Storgata,residential,52.745,50,6.159941@6.160037@6.160193@6.160227,62.471977@62.471903@62.471592@62.471525
214,7379971065,8715012418,Gjerdegata,unclassified,17.162,50,,
215,7379971078,6284472639,Røysegata,secondary,7.91,50,,
216,7379971078,7379970801,Sundgata,residential,20.933,50,6.165675@6.165695@6.165711@6.165762@6.165792,62.471319@62.471267@62.471223@62.471152@62.471144
217,7379971078,7379970366,Røysegata,secondary,87.792,50,6.165675@6.1641755@6.16397,62.471319@62.4712817@62.471272
218,7379971137,7379971140,Grensegata,residential,38.129,50,,
219,7379971137,7379970410,Parkgata,unclassified,65.853,50,6.166897@6.166737@6.166163@6.165951@6.165624,62.472527@62.472539@62.472567@62.472574@62.472593
220,7379971137,278086241,Grensegata,residential,59.478,50,6.166897@6.166953@6.166989@6.166992,62.472527@62.472259@62.47204@62.471994
221,7379971138,7379970411,Storledbakken,tertiary,68.057,50,6.166802@6.166386@6.1658544@6.165592,62.472037@62.472132@62.4722344@62.472285
222,7379971138,278086241,Storledbakken,tertiary,10.873,50,6.166802@6.166845@6.166992,62.472037@62.472027@62.471994
223,7379971138,7379970412,Kipervikgata,unclassified,65.594,50,6.166802@6.166776@6.166735@6.16668@6.166546@6.166216@6.165833@6.165568,62.472037@62.472025@62.472014@62.472013@62.472025@62.472067@62.472103@62.47212
224,7379971140,7379971137,Grensegata,residential,38.129,50,,
225,7379971140,7379970279,Bergvegen,residential,2.882,50,6.166819@6.166848@6.166875,62.472868@62.472868@62.472869
226,7379971140,7379966609,Grensegata,residential,52.609,50,6.166819@6.166773@6.166732@6.166722@6.166743@6.166765@6.166817@6.166945,62.472868@62.473083@62.473166@62.473222@62.473236@62.473245@62.473254@62.47326
227,7379971193,7379970518,Røysegata,secondary,10.373,50,6.162063@6.162119@6.16214@6.162192,62.4711@62.471136@62.47115@62.471171
228,7379971301,7379971302,Løvenvoldgata,tertiary,12.444,50,,
229,7379971301,7379970183,Parkgata,tertiary,70.053,50,6.158943@6.1591851@6.160253,62.472834@62.4728051@62.47266
230,7379971301,278085830,Storgata,residential,47.775,50,6.158943@6.158935@6.158954@6.159006@6.1593316,62.472834@62.47278@62.472746@62.472699@62.4724539
231,7379971302,7379971301,Løvenvoldgata,tertiary,12.444,50,,
232,7379971302,8714541993,Storgata,tertiary,47.662,50,6.158708@6.158718@6.1586967@6.1584604@6.1583921,62.472861@62.472901@62.4729385@62.4731435@62.4732565
233,8701109891,8701109899,nan,footway,4.571,nan,,
234,8701109891,8701109893,nan,footway,13.387,nan,6.160299@6.1602469@6.1600715,62.4733104@62.473296@62.4732518
235,8701109891,1832314547,nan,footway,20.918,nan,6.160299@6.160332@6.1603894@6.1605527@6.1606114,62.4733104@62.4733514@62.4733642@62.4733947@62.4734144
236,8701109893,8701109891,nan,footway,13.387,nan,6.1600715@6.1602469@6.160299,62.4732518@62.473296@62.4733104
237,8701109893,8701109898,nan,footway,14.231,nan,6.1600715@6.1600166@6.16002@6.1600256@6.1600387@6.1600729,62.4732518@62.4732927@62.4733128@62.4733431@62.4733535@62.4733604
238,8701109893,4883918802,nan,footway,18.123,nan,6.1600715@6.1600772@6.160053@6.1600852@6.1602328,62.4732518@62.4732267@62.4731904@62.4731801@62.473225
239,8701109898,4883918800,nan,footway,7.799,nan,,
240,8701109898,4883918802,nan,footway,17.154,nan,6.1600729@6.160098@6.1602328,62.4733604@62.4733377@62.473225
241,8701109898,8701109893,nan,footway,14.231,nan,6.1600729@6.1600387@6.1600256@6.16002@6.1600166@6.1600715,62.4733604@62.4733535@62.4733431@62.4733128@62.4732927@62.4732518
242,8701109899,8701109891,nan,footway,4.571,nan,,
243,8703060321,4883918792,nan,footway,11.949,nan,,
244,8703060322,4883918791,nan,footway,12.507,nan,6.1628285@6.1627668@6.1627373,62.4732943@62.4732559@62.4731927
