i,j,t,r
6,5,1,45
6,5,2,90
6,5,3,30
6,5,4,36
6,5,5,91
6,5,6,82
6,5,7,92
6,5,8,37
6,5,9,85
6,5,10,7
6,5,11,45
6,5,12,20
6,5,13,65
6,5,14,48
6,5,15,70
6,5,16,62
6,5,17,100
6,5,18,22
6,5,19,24
6,8,0,34
6,8,1,34
6,8,2,103
6,8,3,78
6,8,4,58
6,8,5,79
6,8,6,41
6,8,7,61
6,8,8,55
6,8,9,57
6,8,10,51
6,8,11,60
6,8,12,13
6,8,13,104
6,8,14,15
6,8,15,62
6,8,16,90
6,8,17,93
6,8,18,46
6,8,19,12
6,18,0,18
6,18,1,60
6,18,2,57
6,18,3,91
6,18,4,90
6,18,5,108
6,18,6,104
6,18,7,72
6,18,8,10
6,18,9,76
6,18,10,37
6,18,11,24
6,18,12,16
6,18,13,89
6,18,14,39
6,18,15,103
6,18,16,20
6,18,17,109
6,18,18,75
6,18,19,61
7,28,0,40
7,28,1,106
7,28,2,82
7,28,3,55
7,28,4,103
7,28,5,61
7,28,6,22
7,28,7,94
7,28,8,49
7,28,9,84
7,28,10,35
7,28,11,72
7,28,12,61
7,28,13,66
7,28,14,67
7,28,15,38
7,28,16,55
7,28,17,60
7,28,18,96
7,28,19,109
7,29,0,75
7,29,1,31
7,29,2,84
7,29,3,37
7,29,4,60
7,29,5,55
7,29,6,23
7,29,7,49
7,29,8,13
7,29,9,47
7,29,10,57
7,29,11,57
7,29,12,85
7,29,13,91
7,29,14,44
7,29,15,93
7,29,16,57
7,29,17,28
7,29,18,89
7,29,19,59
7,31,0,40
7,31,1,76
7,31,2,42
7,31,3,105
7,31,4,101
7,31,5,83
7,31,6,12
7,31,7,39
7,31,8,33
7,31,9,68
7,31,10,19
7,31,11,13
7,31,12,107
7,31,13,23
7,31,14,91
7,31,15,95
7,31,16,90
7,31,17,76
7,31,18,26
7,31,19,80
8,6,0,22
8,6,1,51
8,6,2,69
8,6,3,44
8,6,4,60
8,6,5,70
8,6,6,10
8,6,7,74
8,6,8,91
8,6,9,25
8,6,10,43
8,6,11,38
8,6,12,98
8,6,13,34
8,6,14,31
8,6,15,103
8,6,16,30
8,6,17,64
8,6,18,72
8,6,19,67
8,9,0,15
8,9,1,79
8,9,2,14
8,9,3,53
8,9,4,68
8,9,5,29
8,9,6,81
8,9,7,67
8,9,8,36
8,9,9,54
8,9,10,77
8,9,11,45
8,9,12,26
8,9,13,65
8,9,14,41
8,9,15,25
8,9,16,101
8,9,17,26
8,9,18,103
8,9,19,57
9,8,0,64
9,8,1,67
9,8,2,49
9,8,3,57
9,8,4,77
9,8,5,20
9,8,6,52
9,8,7,31
9,8,8,80
9,8,9,93
9,8,10,42
9,8,11,19
9,8,12,12
9,8,13,55
9,8,14,85
9,8,15,22
9,8,16,12
9,8,17,72
9,8,18,26
9,8,19,108
9,23,0,108
9,23,1,52
9,23,2,78
9,23,3,66
9,23,4,54
9,23,5,77
9,23,6,26
9,23,7,55
9,23,8,16
9,23,9,69
9,23,10,35
9,23,11,66
9,23,12,74
9,23,13,20
9,23,14,43
9,23,15,67
9,23,16,99
9,23,17,11
9,23,18,106
9,23,19,55
10,32,0,54
10,32,1,25
10,32,2,69
10,32,3,27
10,32,4,7
10,32,5,2
10,32,6,89
10,32,7,45
10,32,8,42
10,32,9,25
10,32,10,54
10,32,11,19
10,32,12,25
10,32,13,8
10,32,14,41
10,32,15,80
10,32,16,76
10,32,17,52
10,32,18,39
10,32,19,83
11,15,0,109
11,15,1,53
11,15,2,66
11,15,3,95
11,15,4,59
11,15,5,83
11,15,6,16
11,15,7,12
11,15,8,42
11,15,9,23
11,15,10,57
11,15,11,66
11,15,12,10
11,15,13,43
11,15,14,97
11,15,15,13
11,15,16,80
11,15,17,40
11,15,18,79
11,15,19,20
12,15,0,15
12,15,1,3
12,15,2,46
12,15,3,24
12,15,4,91
12,15,5,55
12,15,6,31
12,15,7,81
12,15,8,53
12,15,9,59
12,15,10,95
12,15,11,96
12,15,12,55
12,15,13,15
12,15,14,61
12,15,15,56
12,15,16,82
12,15,17,27
12,15,18,3
12,15,19,25
13,14,0,79
13,14,1,107
13,14,2,26
13,14,3,36
13,14,4,48
13,14,5,68
13,14,6,37
13,14,7,79
13,14,8,76
13,14,9,68
13,14,10,35
13,14,11,54
13,14,12,109
13,14,13,39
13,14,14,13
13,14,15,85
13,14,16,23
13,14,17,47
13,14,18,62
13,14,19,23
13,16,0,17
13,16,1,54
13,16,2,24
13,16,3,69
13,16,4,93
13,16,5,61
13,16,6,13
13,16,7,15
13,16,8,61
13,16,9,26
13,16,10,88
13,16,11,46
13,16,12,63
13,16,13,103
13,16,14,40
13,16,15,60
13,16,16,61
13,16,17,20
13,16,18,106
13,16,19,71
13,25,0,32
13,25,1,33
13,25,2,101
13,25,3,87
13,25,4,99
13,25,5,82
13,25,6,51
13,25,7,13
13,25,8,44
13,25,9,32
13,25,10,109
13,25,11,40
13,25,12,41
13,25,13,97
13,25,14,58
13,25,15,28
13,25,16,40
13,25,17,83
13,25,18,61
13,25,19,77
14,5,0,108
14,5,1,97
14,5,2,62
14,5,3,74
14,5,4,41
14,5,5,68
14,5,6,85
14,5,7,70
14,5,8,62
14,5,9,69
14,5,10,15
14,5,11,91
14,5,12,109
14,5,13,19
14,5,14,107
14,5,15,103
14,5,16,26
14,5,17,20
14,5,18,90
14,5,19,37
14,13,0,106
14,13,1,45
14,13,2,12
14,13,3,26
14,13,4,28
14,13,5,38
14,13,6,49
14,13,7,102
14,13,8,104
14,13,9,90
14,13,10,91
14,13,11,80
14,13,12,78
14,13,13,17
14,13,14,49
14,13,15,88
14,13,16,15
14,13,17,45
14,13,18,78
14,13,19,45
15,11,0,103
15,11,1,27
15,11,2,91
15,11,3,31
15,11,4,33
15,11,5,16
15,11,6,84
15,11,7,13
15,11,8,84
15,11,9,33
15,11,10,59
15,11,11,71
15,11,12,87
15,11,13,50
15,11,14,98
15,11,15,65
15,11,16,84
15,11,17,34
15,11,18,75
15,11,19,17
15,12,0,66
15,12,1,31
15,12,2,48
15,12,3,69
15,12,4,85
15,12,5,43
15,12,6,68
15,12,7,19
15,12,8,27
15,12,9,17
15,12,10,13
15,12,11,74
15,12,12,22
15,12,13,78
15,12,14,74
15,12,15,47
15,12,16,12
15,12,17,64
15,12,18,27
15,12,19,28
15,16,0,96
15,16,1,34
15,16,2,22
15,16,3,63
15,16,4,79
15,16,5,31
15,16,6,65
15,16,7,75
15,16,8,44
15,16,9,61
15,16,10,22
15,16,11,44
15,16,12,57
15,16,13,94
15,16,14,19
15,16,15,70
15,16,16,14
15,16,17,45
15,16,18,57
15,16,19,80
16,2,0,6
16,2,1,89
16,2,2,72
16,2,3,43
16,2,4,34
16,2,5,21
16,2,6,77
16,2,7,70
16,2,8,17
16,2,9,92
16,2,10,100
16,2,11,56
16,2,12,70
16,2,13,51
16,2,14,39
16,2,15,8
16,2,16,21
16,2,17,66
16,2,18,78
16,2,19,95
16,13,0,44
16,13,1,89
16,13,2,35
16,13,3,33
16,13,4,10
16,13,5,54
16,13,6,53
16,13,7,10
16,13,8,15
16,13,9,48
16,13,10,89
16,13,11,79
16,13,12,63
16,13,13,87
16,13,14,53
16,13,15,89
16,13,16,36
16,13,17,13
16,13,18,41
16,13,19,96
16,15,0,94
16,15,1,34
16,15,2,34
16,15,3,54
16,15,4,81
16,15,5,102
16,15,6,21
16,15,7,31
16,15,8,106
16,15,9,44
16,15,10,41
16,15,11,93
16,15,12,44
16,15,13,88
16,15,14,10
16,15,15,70
16,15,16,67
16,15,17,71
16,15,18,18
16,15,19,15
17,0,0,19
17,0,1,35
17,0,2,79
17,0,3,79
17,0,4,75
17,0,5,18
17,0,6,39
17,0,7,107
17,0,8,78
17,0,9,67
17,0,10,16
17,0,11,65
17,0,12,79
17,0,13,54
17,0,14,37
17,0,15,94
17,0,16,90
17,0,17,18
17,0,18,73
17,0,19,51
17,34,0,21
17,34,1,65
17,34,2,63
17,34,3,99
17,34,4,61
17,34,5,93
17,34,6,53
17,34,7,18
17,34,8,103
17,34,9,81
17,34,10,85
17,34,11,84
17,34,12,41
17,34,13,79
17,34,14,89
17,34,15,106
17,34,16,25
17,34,17,101
17,34,18,46
17,34,19,21
18,1,0,50
18,1,1,79
18,1,2,53
18,1,3,34
18,1,4,91
18,1,5,52
18,1,6,89
18,1,7,86
18,1,8,44
18,1,9,66
18,1,10,90
18,1,11,108
18,1,12,101
18,1,13,32
18,1,14,34
18,1,15,46
18,1,16,103
18,1,17,19
18,1,18,50
18,1,19,53
18,6,0,32
18,6,1,93
18,6,2,48
18,6,3,28
18,6,4,66
18,6,5,34
18,6,6,26
18,6,7,52
18,6,8,66
18,6,9,69
18,6,10,30
18,6,11,105
18,6,12,34
18,6,13,88
18,6,14,12
18,6,15,25
18,6,16,80
18,6,17,75
18,6,18,102
18,6,19,84
19,22,0,42
19,22,1,87
19,22,2,8
19,22,3,49
19,22,4,48
19,22,5,41
19,22,6,99
19,22,7,1
19,22,8,25
19,22,9,25
19,22,10,74
19,22,11,22
19,22,12,70
19,22,13,57
19,22,14,35
19,22,15,82
19,22,16,47
19,22,17,31
19,22,18,87
19,22,19,97
20,21,0,36
20,21,1,7
20,21,2,95
20,21,3,17
20,21,4,73
20,21,5,57
20,21,6,24
20,21,7,58
20,21,8,73
20,21,9,23
20,21,10,65
20,21,11,70
20,21,12,94
20,21,13,19
20,21,14,27
20,21,15,78
20,21,16,2
20,21,17,23
20,21,18,10
20,21,19,37
20,24,0,10
20,24,1,49
20,24,2,72
20,24,3,14
20,24,4,69
20,24,5,16
20,24,6,87
20,24,7,13
20,24,8,26
20,24,9,20
20,24,10,57
20,24,11,86
20,24,12,57
20,24,13,48
20,24,14,21
20,24,15,61
20,24,16,49
20,24,17,64
20,24,18,88
20,24,19,32
20,31,0,104
20,31,1,107
20,31,2,106
20,31,3,97
20,31,4,29
20,31,5,35
20,31,6,93
20,31,7,70
20,31,8,30
20,31,9,53
20,31,10,56
20,31,11,57
20,31,12,103
20,31,13,63
20,31,14,59
20,31,15,19
20,31,16,47
20,31,17,55
20,31,18,71
20,31,19,36
20,32,0,47
20,32,1,30
20,32,2,80
20,32,3,22
20,32,4,44
20,32,5,37
20,32,6,35
20,32,7,57
20,32,8,33
20,32,9,98
20,32,10,98
20,32,11,88
20,32,12,44
20,32,13,55
20,32,14,58
20,32,15,58
20,32,16,37
20,32,17,3
20,32,18,51
20,32,19,9
21,20,0,67
21,20,1,81
21,20,2,57
21,20,3,75
21,20,4,7
21,20,5,37
21,20,6,66
21,20,7,15
21,20,8,65
21,20,9,84
21,20,10,99
21,20,11,18
21,20,12,89
21,20,13,47
21,20,14,71
21,20,15,64
21,20,16,52
21,20,17,61
21,20,18,1
21,20,19,98
22,0,0,21
22,0,1,68
22,0,2,43
22,0,3,16
22,0,4,40
22,0,5,20
22,0,6,107
22,0,7,26
22,0,8,10
22,0,9,84
22,0,10,88
22,0,11,67
22,0,12,67
22,0,13,63
22,0,14,97
22,0,15,77
22,0,16,86
22,0,17,12
22,0,18,90
22,0,19,52
22,19,0,8
22,19,1,27
22,19,2,90
22,19,3,69
22,19,4,55
22,19,5,100
22,19,6,92
22,19,7,27
22,19,8,64
22,19,9,58
22,19,10,24
22,19,11,59
22,19,12,91
22,19,13,6
22,19,14,18
22,19,15,48
22,19,16,79
22,19,17,45
22,19,18,13
22,19,19,99
22,24,0,64
22,24,1,83
22,24,2,100
22,24,3,31
22,24,4,61
22,24,5,83
22,24,6,11
22,24,7,77
22,24,8,30
22,24,9,53
22,24,10,79
22,24,11,62
22,24,12,59
22,24,13,85
22,24,14,85
22,24,15,54
22,24,16,26
22,24,17,73
22,24,18,94
22,24,19,42
23,9,0,55
23,9,1,93
23,9,2,66
23,9,3,55
23,9,4,59
23,9,5,107
23,9,6,58
23,9,7,30
23,9,8,32
23,9,9,40
23,9,10,63
23,9,11,64
23,9,12,76
23,9,13,32
23,9,14,100
23,9,15,58
23,9,16,11
23,9,17,100
23,9,18,103
23,9,19,83
24,20,0,61
24,20,1,56
24,20,2,82
24,20,3,90
24,20,4,38
24,20,5,57
24,20,6,58
24,20,7,66
24,20,8,20
24,20,9,83
24,20,10,46
24,20,11,61
24,20,12,14
24,20,13,69
24,20,14,80
24,20,15,26
24,20,16,15
24,20,17,23
24,20,18,55
24,20,19,95
24,22,0,79
24,22,1,33
24,22,2,22
24,22,3,82
24,22,4,63
24,22,5,84
24,22,6,32
24,22,7,68
24,22,8,37
24,22,9,91
24,22,10,108
24,22,11,68
24,22,12,93
24,22,13,45
24,22,14,45
24,22,15,85
24,22,16,101
24,22,17,97
24,22,18,72
24,22,19,44
24,26,0,24
24,26,1,92
24,26,2,76
24,26,3,97
24,26,4,96
24,26,5,58
24,26,6,15
24,26,7,28
24,26,8,70
24,26,9,98
24,26,10,107
24,26,11,77
24,26,12,52
24,26,13,57
24,26,14,90
24,26,15,45
24,26,16,22
24,26,17,107
24,26,18,85
24,26,19,10
25,4,0,100
25,4,1,61
25,4,2,76
25,4,3,69
25,4,4,28
25,4,5,18
25,4,6,80
25,4,7,35
25,4,8,69
25,4,9,36
25,4,10,59
25,4,11,93
25,4,12,100
25,4,13,36
25,4,14,91
25,4,15,24
25,4,16,63
25,4,17,59
25,4,18,58
25,4,19,84
25,13,0,84
25,13,1,14
25,13,2,45
25,13,3,92
25,13,4,89
25,13,5,107
25,13,6,38
25,13,7,67
25,13,8,79
25,13,9,45
25,13,10,52
25,13,11,81
25,13,12,88
25,13,13,17
25,13,14,55
25,13,15,60
25,13,16,103
25,13,17,87
25,13,18,28
25,13,19,63
25,26,0,77
25,26,1,57
25,26,2,39
25,26,3,42
25,26,4,37
25,26,5,51
25,26,6,24
25,26,7,86
25,26,8,56
25,26,9,39
25,26,10,86
25,26,11,82
25,26,12,49
25,26,13,106
25,26,14,68
25,26,15,108
25,26,16,69
25,26,17,96
25,26,18,70
25,26,19,40
26,24,0,52
26,24,1,75
26,24,2,99
26,24,3,104
26,24,4,20
26,24,5,102
26,24,6,57
26,24,7,49
26,24,8,90
26,24,9,11
26,24,10,12
26,24,11,105
26,24,12,19
26,24,13,66
26,24,14,16
26,24,15,50
26,24,16,12
26,24,17,108
26,24,18,61
26,24,19,97
26,25,0,49
26,25,1,31
26,25,2,35
26,25,3,21
26,25,4,55
26,25,5,46
26,25,6,82
26,25,7,80
26,25,8,34
26,25,9,99
26,25,10,81
26,25,11,48
26,25,12,23
26,25,13,23
26,25,14,21
26,25,15,102
26,25,16,73
26,25,17,24
26,25,18,25
26,25,19,105
27,0,0,54
27,0,1,17
27,0,2,6
27,0,3,22
27,0,4,41
27,0,5,42
27,0,6,23
27,0,7,39
27,0,8,11
27,0,9,40
27,0,10,66
27,0,11,73
27,0,12,86
27,0,13,95
27,0,14,68
27,0,15,94
27,0,16,54
27,0,17,75
27,0,18,39
27,0,19,84
28,7,0,107
28,7,1,11
28,7,2,97
28,7,3,89
28,7,4,23
28,7,5,36
28,7,6,44
28,7,7,79
28,7,8,85
28,7,9,41
28,7,10,33
28,7,11,43
28,7,12,91
28,7,13,98
28,7,14,77
28,7,15,56
28,7,16,101
28,7,17,23
28,7,18,104
28,7,19,13
29,7,0,99
29,7,1,15
29,7,2,13
29,7,3,12
29,7,4,55
29,7,5,36
29,7,6,73
29,7,7,1
29,7,8,32
29,7,9,6
29,7,10,3
29,7,11,71
29,7,12,17
29,7,13,38
29,7,14,24
29,7,15,41
29,7,16,19
29,7,17,28
29,7,18,10
29,7,19,16
30,31,0,98
30,31,1,30
30,31,2,23
30,31,3,100
30,31,4,75
30,31,5,34
30,31,6,97
30,31,7,69
30,31,8,12
30,31,9,77
30,31,10,17
30,31,11,21
30,31,12,37
30,31,13,70
30,31,14,31
30,31,15,12
30,31,16,17
30,31,17,61
30,31,18,76
30,31,19,52
31,7,0,42
31,7,1,70
31,7,2,80
31,7,3,35
31,7,4,28
31,7,5,35
31,7,6,52
31,7,7,14
31,7,8,23
31,7,9,38
31,7,10,79
31,7,11,24
31,7,12,89
31,7,13,67
31,7,14,80
31,7,15,106
31,7,16,85
31,7,17,30
31,7,18,94
31,7,19,83
31,20,0,13
31,20,1,32
31,20,2,46
31,20,3,76
31,20,4,10
31,20,5,88
31,20,6,18
31,20,7,47
31,20,8,68
31,20,9,94
31,20,10,12
31,20,11,86
31,20,12,27
31,20,13,45
31,20,14,46
31,20,15,47
31,20,16,12
31,20,17,12
31,20,18,75
31,20,19,45
31,30,0,51
31,30,1,84
31,30,2,37
31,30,3,4
31,30,4,69
31,30,5,23
31,30,6,78
31,30,7,9
31,30,8,5
31,30,9,66
31,30,10,10
31,30,11,94
31,30,12,100
31,30,13,23
31,30,14,100
31,30,15,59
31,30,16,28
31,30,17,49
31,30,18,1
31,30,19,76
32,10,0,24
32,10,1,39
32,10,2,3
32,10,3,33
32,10,4,72
32,10,5,96
32,10,6,31
32,10,7,22
32,10,8,10
32,10,9,98
32,10,10,68
32,10,11,56
32,10,12,56
32,10,13,6
32,10,14,39
32,10,15,27
32,10,16,64
32,10,17,51
32,10,18,84
32,10,19,41
32,20,0,80
32,20,1,29
32,20,2,92
32,20,3,43
32,20,4,49
32,20,5,61
32,20,6,6
32,20,7,63
32,20,8,6
32,20,9,79
32,20,10,18
32,20,11,18
32,20,12,79
32,20,13,49
32,20,14,78
32,20,15,48
32,20,16,41
32,20,17,80
32,20,18,73
32,20,19,17
32,33,0,77
32,33,1,57
32,33,2,18
32,33,3,88
32,33,4,2
32,33,5,71
32,33,6,5
32,33,7,23
32,33,8,21
32,33,9,93
32,33,10,8
32,33,11,90
32,33,12,51
32,33,13,14
32,33,14,10
32,33,15,63
32,33,16,41
32,33,17,34
32,33,18,45
32,33,19,30
33,32,0,90
33,32,1,45
33,32,2,69
33,32,3,45
33,32,4,49
33,32,5,26
33,32,6,88
33,32,7,52
33,32,8,41
33,32,9,9
33,32,10,62
33,32,11,82
33,32,12,50
33,32,13,18
33,32,14,62
33,32,15,73
33,32,16,54
33,32,17,80
33,32,18,5
33,32,19,17
34,17,0,34
34,17,1,35
34,17,2,32
34,17,3,46
34,17,4,19
34,17,5,15
34,17,6,92
34,17,7,51
34,17,8,14
34,17,9,41
34,17,10,106
34,17,11,40
34,17,12,82
34,17,13,11
34,17,14,39
34,17,15,42
34,17,16,62
34,17,17,47
34,17,18,67
34,17,19,55
