i,j,t,r
5,14,7,101
5,14,8,27
5,14,9,105
5,14,10,75
5,14,11,105
5,14,12,67
5,14,13,87
5,14,14,64
5,14,15,38
5,14,16,70
5,14,17,38
5,14,18,54
5,14,19,83
6,5,0,67
6,5,1,44
6,5,2,78
6,5,3,16
6,5,4,26
6,5,5,93
6,5,6,36
6,5,7,64
6,5,8,72
6,5,9,90
6,5,10,42
6,5,11,55
6,5,12,15
6,5,13,95
6,5,14,18
6,5,15,87
6,5,16,80
6,5,17,79
6,5,18,62
6,5,19,42
6,8,0,70
6,8,1,47
6,8,2,52
6,8,3,37
6,8,4,51
6,8,5,17
6,8,6,26
6,8,7,39
6,8,8,63
6,8,9,88
6,8,10,58
6,8,11,35
6,8,12,77
6,8,13,100
6,8,14,74
6,8,15,56
6,8,16,10
6,8,17,53
6,8,18,79
6,8,19,63
6,18,0,99
6,18,1,99
6,18,2,87
6,18,3,16
6,18,4,96
6,18,5,92
6,18,6,70
6,18,7,89
6,18,8,98
6,18,9,93
6,18,10,67
6,18,11,12
6,18,12,61
6,18,13,105
6,18,14,107
6,18,15,37
6,18,16,55
6,18,17,36
6,18,18,22
6,18,19,35
7,28,0,80
7,28,1,48
7,28,2,13
7,28,3,69
7,28,4,62
7,28,5,13
7,28,6,10
7,28,7,32
7,28,8,103
7,28,9,61
7,28,10,45
7,28,11,65
7,28,12,31
7,28,13,88
7,28,14,74
7,28,15,63
7,28,16,41
7,28,17,38
7,28,18,25
7,28,19,105
7,29,0,30
7,29,1,12
7,29,2,40
7,29,3,54
7,29,4,54
7,29,5,87
7,29,6,90
7,29,7,47
7,29,8,63
7,29,9,95
7,29,10,12
7,29,11,92
7,29,12,56
7,29,13,87
7,29,14,12
7,29,15,43
7,29,16,44
7,29,17,72
7,29,18,71
7,29,19,80
7,31,0,67
7,31,1,34
7,31,2,106
7,31,3,57
7,31,4,42
7,31,5,69
7,31,6,81
7,31,7,39
7,31,8,50
7,31,9,58
7,31,10,55
7,31,11,23
7,31,12,38
7,31,13,47
7,31,14,106
7,31,15,33
7,31,16,68
7,31,17,76
7,31,18,47
7,31,19,66
8,6,0,34
8,6,1,100
8,6,2,20
8,6,3,20
8,6,4,59
8,6,5,97
8,6,6,63
8,6,7,75
8,6,8,66
8,6,9,99
8,6,10,98
8,6,11,102
8,6,12,57
8,6,13,21
8,6,14,38
8,6,15,59
8,6,16,45
8,6,17,39
8,6,18,101
8,6,19,50
8,9,0,88
8,9,1,50
8,9,2,98
8,9,3,20
8,9,4,13
8,9,5,62
8,9,6,18
8,9,7,84
8,9,8,50
8,9,9,51
8,9,10,107
8,9,11,56
8,9,12,17
8,9,13,90
8,9,14,105
8,9,15,22
8,9,16,54
8,9,17,61
8,9,18,108
8,9,19,104
9,8,0,39
9,8,1,86
9,8,2,104
9,8,3,37
9,8,4,54
9,8,5,50
9,8,6,92
9,8,7,81
9,8,8,27
9,8,9,79
9,8,10,57
9,8,11,16
9,8,12,46
9,8,13,27
9,8,14,64
9,8,15,106
9,8,16,103
9,8,17,46
9,8,18,104
9,8,19,69
9,23,0,77
9,23,1,35
9,23,2,26
9,23,3,77
9,23,4,52
9,23,5,85
9,23,6,88
9,23,7,100
9,23,8,47
9,23,9,81
9,23,10,101
9,23,11,107
9,23,12,23
9,23,13,38
9,23,14,20
9,23,15,105
9,23,16,67
9,23,17,46
9,23,18,27
9,23,19,109
10,32,0,93
10,32,1,88
10,32,2,55
10,32,3,7
10,32,4,33
10,32,5,51
10,32,6,59
10,32,7,90
10,32,8,84
10,32,9,77
10,32,10,48
10,32,11,11
10,32,12,46
10,32,13,26
10,32,14,58
10,32,15,94
10,32,16,13
10,32,17,89
10,32,18,73
10,32,19,24
11,15,0,104
11,15,1,69
11,15,2,35
11,15,3,17
11,15,4,30
11,15,5,82
11,15,6,93
11,15,7,52
11,15,8,76
11,15,9,60
11,15,10,33
11,15,11,91
11,15,12,17
11,15,13,90
11,15,14,22
11,15,15,109
11,15,16,98
11,15,17,59
11,15,18,102
11,15,19,55
12,15,0,52
12,15,1,56
12,15,2,85
12,15,3,65
12,15,4,93
12,15,5,98
12,15,6,14
12,15,7,90
12,15,8,42
12,15,9,97
12,15,10,100
12,15,11,64
12,15,12,58
12,15,13,37
12,15,14,98
12,15,15,65
12,15,16,14
12,15,17,2
12,15,18,85
12,15,19,42
13,14,0,65
13,14,1,58
13,14,2,66
13,14,3,88
13,14,4,89
13,14,5,40
13,14,6,71
13,14,7,35
13,14,8,74
13,14,9,39
13,14,10,72
13,14,11,91
13,14,12,83
13,14,13,25
13,14,14,46
13,14,15,30
13,14,16,57
13,14,17,22
13,14,18,95
13,14,19,34
13,16,0,101
13,16,1,38
13,16,2,20
13,16,3,25
13,16,4,66
13,16,5,98
13,16,6,99
13,16,7,84
13,16,8,28
13,16,9,40
13,16,10,13
13,16,11,76
13,16,12,45
13,16,13,79
13,16,14,43
13,16,15,104
13,16,16,80
13,16,17,43
13,16,18,54
13,16,19,78
13,25,0,103
13,25,1,60
13,25,2,105
13,25,3,58
13,25,4,92
13,25,5,44
13,25,6,24
13,25,7,104
13,25,8,71
13,25,9,39
13,25,10,27
13,25,11,96
13,25,12,101
13,25,13,22
13,25,14,62
13,25,15,52
13,25,16,86
13,25,17,26
13,25,18,55
13,25,19,93
14,5,0,74
14,5,1,74
14,5,2,27
14,5,3,85
14,5,4,98
14,5,5,59
14,5,6,28
14,5,7,28
14,5,8,31
14,5,9,84
14,5,10,105
14,5,11,93
14,5,12,75
14,5,13,94
14,5,14,15
14,5,15,25
14,5,16,86
14,5,17,16
14,5,18,90
14,5,19,12
14,13,0,76
14,13,1,109
14,13,2,85
14,13,3,19
14,13,4,71
14,13,5,72
14,13,6,67
14,13,7,75
14,13,8,57
14,13,9,92
14,13,10,41
14,13,11,82
14,13,12,91
14,13,13,102
14,13,14,88
14,13,15,83
14,13,16,11
14,13,17,92
14,13,18,32
14,13,19,80
15,11,0,78
15,11,1,98
15,11,2,79
15,11,3,58
15,11,4,109
15,11,5,46
15,11,6,30
15,11,7,65
15,11,8,56
15,11,9,56
15,11,10,97
15,11,11,101
15,11,12,101
15,11,13,30
15,11,14,66
15,11,15,17
15,11,16,104
15,11,17,55
15,11,18,93
15,11,19,14
15,12,0,10
15,12,1,25
15,12,2,15
15,12,3,54
15,12,4,15
15,12,5,100
15,12,6,41
15,12,7,11
15,12,8,44
15,12,9,94
15,12,10,11
15,12,11,76
15,12,12,29
15,12,13,92
15,12,14,27
15,12,15,1
15,12,16,98
15,12,17,93
15,12,18,74
15,12,19,31
15,16,0,43
15,16,1,88
15,16,2,107
15,16,3,26
15,16,4,52
15,16,5,13
15,16,6,89
15,16,7,82
15,16,8,65
15,16,9,70
15,16,10,93
15,16,11,97
15,16,12,58
15,16,13,45
15,16,14,54
15,16,15,58
15,16,16,79
15,16,17,16
15,16,18,89
15,16,19,48
16,2,0,33
16,2,1,44
16,2,2,41
16,2,3,94
16,2,4,13
16,2,5,10
16,2,6,96
16,2,7,43
16,2,8,36
16,2,9,1
16,2,10,93
16,2,11,13
16,2,12,54
16,2,13,91
16,2,14,82
16,2,15,20
16,2,16,87
16,2,17,29
16,2,18,3
16,2,19,27
16,13,0,101
16,13,1,10
16,13,2,98
16,13,3,13
16,13,4,72
16,13,5,54
16,13,6,95
16,13,7,30
16,13,8,16
16,13,9,80
16,13,10,20
16,13,11,106
16,13,12,84
16,13,13,94
16,13,14,44
16,13,15,46
16,13,16,67
16,13,17,86
16,13,18,17
16,13,19,78
16,15,0,63
16,15,1,81
16,15,2,11
16,15,3,35
16,15,4,70
16,15,5,77
16,15,6,83
16,15,7,73
16,15,8,73
16,15,9,95
16,15,10,50
16,15,11,32
16,15,12,55
16,15,13,77
16,15,14,103
16,15,15,30
16,15,16,45
16,15,17,96
16,15,18,83
16,15,19,54
17,0,0,66
17,0,1,22
17,0,2,39
17,0,3,26
17,0,4,107
17,0,5,47
17,0,6,56
17,0,7,87
17,0,8,37
17,0,9,35
17,0,10,33
17,0,11,87
17,0,12,79
17,0,13,102
17,0,14,45
17,0,15,77
17,0,16,99
17,0,17,55
17,0,18,56
17,0,19,19
17,34,0,58
17,34,1,40
17,34,2,82
17,34,3,93
17,34,4,103
17,34,5,65
17,34,6,48
17,34,7,98
17,34,8,14
17,34,9,56
17,34,10,57
17,34,11,96
17,34,12,68
17,34,13,102
17,34,14,48
17,34,15,44
17,34,16,59
17,34,17,63
17,34,18,26
17,34,19,98
18,1,0,37
18,1,1,76
18,1,2,67
18,1,3,12
18,1,4,93
18,1,5,35
18,1,6,10
18,1,7,43
18,1,8,53
18,1,9,70
18,1,10,89
18,1,11,74
18,1,12,21
18,1,13,26
18,1,14,33
18,1,15,84
18,1,16,93
18,1,17,108
18,1,18,86
18,1,19,84
18,6,0,86
18,6,1,54
18,6,2,38
18,6,3,14
18,6,4,94
18,6,5,31
18,6,6,67
18,6,7,18
18,6,8,92
18,6,9,105
18,6,10,12
18,6,11,23
18,6,12,92
18,6,13,20
18,6,14,59
18,6,15,40
18,6,16,61
18,6,17,32
18,6,18,97
18,6,19,38
19,22,0,96
19,22,1,96
19,22,2,68
19,22,3,46
19,22,4,2
19,22,5,97
19,22,6,29
19,22,7,23
19,22,8,63
19,22,9,41
19,22,10,47
19,22,11,50
19,22,12,30
19,22,13,45
19,22,14,73
19,22,15,85
19,22,16,49
19,22,17,8
19,22,18,24
19,22,19,72
20,21,0,39
20,21,1,47
20,21,2,92
20,21,3,82
20,21,4,74
20,21,5,60
20,21,6,23
20,21,7,96
20,21,8,23
20,21,9,30
20,21,10,34
20,21,11,8
20,21,12,62
20,21,13,78
20,21,14,49
20,21,15,71
20,21,16,33
20,21,17,96
20,21,18,60
20,21,19,40
20,24,0,77
20,24,1,89
20,24,2,87
20,24,3,90
20,24,4,74
20,24,5,13
20,24,6,67
20,24,7,64
20,24,8,49
20,24,9,36
20,24,10,69
20,24,11,51
20,24,12,102
20,24,13,73
20,24,14,83
20,24,15,11
20,24,16,74
20,24,17,84
20,24,18,51
20,24,19,30
20,31,0,84
20,31,1,65
20,31,2,77
20,31,3,25
20,31,4,90
20,31,5,103
20,31,6,68
20,31,7,75
20,31,8,14
20,31,9,91
20,31,10,23
20,31,11,27
20,31,12,33
20,31,13,45
20,31,14,55
20,31,15,69
20,31,16,38
20,31,17,90
20,31,18,77
20,31,19,95
20,32,0,74
20,32,1,4
20,32,2,53
20,32,3,95
20,32,4,73
20,32,5,73
20,32,6,34
20,32,7,69
20,32,8,21
20,32,9,69
20,32,10,96
20,32,11,41
20,32,12,64
20,32,13,55
20,32,14,74
20,32,15,25
20,32,16,58
20,32,17,26
20,32,18,12
20,32,19,2
21,20,0,27
21,20,1,12
21,20,2,21
21,20,3,100
21,20,4,98
21,20,5,46
21,20,6,42
21,20,7,41
21,20,8,37
21,20,9,31
21,20,10,66
21,20,11,74
21,20,12,94
21,20,13,47
21,20,14,26
21,20,15,57
21,20,16,97
21,20,17,3
21,20,18,68
21,20,19,46
22,0,0,42
22,0,1,85
22,0,2,56
22,0,3,93
22,0,4,85
22,0,5,51
22,0,6,16
22,0,7,78
22,0,8,28
22,0,9,30
22,0,10,31
22,0,11,32
22,0,12,63
22,0,13,92
22,0,14,19
22,0,15,77
22,0,16,84
22,0,17,83
22,0,18,38
22,0,19,85
22,19,0,59
22,19,1,8
22,19,2,4
22,19,3,25
22,19,4,17
22,19,5,85
22,19,6,88
22,19,7,55
22,19,8,94
22,19,9,96
22,19,10,30
22,19,11,22
22,19,12,14
22,19,13,63
22,19,14,38
22,19,15,5
22,19,16,89
22,19,17,52
22,19,18,67
22,19,19,45
22,24,0,71
22,24,1,43
22,24,2,40
22,24,3,106
22,24,4,35
22,24,5,65
22,24,6,107
22,24,7,69
22,24,8,27
22,24,9,18
22,24,10,102
22,24,11,17
22,24,12,107
22,24,13,64
22,24,14,14
22,24,15,14
22,24,16,12
22,24,17,23
22,24,18,78
22,24,19,13
23,9,0,102
23,9,1,33
23,9,2,100
23,9,3,94
23,9,4,68
23,9,5,55
23,9,6,36
23,9,7,10
23,9,8,36
23,9,9,19
23,9,10,109
23,9,11,36
23,9,12,97
23,9,13,40
23,9,14,87
23,9,15,65
23,9,16,58
23,9,17,72
23,9,18,16
23,9,19,79
24,20,0,33
24,20,1,31
24,20,2,70
24,20,3,93
24,20,4,78
24,20,5,36
24,20,6,104
24,20,7,103
24,20,8,68
24,20,9,51
24,20,10,86
24,20,11,68
24,20,12,96
24,20,13,84
24,20,14,102
24,20,15,104
24,20,16,32
24,20,17,30
24,20,18,90
24,20,19,88
24,22,0,40
24,22,1,55
24,22,2,51
24,22,3,17
24,22,4,102
24,22,5,29
24,22,6,101
24,22,7,12
24,22,8,77
24,22,9,108
24,22,10,72
24,22,11,34
24,22,12,11
24,22,13,65
24,22,14,19
24,22,15,16
24,22,16,61
24,22,17,85
24,22,18,39
24,22,19,15
24,26,0,29
24,26,1,56
24,26,2,17
24,26,3,76
24,26,4,42
24,26,5,49
24,26,6,70
24,26,7,31
24,26,8,69
24,26,9,45
24,26,10,18
24,26,11,34
24,26,12,42
24,26,13,104
24,26,14,109
24,26,15,64
24,26,16,80
24,26,17,90
24,26,18,58
24,26,19,108
25,4,0,105
25,4,1,84
25,4,2,47
25,4,3,73
25,4,4,49
25,4,5,12
25,4,6,67
25,4,7,89
25,4,8,14
25,4,9,34
25,4,10,38
25,4,11,76
25,4,12,80
25,4,13,81
25,4,14,100
25,4,15,26
25,4,16,51
25,4,17,100
25,4,18,94
25,4,19,83
25,13,0,31
25,13,1,13
25,13,2,96
25,13,3,49
25,13,4,36
25,13,5,29
25,13,6,58
25,13,7,90
25,13,8,50
25,13,9,98
25,13,10,11
25,13,11,67
25,13,12,77
25,13,13,88
25,13,14,49
25,13,15,86
25,13,16,24
25,13,17,67
25,13,18,33
25,13,19,103
25,26,0,76
25,26,1,14
25,26,2,51
25,26,3,81
25,26,4,12
25,26,5,82
25,26,6,65
25,26,7,90
25,26,8,68
25,26,9,35
25,26,10,106
25,26,11,78
25,26,12,46
25,26,13,98
25,26,14,21
25,26,15,87
25,26,16,101
25,26,17,48
25,26,18,60
25,26,19,71
26,24,0,72
26,24,1,70
26,24,2,100
26,24,3,86
26,24,4,83
26,24,5,23
26,24,6,17
26,24,7,17
26,24,8,84
26,24,9,107
26,24,10,57
26,24,11,85
26,24,12,43
26,24,13,49
26,24,14,53
26,24,15,95
26,24,16,16
26,24,17,105
26,24,18,43
26,24,19,90
26,25,0,26
26,25,1,33
26,25,2,28
26,25,3,23
26,25,4,55
26,25,5,39
26,25,6,82
26,25,7,46
26,25,8,95
26,25,9,38
26,25,10,87
26,25,11,80
26,25,12,99
26,25,13,107
26,25,14,33
26,25,15,33
26,25,16,48
26,25,17,57
26,25,18,61
26,25,19,39
27,0,0,73
27,0,1,36
27,0,2,46
27,0,3,39
27,0,4,54
27,0,5,74
27,0,6,68
27,0,7,72
27,0,8,35
27,0,9,99
27,0,10,42
27,0,11,51
27,0,12,42
27,0,13,39
27,0,14,43
27,0,15,41
27,0,16,13
27,0,17,59
27,0,18,57
27,0,19,94
28,7,0,11
28,7,1,60
28,7,2,100
28,7,3,70
28,7,4,18
28,7,5,56
28,7,6,19
28,7,7,106
28,7,8,82
28,7,9,78
28,7,10,92
28,7,11,61
28,7,12,93
28,7,13,15
28,7,14,38
28,7,15,26
28,7,16,57
28,7,17,90
28,7,18,86
28,7,19,62
29,7,0,89
29,7,1,90
29,7,2,23
29,7,3,72
29,7,4,35
29,7,5,64
29,7,6,68
29,7,7,25
29,7,8,7
29,7,9,49
29,7,10,92
29,7,11,68
29,7,12,58
29,7,13,53
29,7,14,57
29,7,15,19
29,7,16,63
29,7,17,50
29,7,18,64
29,7,19,37
30,31,0,36
30,31,1,70
30,31,2,61
30,31,3,25
30,31,4,30
30,31,5,14
30,31,6,86
30,31,7,56
30,31,8,13
30,31,9,17
30,31,10,65
30,31,11,42
30,31,12,49
30,31,13,32
30,31,14,73
30,31,15,96
30,31,16,100
30,31,17,15
30,31,18,79
30,31,19,98
31,7,0,93
31,7,1,71
31,7,2,36
31,7,3,98
31,7,4,86
31,7,5,55
31,7,6,42
31,7,7,63
31,7,8,36
31,7,9,40
31,7,10,79
31,7,11,60
31,7,12,34
31,7,13,89
31,7,14,94
31,7,15,66
31,7,16,41
31,7,17,21
31,7,18,28
31,7,19,24
31,20,0,28
31,20,1,33
31,20,2,108
31,20,3,10
31,20,4,44
31,20,5,51
31,20,6,41
31,20,7,100
31,20,8,19
31,20,9,73
31,20,10,87
31,20,11,78
31,20,12,87
31,20,13,37
31,20,14,63
31,20,15,64
31,20,16,61
31,20,17,99
31,20,18,27
31,20,19,96
31,30,0,46
31,30,1,46
31,30,2,53
31,30,3,59
31,30,4,92
31,30,5,5
31,30,6,84
31,30,7,47
31,30,8,75
31,30,9,78
31,30,10,48
31,30,11,82
31,30,12,54
31,30,13,2
31,30,14,52
31,30,15,90
31,30,16,95
31,30,17,37
31,30,18,99
31,30,19,74
32,10,0,23
32,10,1,8
32,10,2,4
32,10,3,13
32,10,4,38
32,10,5,58
32,10,6,40
32,10,7,7
32,10,8,92
32,10,9,51
32,10,10,10
32,10,11,49
32,10,12,51
32,10,13,3
32,10,14,32
32,10,15,49
32,10,16,41
32,10,17,81
32,10,18,29
32,10,19,47
32,20,0,62
32,20,1,95
32,20,2,45
32,20,3,11
32,20,4,49
32,20,5,28
32,20,6,24
32,20,7,20
32,20,8,62
32,20,9,36
32,20,10,82
32,20,11,9
32,20,12,9
32,20,13,42
32,20,14,10
32,20,15,80
32,20,16,91
32,20,17,23
32,20,18,65
32,20,19,36
32,33,0,34
32,33,1,100
32,33,2,37
32,33,3,22
32,33,4,13
32,33,5,84
32,33,6,41
32,33,7,21
32,33,8,36
32,33,9,89
32,33,10,50
32,33,11,42
32,33,12,61
32,33,13,5
32,33,14,37
32,33,15,67
32,33,16,93
32,33,17,51
32,33,18,59
32,33,19,15
33,32,0,70
33,32,1,38
33,32,2,55
33,32,3,25
33,32,4,80
33,32,5,64
33,32,6,32
33,32,7,9
33,32,8,47
33,32,9,8
33,32,10,38
33,32,11,30
33,32,12,94
33,32,13,7
33,32,14,30
33,32,15,10
33,32,16,43
33,32,17,68
33,32,18,63
33,32,19,86
34,17,0,46
34,17,1,28
34,17,2,86
34,17,3,91
34,17,4,36
34,17,5,24
34,17,6,97
34,17,7,26
34,17,8,34
34,17,9,107
34,17,10,27
34,17,11,89
34,17,12,15
34,17,13,37
34,17,14,14
34,17,15,16
34,17,16,19
34,17,17,49
34,17,18,48
34,17,19,91
