i,j,t,r
2,16,0,54.86656
2,16,1,139.8666
2,16,2,110.8666
2,16,3,138.8666
2,16,4,62.86656
2,16,5,68.86656
2,16,6,86.86656
2,16,7,55.86656
2,16,8,122.8666
2,16,9,82.86656
2,16,10,87.86656
2,16,11,91.86656
2,16,12,61.86656
2,16,13,147.8666
2,16,14,116.8666
2,16,15,136.8666
2,16,16,134.8666
2,16,17,115.8666
2,16,18,142.8666
2,16,19,138.8666
3,2,0,146.1117
3,2,1,119.1117
3,2,2,139.1117
3,2,3,101.1117
3,2,4,84.11168
3,2,5,91.11168
3,2,6,142.1117
3,2,7,89.11168
3,2,8,128.1117
3,2,9,164.1117
3,2,10,137.1117
3,2,11,163.1117
3,2,12,128.1117
3,2,13,76.11168
3,2,14,136.1117
3,2,15,172.1117
3,2,16,99.11168
3,2,17,84.11168
3,2,18,110.1117
3,2,19,152.1117
3,4,0,54.886
3,4,1,24.886
3,4,2,51.886
3,4,3,92.886
3,4,4,101.886
3,4,5,108.886
3,4,6,85.886
3,4,7,65.886
3,4,8,23.886
3,4,9,97.886
3,4,10,26.886
3,4,11,62.886
3,4,12,71.886
3,4,13,110.886
3,4,14,121.886
3,4,15,91.886
3,4,16,121.886
3,4,17,32.886
3,4,18,118.886
3,4,19,82.886
4,3,0,97.886
4,3,1,60.886
4,3,2,26.886
4,3,3,87.886
4,3,4,27.886
4,3,5,101.886
4,3,6,95.886
4,3,7,110.886
4,3,8,98.886
4,3,9,103.886
4,3,10,28.886
4,3,11,98.886
4,3,12,88.886
4,3,13,75.886
4,3,14,57.886
4,3,15,36.886
4,3,16,107.886
4,3,17,104.886
4,3,18,98.886
4,3,19,62.886
4,25,0,48.32552
4,25,1,110.3255
4,25,2,90.32552
4,25,3,128.3255
4,25,4,55.32552
4,25,5,49.32552
4,25,6,136.3255
4,25,7,125.3255
4,25,8,63.32552
4,25,9,88.32552
4,25,10,115.3255
4,25,11,60.32552
4,25,12,98.32552
4,25,13,112.3255
4,25,14,114.3255
4,25,15,68.32552
4,25,16,71.32552
4,25,17,82.32552
4,25,18,45.32552
4,25,19,99.32552
4,26,0,110.7624
4,26,1,85.7624
4,26,2,111.7624
4,26,3,109.7624
4,26,4,105.7624
4,26,5,53.7624
4,26,6,52.7624
4,26,7,22.7624
4,26,8,22.7624
4,26,9,96.7624
4,26,10,41.7624
4,26,11,111.7624
4,26,12,76.7624
4,26,13,32.7624
4,26,14,88.7624
4,26,15,22.7624
4,26,16,114.7624
4,26,17,24.7624
4,26,18,17.7624
4,26,19,37.7624
5,1,0,90.16528
5,1,1,118.1653
5,1,2,142.1653
5,1,3,85.16528
5,1,4,78.16528
5,1,5,86.16528
5,1,6,96.16528
5,1,7,137.1653
5,1,8,151.1653
5,1,9,71.16528
5,1,10,100.1653
5,1,11,133.1653
5,1,12,77.16528
5,1,13,76.16528
5,1,14,122.1653
5,1,15,80.16528
5,1,16,67.16528
5,1,17,76.16528
5,1,18,62.16528
5,1,19,151.1653
5,6,0,152.8925
5,6,1,135.8925
5,6,2,192.8925
5,6,3,133.8925
5,6,4,217.8925
5,6,5,170.8925
5,6,6,158.8925
5,6,7,162.8925
5,6,8,162.8925
5,6,9,147.8925
5,6,10,209.8925
5,6,11,162.8925
5,6,12,190.8925
5,6,13,144.8925
5,6,14,182.8925
5,6,15,151.8925
5,6,16,198.8925
5,6,17,163.8925
5,6,18,201.8925
5,6,19,136.8925
5,14,0,23.9996
5,14,1,86.9996
5,14,2,81.9996
5,14,3,90.9996
5,14,4,110.9996
5,14,5,42.9996
5,14,6,110.9996
5,14,7,27.9996
5,14,8,98.9996
5,14,9,24.9996
5,14,10,28.9996
5,14,11,71.9996
5,14,12,66.9996
5,14,13,99.9996
5,14,14,77.9996
5,14,15,99.9996
5,14,16,103.9996
5,14,17,93.9996
5,14,18,88.9996
5,14,19,87.9996
6,5,0,180.8925
6,5,1,173.8925
6,5,2,182.8925
6,5,3,136.8925
6,5,4,149.8925
6,5,5,175.8925
6,5,6,128.8925
6,5,7,142.8925
6,5,8,179.8925
6,5,9,194.8925
6,5,10,130.8925
6,5,11,148.8925
6,5,12,131.8925
6,5,13,167.8925
6,5,14,191.8925
6,5,15,219.8925
6,5,16,175.8925
6,5,17,128.8925
6,5,18,165.8925
6,5,19,204.8925
6,8,0,147.2838
6,8,1,103.2838
6,8,2,155.2838
6,8,3,82.28384
6,8,4,152.2838
6,8,5,117.2838
6,8,6,109.2838
6,8,7,87.28384
6,8,8,153.2838
6,8,9,152.2838
6,8,10,76.28384
6,8,11,75.28384
6,8,12,89.28384
6,8,13,104.2838
6,8,14,153.2838
6,8,15,80.28384
6,8,16,127.2838
6,8,17,106.2838
6,8,18,66.28384
6,8,19,90.28384
6,18,0,151.164
6,18,1,109.164
6,18,2,149.164
6,18,3,87.16399
6,18,4,131.164
6,18,5,84.16399
6,18,6,114.164
6,18,7,148.164
6,18,8,101.164
6,18,9,135.164
6,18,10,112.164
6,18,11,82.16399
6,18,12,83.16399
6,18,13,165.164
6,18,14,101.164
6,18,15,89.16399
6,18,16,103.164
6,18,17,161.164
6,18,18,123.164
6,18,19,139.164
7,28,0,124.3804
7,28,1,43.3804
7,28,2,57.3804
7,28,3,114.3804
7,28,4,42.3804
7,28,5,126.3804
7,28,6,100.3804
7,28,7,90.3804
7,28,8,53.3804
7,28,9,66.3804
7,28,10,125.3804
7,28,11,80.3804
7,28,12,92.3804
7,28,13,119.3804
7,28,14,67.3804
7,28,15,53.3804
7,28,16,103.3804
7,28,17,65.3804
7,28,18,124.3804
7,28,19,59.3804
7,29,0,93.07352
7,29,1,40.07352
7,29,2,97.07352
7,29,3,35.07352
7,29,4,66.07352
7,29,5,44.07352
7,29,6,89.07352
7,29,7,65.07352
7,29,8,81.07352
7,29,9,69.07352
7,29,10,36.07352
7,29,11,90.07352
7,29,12,48.07352
7,29,13,52.07352
7,29,14,125.0735
7,29,15,80.07352
7,29,16,96.07352
7,29,17,63.07352
7,29,18,47.07352
7,29,19,79.07352
7,31,0,13.24088
7,31,1,49.24088
7,31,2,24.24088
7,31,3,65.24088
7,31,4,16.24088
7,31,5,67.24088
7,31,6,97.24088
7,31,7,90.24088
7,31,8,45.24088
7,31,9,74.24088
7,31,10,59.24088
7,31,11,8.240879
7,31,12,31.24088
7,31,13,56.24088
7,31,14,101.2409
7,31,15,67.24088
7,31,16,67.24088
7,31,17,62.24088
7,31,18,60.24088
7,31,19,7.24088
8,6,0,157.2838
8,6,1,162.2838
8,6,2,76.28384
8,6,3,87.28384
8,6,4,108.2838
8,6,5,85.28384
8,6,6,121.2838
8,6,7,73.28384
8,6,8,150.2838
8,6,9,109.2838
8,6,10,83.28384
8,6,11,93.28384
8,6,12,143.2838
8,6,13,158.2838
8,6,14,148.2838
8,6,15,144.2838
8,6,16,100.2838
8,6,17,144.2838
8,6,18,160.2838
8,6,19,163.2838
8,9,0,163.2662
8,9,1,110.2662
8,9,2,182.2662
8,9,3,119.2662
8,9,4,125.2662
8,9,5,185.2662
8,9,6,139.2662
8,9,7,87.26616
8,9,8,115.2662
8,9,9,127.2662
8,9,10,93.26616
8,9,11,164.2662
8,9,12,142.2662
8,9,13,98.26616
8,9,14,138.2662
8,9,15,180.2662
8,9,16,116.2662
8,9,17,111.2662
8,9,18,108.2662
8,9,19,145.2662
9,8,0,123.2662
9,8,1,178.2662
9,8,2,106.2662
9,8,3,87.26616
9,8,4,183.2662
9,8,5,150.2662
9,8,6,161.2662
9,8,7,125.2662
9,8,8,103.2662
9,8,9,125.2662
9,8,10,145.2662
9,8,11,179.2662
9,8,12,110.2662
9,8,13,129.2662
9,8,14,173.2662
9,8,15,117.2662
9,8,16,184.2662
9,8,17,126.2662
9,8,18,100.2662
9,8,19,93.26616
9,23,0,116.8429
9,23,1,137.8429
9,23,2,113.8429
9,23,3,149.8429
9,23,4,135.8429
9,23,5,101.8429
9,23,6,130.8429
9,23,7,95.84288
9,23,8,144.8429
9,23,9,104.8429
9,23,10,100.8429
9,23,11,132.8429
9,23,12,126.8429
9,23,13,102.8429
9,23,14,124.8429
9,23,15,84.84288
9,23,16,55.84288
9,23,17,73.84288
9,23,18,69.84288
9,23,19,77.84288
10,32,0,27.57496
10,32,1,39.57496
10,32,2,66.57496
10,32,3,33.57496
10,32,4,79.57496
10,32,5,65.57496
10,32,6,23.57496
10,32,7,89.57496
10,32,8,103.575
10,32,9,86.57496
10,32,10,74.57496
10,32,11,89.57496
10,32,12,73.57496
10,32,13,104.575
10,32,14,61.57496
10,32,15,100.575
10,32,16,67.57496
10,32,17,27.57496
10,32,18,15.57496
10,32,19,46.57496
11,15,0,93.6208
11,15,1,108.6208
11,15,2,72.6208
11,15,3,63.6208
11,15,4,112.6208
11,15,5,88.6208
11,15,6,75.6208
11,15,7,90.6208
11,15,8,70.6208
11,15,9,111.6208
11,15,10,77.6208
11,15,11,93.6208
11,15,12,20.6208
11,15,13,94.6208
11,15,14,42.6208
11,15,15,57.6208
11,15,16,81.6208
11,15,17,78.6208
11,15,18,110.6208
11,15,19,59.6208
12,15,0,116.7598
12,15,1,77.75976
12,15,2,119.7598
12,15,3,120.7598
12,15,4,134.7598
12,15,5,127.7598
12,15,6,67.75976
12,15,7,132.7598
12,15,8,83.75976
12,15,9,111.7598
12,15,10,117.7598
12,15,11,41.75976
12,15,12,86.75976
12,15,13,124.7598
12,15,14,51.75976
12,15,15,123.7598
12,15,16,98.75976
12,15,17,39.75976
12,15,18,89.75976
12,15,19,120.7598
13,14,0,100.1074
13,14,1,99.10736
13,14,2,23.10736
13,14,3,17.10736
13,14,4,101.1074
13,14,5,56.10736
13,14,6,50.10736
13,14,7,106.1074
13,14,8,79.10736
13,14,9,55.10736
13,14,10,56.10736
13,14,11,62.10736
13,14,12,90.10736
13,14,13,52.10736
13,14,14,37.10736
13,14,15,14.10736
13,14,16,29.10736
13,14,17,69.10736
13,14,18,18.10736
13,14,19,103.1074
13,16,0,125.2071
13,16,1,164.2071
13,16,2,74.20712
13,16,3,126.2071
13,16,4,83.20712
13,16,5,98.20712
13,16,6,104.2071
13,16,7,164.2071
13,16,8,97.20712
13,16,9,150.2071
13,16,10,109.2071
13,16,11,114.2071
13,16,12,71.20712
13,16,13,168.2071
13,16,14,84.20712
13,16,15,151.2071
13,16,16,104.2071
13,16,17,78.20712
13,16,18,102.2071
13,16,19,72.20712
13,25,0,105.7668
13,25,1,99.7668
13,25,2,94.7668
13,25,3,104.7668
13,25,4,83.7668
13,25,5,62.7668
13,25,6,62.7668
13,25,7,84.7668
13,25,8,129.7668
13,25,9,68.7668
13,25,10,91.7668
13,25,11,53.7668
13,25,12,89.7668
13,25,13,47.7668
13,25,14,86.7668
13,25,15,140.7668
13,25,16,141.7668
13,25,17,118.7668
13,25,18,69.7668
13,25,19,91.7668
14,5,0,99.9996
14,5,1,37.9996
14,5,2,32.9996
14,5,3,36.9996
14,5,4,88.9996
14,5,5,83.9996
14,5,6,30.9996
14,5,7,51.9996
14,5,8,90.9996
14,5,9,102.9996
14,5,10,52.9996
14,5,11,54.9996
14,5,12,31.9996
14,5,13,63.9996
14,5,14,65.9996
14,5,15,46.9996
14,5,16,108.9996
14,5,17,41.9996
14,5,18,61.9996
14,5,19,91.9996
14,13,0,67.10736
14,13,1,84.10736
14,13,2,61.10736
14,13,3,32.10736
14,13,4,50.10736
14,13,5,71.10736
14,13,6,90.10736
14,13,7,17.10736
14,13,8,63.10736
14,13,9,35.10736
14,13,10,75.10736
14,13,11,39.10736
14,13,12,35.10736
14,13,13,42.10736
14,13,14,41.10736
14,13,15,89.10736
14,13,16,45.10736
14,13,17,26.10736
14,13,18,43.10736
14,13,19,32.10736
15,11,0,65.6208
15,11,1,96.6208
15,11,2,20.6208
15,11,3,35.6208
15,11,4,82.6208
15,11,5,62.6208
15,11,6,48.6208
15,11,7,40.6208
15,11,8,29.6208
15,11,9,76.6208
15,11,10,47.6208
15,11,11,78.6208
15,11,12,62.6208
15,11,13,27.6208
15,11,14,108.6208
15,11,15,99.6208
15,11,16,41.6208
15,11,17,68.6208
15,11,18,92.6208
15,11,19,36.6208
15,12,0,131.7598
15,12,1,41.75976
15,12,2,91.75976
15,12,3,109.7598
15,12,4,106.7598
15,12,5,127.7598
15,12,6,132.7598
15,12,7,132.7598
15,12,8,64.75976
15,12,9,83.75976
15,12,10,111.7598
15,12,11,41.75976
15,12,12,52.75976
15,12,13,77.75976
15,12,14,80.75976
15,12,15,75.75976
15,12,16,124.7598
15,12,17,67.75976
15,12,18,99.75976
15,12,19,77.75976
15,16,0,42.08592
15,16,1,81.08592
15,16,2,26.08592
15,16,3,100.0859
15,16,4,27.08592
15,16,5,51.08592
15,16,6,19.08592
15,16,7,62.08592
15,16,8,108.0859
15,16,9,95.08592
15,16,10,34.08592
15,16,11,19.08592
15,16,12,105.0859
15,16,13,27.08592
15,16,14,14.08592
15,16,15,47.08592
15,16,16,62.08592
15,16,17,21.08592
15,16,18,100.0859
15,16,19,42.08592
16,2,0,108.8666
16,2,1,64.86656
16,2,2,120.8666
16,2,3,100.8666
16,2,4,81.86656
16,2,5,147.8666
16,2,6,143.8666
16,2,7,133.8666
16,2,8,142.8666
16,2,9,128.8666
16,2,10,95.86656
16,2,11,134.8666
16,2,12,133.8666
16,2,13,128.8666
16,2,14,101.8666
16,2,15,124.8666
16,2,16,139.8666
16,2,17,97.86656
16,2,18,70.86656
16,2,19,102.8666
16,13,0,94.20712
16,13,1,85.20712
16,13,2,69.20712
16,13,3,124.2071
16,13,4,125.2071
16,13,5,110.2071
16,13,6,106.2071
16,13,7,101.2071
16,13,8,71.20712
16,13,9,94.20712
16,13,10,105.2071
16,13,11,115.2071
16,13,12,117.2071
16,13,13,139.2071
16,13,14,107.2071
16,13,15,132.2071
16,13,16,70.20712
16,13,17,159.2071
16,13,18,78.20712
16,13,19,87.20712
16,15,0,76.08592
16,15,1,43.08592
16,15,2,57.08592
16,15,3,98.08592
16,15,4,32.08592
16,15,5,25.08592
16,15,6,52.08592
16,15,7,108.0859
16,15,8,64.08592
16,15,9,43.08592
16,15,10,31.08592
16,15,11,100.0859
16,15,12,29.08592
16,15,13,108.0859
16,15,14,88.08592
16,15,15,68.08592
16,15,16,73.08592
16,15,17,64.08592
16,15,18,84.08592
16,15,19,41.08592
17,0,0,96.09431
17,0,1,125.0943
17,0,2,102.0943
17,0,3,95.09431
17,0,4,60.09431
17,0,5,145.0943
17,0,6,104.0943
17,0,7,77.09431
17,0,8,67.09431
17,0,9,68.09431
17,0,10,142.0943
17,0,11,123.0943
17,0,12,122.0943
17,0,13,144.0943
17,0,14,140.0943
17,0,15,74.09431
17,0,16,97.09431
17,0,17,135.0943
17,0,18,108.0943
17,0,19,122.0943
17,34,0,25.20744
17,34,1,63.20744
17,34,2,2.20744
17,34,3,50.20744
17,34,4,36.20744
17,34,5,86.20744
17,34,6,16.20744
17,34,7,98.20744
17,34,8,72.20744
17,34,9,78.20744
17,34,10,87.20744
17,34,11,16.20744
17,34,12,57.20744
17,34,13,96.20744
17,34,14,33.20744
17,34,15,37.20744
17,34,16,4.20744
17,34,17,60.20744
17,34,18,40.20744
17,34,19,32.20744
18,1,0,35.71304
18,1,1,81.71304
18,1,2,115.713
18,1,3,89.71304
18,1,4,48.71304
18,1,5,55.71304
18,1,6,59.71304
18,1,7,78.71304
18,1,8,57.71304
18,1,9,82.71304
18,1,10,125.713
18,1,11,123.713
18,1,12,117.713
18,1,13,42.71304
18,1,14,60.71304
18,1,15,54.71304
18,1,16,60.71304
18,1,17,104.713
18,1,18,118.713
18,1,19,102.713
18,6,0,135.164
18,6,1,94.16399
18,6,2,92.16399
18,6,3,79.16399
18,6,4,97.16399
18,6,5,100.164
18,6,6,136.164
18,6,7,134.164
18,6,8,80.16399
18,6,9,122.164
18,6,10,125.164
18,6,11,87.16399
18,6,12,158.164
18,6,13,145.164
18,6,14,83.16399
18,6,15,154.164
18,6,16,72.16399
18,6,17,84.16399
18,6,18,138.164
18,6,19,151.164
19,22,0,50.8348
19,22,1,94.83479
19,22,2,102.8348
19,22,3,137.8348
19,22,4,65.83479
19,22,5,90.83479
19,22,6,148.8348
19,22,7,90.83479
19,22,8,93.83479
19,22,9,54.8348
19,22,10,89.83479
19,22,11,91.83479
19,22,12,121.8348
19,22,13,72.83479
19,22,14,76.83479
19,22,15,71.83479
19,22,16,59.8348
19,22,17,74.83479
19,22,18,126.8348
19,22,19,139.8348
20,21,0,85.41048
20,21,1,37.41048
20,21,2,89.41048
20,21,3,68.41048
20,21,4,130.4105
20,21,5,87.41048
20,21,6,93.41048
20,21,7,75.41048
20,21,8,57.41048
20,21,9,57.41048
20,21,10,51.41048
20,21,11,76.41048
20,21,12,69.41048
20,21,13,108.4105
20,21,14,48.41048
20,21,15,88.41048
20,21,16,88.41048
20,21,17,54.41048
20,21,18,128.4105
20,21,19,135.4105
20,24,0,62.81664
20,24,1,84.81664
20,24,2,125.8166
20,24,3,100.8166
20,24,4,54.81664
20,24,5,68.81664
20,24,6,64.81664
20,24,7,87.81664
20,24,8,80.81664
20,24,9,49.81664
20,24,10,70.81664
20,24,11,103.8166
20,24,12,45.81664
20,24,13,43.81664
20,24,14,116.8166
20,24,15,125.8166
20,24,16,58.81664
20,24,17,118.8166
20,24,18,44.81664
20,24,19,68.81664
20,31,0,45.4848
20,31,1,85.4848
20,31,2,85.4848
20,31,3,28.4848
20,31,4,67.4848
20,31,5,35.4848
20,31,6,24.4848
20,31,7,23.4848
20,31,8,77.4848
20,31,9,56.4848
20,31,10,39.4848
20,31,11,85.4848
20,31,12,82.4848
20,31,13,44.4848
20,31,14,81.4848
20,31,15,23.4848
20,31,16,109.4848
20,31,17,41.4848
20,31,18,33.4848
20,31,19,87.4848
20,32,0,37.80144
20,32,1,32.80144
20,32,2,33.80144
20,32,3,42.80144
20,32,4,83.80144
20,32,5,109.8014
20,32,6,48.80144
20,32,7,25.80144
20,32,8,68.80144
20,32,9,36.80144
20,32,10,76.80144
20,32,11,27.80144
20,32,12,106.8014
20,32,13,20.80144
20,32,14,32.80144
20,32,15,21.80144
20,32,16,59.80144
20,32,17,30.80144
20,32,18,21.80144
20,32,19,62.80144
21,20,0,113.4105
21,20,1,47.41048
21,20,2,49.41048
21,20,3,41.41048
21,20,4,48.41048
21,20,5,63.41048
21,20,6,123.4105
21,20,7,130.4105
21,20,8,107.4105
21,20,9,106.4105
21,20,10,76.41048
21,20,11,91.41048
21,20,12,97.41048
21,20,13,124.4105
21,20,14,81.41048
21,20,15,124.4105
21,20,16,87.41048
21,20,17,42.41048
21,20,18,129.4105
21,20,19,92.41048
22,0,0,157.6412
22,0,1,190.6412
22,0,2,153.6412
22,0,3,106.6412
22,0,4,117.6412
22,0,5,177.6412
22,0,6,156.6412
22,0,7,125.6412
22,0,8,192.6412
22,0,9,144.6412
22,0,10,175.6412
22,0,11,191.6412
22,0,12,132.6412
22,0,13,112.6412
22,0,14,117.6412
22,0,15,124.6412
22,0,16,142.6412
22,0,17,187.6412
22,0,18,172.6412
22,0,19,139.6412
22,19,0,131.8348
22,19,1,91.83479
22,19,2,63.8348
22,19,3,87.83479
22,19,4,50.8348
22,19,5,78.83479
22,19,6,95.83479
22,19,7,117.8348
22,19,8,125.8348
22,19,9,51.8348
22,19,10,66.83479
22,19,11,132.8348
22,19,12,76.83479
22,19,13,71.83479
22,19,14,132.8348
22,19,15,96.83479
22,19,16,138.8348
22,19,17,49.8348
22,19,18,119.8348
22,19,19,112.8348
22,24,0,133.6326
22,24,1,101.6326
22,24,2,99.63264
22,24,3,113.6326
22,24,4,44.63264
22,24,5,123.6326
22,24,6,53.63264
22,24,7,76.63264
22,24,8,47.63264
22,24,9,141.6326
22,24,10,93.63264
22,24,11,91.63264
22,24,12,70.63264
22,24,13,72.63264
22,24,14,77.63264
22,24,15,140.6326
22,24,16,131.6326
22,24,17,115.6326
22,24,18,46.63264
22,24,19,95.63264
23,9,0,79.84288
23,9,1,93.84288
23,9,2,145.8429
23,9,3,56.84288
23,9,4,99.84288
23,9,5,84.84288
23,9,6,91.84288
23,9,7,97.84288
23,9,8,117.8429
23,9,9,100.8429
23,9,10,117.8429
23,9,11,75.84288
23,9,12,52.84288
23,9,13,138.8429
23,9,14,82.84288
23,9,15,76.84288
23,9,16,129.8429
23,9,17,76.84288
23,9,18,107.8429
23,9,19,113.8429
24,20,0,82.81664
24,20,1,42.81664
24,20,2,77.81664
24,20,3,64.81664
24,20,4,130.8166
24,20,5,63.81664
24,20,6,78.81664
24,20,7,104.8166
24,20,8,66.81664
24,20,9,75.81664
24,20,10,63.81664
24,20,11,98.81664
24,20,12,41.81664
24,20,13,109.8166
24,20,14,39.81664
24,20,15,40.81664
24,20,16,132.8166
24,20,17,75.81664
24,20,18,57.81664
24,20,19,67.81664
24,22,0,113.6326
24,22,1,48.63264
24,22,2,64.63264
24,22,3,59.63264
24,22,4,73.63264
24,22,5,86.63264
24,22,6,54.63264
24,22,7,76.63264
24,22,8,138.6326
24,22,9,82.63264
24,22,10,109.6326
24,22,11,45.63264
24,22,12,96.63264
24,22,13,84.63264
24,22,14,43.63264
24,22,15,130.6326
24,22,16,82.63264
24,22,17,113.6326
24,22,18,139.6326
24,22,19,79.63264
24,26,0,53.95784
24,26,1,55.95784
24,26,2,51.95784
24,26,3,56.95784
24,26,4,26.95784
24,26,5,95.95784
24,26,6,86.95784
24,26,7,49.95784
24,26,8,66.95784
24,26,9,49.95784
24,26,10,58.95784
24,26,11,105.9578
24,26,12,80.95784
24,26,13,82.95784
24,26,14,57.95784
24,26,15,96.95784
24,26,16,92.95784
24,26,17,97.95784
24,26,18,91.95784
24,26,19,93.95784
25,4,0,129.3255
25,4,1,115.3255
25,4,2,134.3255
25,4,3,38.32552
25,4,4,100.3255
25,4,5,131.3255
25,4,6,121.3255
25,4,7,98.32552
25,4,8,46.32552
25,4,9,109.3255
25,4,10,48.32552
25,4,11,119.3255
25,4,12,91.32552
25,4,13,64.32552
25,4,14,124.3255
25,4,15,109.3255
25,4,16,46.32552
25,4,17,44.32552
25,4,18,99.32552
25,4,19,45.32552
25,13,0,64.7668
25,13,1,80.7668
25,13,2,98.7668
25,13,3,133.7668
25,13,4,61.7668
25,13,5,98.7668
25,13,6,60.7668
25,13,7,96.7668
25,13,8,72.7668
25,13,9,81.7668
25,13,10,78.7668
25,13,11,115.7668
25,13,12,132.7668
25,13,13,92.7668
25,13,14,77.7668
25,13,15,85.7668
25,13,16,142.7668
25,13,17,138.7668
25,13,18,96.7668
25,13,19,65.7668
25,26,0,48.01952
25,26,1,126.0195
25,26,2,52.01952
25,26,3,79.01952
25,26,4,96.01952
25,26,5,108.0195
25,26,6,114.0195
25,26,7,45.01952
25,26,8,102.0195
25,26,9,67.01952
25,26,10,123.0195
25,26,11,121.0195
25,26,12,95.01952
25,26,13,69.01952
25,26,14,52.01952
25,26,15,127.0195
25,26,16,103.0195
25,26,17,132.0195
25,26,18,117.0195
25,26,19,54.01952
26,4,0,68.7624
26,4,1,79.7624
26,4,2,54.7624
26,4,3,64.7624
26,4,4,20.7624
26,4,5,69.7624
26,4,6,20.7624
26,4,7,60.7624
26,4,8,27.7624
26,4,9,40.7624
26,4,10,74.7624
26,4,11,85.7624
26,4,12,110.7624
26,4,13,116.7624
26,4,14,40.7624
26,4,15,105.7624
26,4,16,42.7624
26,4,17,49.7624
26,4,18,37.7624
26,4,19,106.7624
26,24,0,110.9578
26,24,1,63.95784
26,24,2,99.95784
26,24,3,42.95784
26,24,4,56.95784
26,24,5,111.9578
26,24,6,77.95784
26,24,7,94.95784
26,24,8,55.95784
26,24,9,71.95784
26,24,10,96.95784
26,24,11,55.95784
26,24,12,28.95784
26,24,13,105.9578
26,24,14,35.95784
26,24,15,69.95784
26,24,16,97.95784
26,24,17,38.95784
26,24,18,63.95784
26,24,19,84.95784
26,25,0,63.01952
26,25,1,87.01952
26,25,2,115.0195
26,25,3,42.01952
26,25,4,52.01952
26,25,5,65.01952
26,25,6,43.01952
26,25,7,48.01952
26,25,8,63.01952
26,25,9,96.01952
26,25,10,94.01952
26,25,11,74.01952
26,25,12,100.0195
26,25,13,48.01952
26,25,14,90.01952
26,25,15,38.01952
26,25,16,61.01952
26,25,17,101.0195
26,25,18,77.01952
26,25,19,43.01952
27,0,0,124.5167
27,0,1,98.51672
27,0,2,94.51672
27,0,3,63.51672
27,0,4,62.51672
27,0,5,114.5167
27,0,6,71.51672
27,0,7,62.51672
27,0,8,128.5167
27,0,9,88.51672
27,0,10,59.51672
27,0,11,79.51672
27,0,12,117.5167
27,0,13,103.5167
27,0,14,78.51672
27,0,15,137.5167
27,0,16,48.51672
27,0,17,94.51672
27,0,18,71.51672
27,0,19,127.5167
28,7,0,104.3804
28,7,1,35.3804
28,7,2,52.3804
28,7,3,42.3804
28,7,4,93.3804
28,7,5,85.3804
28,7,6,57.3804
28,7,7,77.3804
28,7,8,102.3804
28,7,9,123.3804
28,7,10,93.3804
28,7,11,124.3804
28,7,12,76.3804
28,7,13,118.3804
28,7,14,112.3804
28,7,15,116.3804
28,7,16,93.3804
28,7,17,30.3804
