i,j,t,r
1,18,16,18.11884
1,18,17,15.11884
1,18,18,16.11884
1,18,19,42.11884
2,3,0,97.22226
2,3,1,87.22226
2,3,2,63.22226
2,3,3,48.22226
2,3,4,61.22226
2,3,5,31.22226
2,3,6,76.22226
2,3,7,64.22226
2,3,8,14.22226
2,3,9,68.22226
2,3,10,87.22226
2,3,11,80.22226
2,3,12,65.22226
2,3,13,44.22226
2,3,14,72.22226
2,3,15,36.22226
2,3,16,58.22226
2,3,17,30.22226
2,3,18,79.22226
2,3,19,104.2223
2,16,0,36.63333
2,16,1,75.63332
2,16,2,34.63333
2,16,3,45.63333
2,16,4,25.63333
2,16,5,100.6333
2,16,6,38.63333
2,16,7,64.63332
2,16,8,24.63333
2,16,9,13.63333
2,16,10,54.63333
2,16,11,102.6333
2,16,12,9.633326
2,16,13,11.63333
2,16,14,14.63333
2,16,15,35.63333
2,16,16,26.63333
2,16,17,41.63333
2,16,18,21.63333
2,16,19,51.63333
3,2,0,9.222263
3,2,1,72.22226
3,2,2,21.22226
3,2,3,22.22226
3,2,4,92.22226
3,2,5,35.22226
3,2,6,28.22226
3,2,7,32.22226
3,2,8,14.22226
3,2,9,83.22226
3,2,10,24.22226
3,2,11,13.22226
3,2,12,64.22226
3,2,13,93.22226
3,2,14,51.22226
3,2,15,25.22226
3,2,16,37.22226
3,2,17,63.22226
3,2,18,28.22226
3,2,19,58.22226
3,4,0,11.70614
3,4,1,92.70615
3,4,2,74.70615
3,4,3,18.70614
3,4,4,79.70615
3,4,5,17.70614
3,4,6,17.70614
3,4,7,35.70614
3,4,8,14.70614
3,4,9,85.70615
3,4,10,17.70614
3,4,11,56.70614
3,4,12,99.70615
3,4,13,91.70615
3,4,14,48.70614
3,4,15,46.70614
3,4,16,84.70615
3,4,17,36.70614
3,4,18,71.70615
3,4,19,63.70614
4,3,0,56.70614
4,3,1,31.70614
4,3,2,100.7061
4,3,3,23.70614
4,3,4,23.70614
4,3,5,38.70614
4,3,6,97.70615
4,3,7,90.70615
4,3,8,50.70614
4,3,9,85.70615
4,3,10,51.70614
4,3,11,82.70615
4,3,12,88.70615
4,3,13,20.70614
4,3,14,8.706142
4,3,15,32.70614
4,3,16,38.70614
4,3,17,66.70615
4,3,18,21.70614
4,3,19,23.70614
4,26,0,74.9604
4,26,1,22.9604
4,26,2,70.9604
4,26,3,28.9604
4,26,4,23.9604
4,26,5,17.9604
4,26,6,49.9604
4,26,7,89.9604
4,26,8,92.9604
4,26,9,22.9604
4,26,10,63.9604
4,26,11,26.9604
4,26,12,87.9604
4,26,13,91.9604
4,26,14,36.9604
4,26,15,79.9604
4,26,16,90.9604
4,26,17,83.9604
4,26,18,8.9604
4,26,19,71.9604
5,1,0,76.86088
5,1,1,71.86088
5,1,2,96.86088
5,1,3,57.86088
5,1,4,16.86088
5,1,5,37.86088
5,1,6,59.86088
5,1,7,41.86088
5,1,8,67.86088
5,1,9,100.8609
5,1,10,62.86088
5,1,11,97.86088
5,1,12,19.86088
5,1,13,93.86088
5,1,14,48.86088
5,1,15,39.86088
5,1,16,23.86088
5,1,17,68.86088
5,1,18,73.86088
5,1,19,107.8609
5,6,0,81.77803
5,6,1,23.77803
5,6,2,38.77803
5,6,3,80.77803
5,6,4,42.77803
5,6,5,31.77803
5,6,6,36.77803
5,6,7,99.77803
5,6,8,18.77803
5,6,9,106.778
5,6,10,30.77803
5,6,11,14.77803
5,6,12,56.77803
5,6,13,59.77803
5,6,14,30.77803
5,6,15,98.77803
5,6,16,78.77803
5,6,17,82.77803
5,6,18,76.77803
5,6,19,49.77803
5,14,0,65.1666
5,14,1,90.1666
5,14,2,99.1666
5,14,3,71.1666
5,14,4,40.1666
5,14,5,40.1666
5,14,6,72.1666
5,14,7,68.1666
5,14,8,89.1666
5,14,9,26.1666
5,14,10,92.1666
5,14,11,76.1666
5,14,12,86.1666
5,14,13,94.1666
5,14,14,59.1666
5,14,15,41.1666
5,14,16,76.1666
5,14,17,86.1666
5,14,18,52.1666
5,14,19,67.1666
6,5,0,97.77803
6,5,1,105.778
6,5,2,24.77803
6,5,3,34.77803
6,5,4,29.77803
6,5,5,48.77803
6,5,6,85.77803
6,5,7,17.77803
6,5,8,101.778
6,5,9,33.77803
6,5,10,61.77803
6,5,11,20.77803
6,5,12,13.77803
6,5,13,92.77803
6,5,14,53.77803
6,5,15,26.77803
6,5,16,19.77803
6,5,17,41.77803
6,5,18,8.778034
6,5,19,30.77803
6,8,0,83.4
6,8,1,72.4
6,8,2,50.4
6,8,3,38.4
6,8,4,14.4
6,8,5,85.4
6,8,6,37.4
6,8,7,50.4
6,8,8,39.4
6,8,9,86.4
6,8,10,91.4
6,8,11,73.4
6,8,12,35.4
6,8,13,57.4
6,8,14,13.4
6,8,15,38.4
6,8,16,57.4
6,8,17,29.4
6,8,18,96.4
6,8,19,55.4
6,18,0,50.694
6,18,1,76.694
6,18,2,38.694
6,18,3,108.694
6,18,4,76.694
6,18,5,70.694
6,18,6,93.694
6,18,7,85.694
6,18,8,15.694
6,18,9,87.694
6,18,10,43.694
6,18,11,16.694
6,18,12,72.694
6,18,13,15.694
6,18,14,55.694
6,18,15,106.694
6,18,16,69.694
6,18,17,58.694
6,18,18,44.694
6,18,19,78.694
7,28,0,104.0634
7,28,1,47.0634
7,28,2,5.0634
7,28,3,12.0634
7,28,4,37.0634
7,28,5,61.0634
7,28,6,28.0634
7,28,7,9.0634
7,28,8,66.0634
7,28,9,74.0634
7,28,10,26.0634
7,28,11,12.0634
7,28,12,6.0634
7,28,13,69.0634
7,28,14,54.0634
7,28,15,31.0634
7,28,16,35.0634
7,28,17,74.0634
7,28,18,40.0634
7,28,19,97.0634
7,29,0,52.00525
7,29,1,58.00525
7,29,2,31.00525
7,29,3,54.00525
7,29,4,91.00525
7,29,5,31.00525
7,29,6,36.00525
7,29,7,51.00525
7,29,8,89.00525
7,29,9,24.00525
7,29,10,5.005251
7,29,11,78.00525
7,29,12,95.00525
7,29,13,65.00525
7,29,14,19.00525
7,29,15,46.00525
7,29,16,39.00525
7,29,17,32.00525
7,29,18,80.00525
7,29,19,40.00525
7,31,0,57.87348
7,31,1,83.87348
7,31,2,66.87348
7,31,3,0.87348
7,31,4,86.87348
7,31,5,91.87348
7,31,6,51.87348
7,31,7,57.87348
7,31,8,90.87348
7,31,9,14.87348
7,31,10,78.87348
7,31,11,28.87348
7,31,12,21.87348
7,31,13,97.87348
7,31,14,72.87348
7,31,15,57.87348
7,31,16,34.87348
7,31,17,65.87348
7,31,18,77.87348
7,31,19,4.87348
8,6,0,92.4
8,6,1,42.4
8,6,2,38.4
8,6,3,102.4
8,6,4,81.4
8,6,5,69.4
8,6,6,49.4
8,6,7,72.4
8,6,8,36.4
8,6,9,89.4
8,6,10,65.4
8,6,11,74.4
8,6,12,58.4
8,6,13,103.4
8,6,14,30.4
8,6,15,38.4
8,6,16,100.4
8,6,17,23.4
8,6,18,15.4
8,6,19,14.4
8,9,0,42.54436
8,9,1,45.54436
8,9,2,29.54436
8,9,3,62.54436
8,9,4,25.54436
8,9,5,63.54436
8,9,6,91.54436
8,9,7,42.54436
8,9,8,102.5444
8,9,9,33.54436
8,9,10,68.54436
8,9,11,78.54436
8,9,12,27.54436
8,9,13,90.54436
8,9,14,82.54436
8,9,15,39.54436
8,9,16,33.54436
8,9,17,16.54436
8,9,18,38.54436
8,9,19,81.54436
9,8,0,62.54436
9,8,1,30.54436
9,8,2,52.54436
9,8,3,15.54436
9,8,4,36.54436
9,8,5,32.54436
9,8,6,25.54436
9,8,7,72.54436
9,8,8,20.54436
9,8,9,97.54436
9,8,10,67.54436
9,8,11,29.54436
9,8,12,95.54436
9,8,13,76.54436
9,8,14,98.54436
9,8,15,18.54436
9,8,16,108.5444
9,8,17,105.5444
9,8,18,65.54436
9,8,19,81.54436
9,23,0,97.64048
9,23,1,36.64048
9,23,2,11.64048
9,23,3,81.64048
9,23,4,98.64048
9,23,5,78.64048
9,23,6,18.64048
9,23,7,104.6405
9,23,8,74.64048
9,23,9,59.64048
9,23,10,10.64048
9,23,11,106.6405
9,23,12,92.64048
9,23,13,48.64048
9,23,14,51.64048
9,23,15,86.64048
9,23,16,99.64048
9,23,17,56.64048
9,23,18,75.64048
9,23,19,46.64048
10,32,0,86.04107
10,32,1,71.04107
10,32,2,25.04107
10,32,3,24.04107
10,32,4,46.04107
10,32,5,2.041069
10,32,6,12.04107
10,32,7,7.041069
10,32,8,97.04107
10,32,9,7.041069
10,32,10,35.04107
10,32,11,93.04107
10,32,12,100.0411
10,32,13,75.04107
10,32,14,68.04107
10,32,15,71.04107
10,32,16,47.04107
10,32,17,21.04107
10,32,18,81.04107
10,32,19,50.04107
11,15,0,82.4368
11,15,1,18.4368
11,15,2,54.4368
11,15,3,39.4368
11,15,4,17.4368
11,15,5,66.4368
11,15,6,41.4368
11,15,7,63.4368
11,15,8,42.4368
11,15,9,14.4368
11,15,10,69.4368
11,15,11,26.4368
11,15,12,73.4368
11,15,13,39.4368
11,15,14,17.4368
11,15,15,25.4368
11,15,16,90.4368
11,15,17,55.4368
11,15,18,95.4368
11,15,19,63.4368
12,15,0,5.768554
12,15,1,90.76855
12,15,2,93.76855
12,15,3,26.76855
12,15,4,74.76855
12,15,5,79.76855
12,15,6,35.76855
12,15,7,69.76855
12,15,8,25.76855
12,15,9,36.76855
12,15,10,48.76855
12,15,11,47.76855
12,15,12,46.76855
12,15,13,80.76855
12,15,14,86.76855
12,15,15,27.76855
12,15,16,72.76855
12,15,17,54.76855
12,15,18,46.76855
12,15,19,15.76855
13,14,0,16.68456
13,14,1,44.68456
13,14,2,54.68456
13,14,3,28.68456
13,14,4,73.68456
13,14,5,1.68456
13,14,6,73.68456
13,14,7,15.68456
13,14,8,2.68456
13,14,9,46.68456
13,14,10,36.68456
13,14,11,39.68456
13,14,12,88.68456
13,14,13,64.68456
13,14,14,81.68456
13,14,15,91.68456
13,14,16,13.68456
13,14,17,14.68456
13,14,18,51.68456
13,14,19,38.68456
13,16,0,98.53452
13,16,1,83.53452
13,16,2,42.53452
13,16,3,104.5345
13,16,4,91.53452
13,16,5,106.5345
13,16,6,103.5345
13,16,7,62.53452
13,16,8,41.53452
13,16,9,109.5345
13,16,10,108.5345
13,16,11,97.53452
13,16,12,57.53452
13,16,13,12.53452
13,16,14,89.53452
13,16,15,28.53452
13,16,16,86.53452
13,16,17,77.53452
13,16,18,16.53452
13,16,19,58.53452
13,25,0,60.6278
13,25,1,33.6278
13,25,2,50.6278
13,25,3,92.6278
13,25,4,15.6278
13,25,5,90.6278
13,25,6,85.6278
13,25,7,76.6278
13,25,8,27.6278
13,25,9,57.6278
13,25,10,91.6278
13,25,11,34.6278
13,25,12,64.6278
13,25,13,106.6278
13,25,14,24.6278
13,25,15,28.6278
13,25,16,34.6278
13,25,17,43.6278
13,25,18,51.6278
13,25,19,84.6278
14,5,0,80.1666
14,5,1,65.1666
14,5,2,30.1666
14,5,3,52.1666
14,5,4,5.1666
14,5,5,25.1666
14,5,6,13.1666
14,5,7,65.1666
14,5,8,42.1666
14,5,9,31.1666
14,5,10,20.1666
14,5,11,73.1666
14,5,12,26.1666
14,5,13,11.1666
14,5,14,82.1666
14,5,15,53.1666
14,5,16,22.1666
14,5,17,95.1666
14,5,18,83.1666
14,5,19,27.1666
14,13,0,100.6846
14,13,1,78.68456
14,13,2,37.68456
14,13,3,49.68456
14,13,4,29.68456
14,13,5,53.68456
14,13,6,15.68456
14,13,7,15.68456
14,13,8,81.68456
14,13,9,56.68456
14,13,10,97.68456
14,13,11,21.68456
14,13,12,73.68456
14,13,13,41.68456
14,13,14,15.68456
14,13,15,35.68456
14,13,16,49.68456
14,13,17,1.68456
14,13,18,26.68456
14,13,19,75.68456
15,11,0,24.4368
15,11,1,43.4368
15,11,2,76.4368
15,11,3,96.4368
15,11,4,90.4368
15,11,5,46.4368
15,11,6,20.4368
15,11,7,68.4368
15,11,8,41.4368
15,11,9,5.4368
15,11,10,17.4368
15,11,11,5.4368
15,11,12,3.4368
15,11,13,36.4368
15,11,14,12.4368
15,11,15,71.4368
15,11,16,96.4368
15,11,17,70.4368
15,11,18,87.4368
15,11,19,33.4368
15,12,0,14.76855
15,12,1,18.76855
15,12,2,84.76855
15,12,3,24.76855
15,12,4,22.76855
15,12,5,56.76855
15,12,6,97.76855
15,12,7,67.76855
15,12,8,7.768554
15,12,9,89.76855
15,12,10,41.76855
15,12,11,40.76855
15,12,12,69.76855
15,12,13,81.76855
15,12,14,78.76855
15,12,15,81.76855
15,12,16,56.76855
15,12,17,39.76855
15,12,18,17.76855
15,12,19,34.76855
15,16,0,56.01432
15,16,1,30.01432
15,16,2,81.01432
15,16,3,73.01432
15,16,4,30.01432
15,16,5,71.01432
15,16,6,92.01432
15,16,7,90.01432
15,16,8,80.01432
15,16,9,61.01432
15,16,10,98.01432
15,16,11,42.01432
15,16,12,70.01432
15,16,13,4.01432
15,16,14,56.01432
15,16,15,75.01432
15,16,16,64.01432
15,16,17,36.01432
15,16,18,57.01432
15,16,19,69.01432
16,2,0,74.63332
16,2,1,60.63333
16,2,2,40.63333
16,2,3,51.63333
16,2,4,19.63333
16,2,5,4.633326
16,2,6,9.633326
16,2,7,69.63332
16,2,8,71.63332
16,2,9,40.63333
16,2,10,65.63332
16,2,11,34.63333
16,2,12,51.63333
16,2,13,74.63332
16,2,14,80.63332
16,2,15,67.63332
16,2,16,83.63332
16,2,17,54.63333
16,2,18,96.63332
16,2,19,24.63333
16,13,0,98.53452
16,13,1,60.53452
16,13,2,60.53452
16,13,3,40.53452
16,13,4,106.5345
16,13,5,57.53452
16,13,6,43.53452
16,13,7,96.53452
16,13,8,103.5345
16,13,9,56.53452
16,13,10,84.53452
16,13,11,98.53452
16,13,12,106.5345
16,13,13,103.5345
16,13,14,33.53452
16,13,15,29.53452
16,13,16,109.5345
16,13,17,12.53452
16,13,18,20.53452
16,13,19,80.53452
16,15,0,20.01432
16,15,1,54.01432
16,15,2,80.01432
16,15,3,68.01432
16,15,4,36.01432
16,15,5,101.0143
16,15,6,62.01432
16,15,7,21.01432
16,15,8,73.01432
16,15,9,90.01432
16,15,10,94.01432
16,15,11,96.01432
16,15,12,36.01432
16,15,13,6.01432
16,15,14,99.01432
16,15,15,101.0143
16,15,16,45.01432
16,15,17,97.01432
16,15,18,65.01432
16,15,19,13.01432
17,0,0,48.01572
17,0,1,64.01572
17,0,2,21.01572
17,0,3,32.01572
17,0,4,46.01572
17,0,5,101.0157
17,0,6,76.01572
17,0,7,15.01572
17,0,8,12.01572
17,0,9,35.01572
17,0,10,27.01572
17,0,11,98.01572
17,0,12,81.01572
17,0,13,76.01572
17,0,14,90.01572
17,0,15,22.01572
17,0,16,37.01572
17,0,17,91.01572
17,0,18,96.01572
17,0,19,34.01572
17,34,0,5.20124
17,34,1,32.20124
17,34,2,68.20124
17,34,3,41.20124
17,34,4,2.20124
17,34,5,60.20124
17,34,6,96.20124
17,34,7,97.20124
17,34,8,70.20124
17,34,9,82.20124
17,34,10,51.20124
17,34,11,10.20124
17,34,12,77.20124
17,34,13,45.20124
17,34,14,86.20124
17,34,15,0.20124
17,34,16,73.20124
17,34,17,24.20124
17,34,18,97.20124
17,34,19,55.20124
18,1,0,51.11884
18,1,1,36.11884
18,1,2,55.11884
18,1,3,10.11884
18,1,4,25.11884
18,1,5,11.11884
18,1,6,64.11884
18,1,7,18.11884
18,1,8,77.11884
18,1,9,72.11884
18,1,10,19.11884
18,1,11,51.11884
18,1,12,64.11884
18,1,13,93.11884
18,1,14,14.11884
18,1,15,38.11884
18,1,16,65.11884
18,1,17,98.11884
18,1,18,11.11884
18,1,19,61.11884
18,6,0,97.694
18,6,1,31.694
18,6,2,19.694
18,6,3,80.694
18,6,4,19.694
18,6,5,57.694
18,6,6,48.694
18,6,7,83.694
18,6,8,96.694
18,6,9,25.694
18,6,10,25.694
18,6,11,31.694
18,6,12,98.694
18,6,13,65.694
18,6,14,49.694
18,6,15,60.694
18,6,16,88.694
18,6,17,83.694
18,6,18,78.694
18,6,19,17.694
19,22,0,75.55963
19,22,1,19.55963
19,22,2,69.55963
19,22,3,49.55963
19,22,4,36.55963
19,22,5,74.55963
19,22,6,101.5596
19,22,7,7.559628
19,22,8,8.559628
19,22,9,102.5596
19,22,10,58.55963
19,22,11,101.5596
19,22,12,80.55963
19,22,13,8.559628
19,22,14,55.55963
19,22,15,14.55963
19,22,16,12.55963
19,22,17,93.55963
19,22,18,90.55963
19,22,19,60.55963
20,21,0,67.67218
20,21,1,60.67218
20,21,2,96.67218
20,21,3,46.67218
20,21,4,98.67218
20,21,5,48.67218
20,21,6,54.67218
20,21,7,50.67218
20,21,8,44.67218
20,21,9,3.672177
20,21,10,80.67218
20,21,11,56.67218
20,21,12,43.67218
20,21,13,97.67218
20,21,14,54.67218
20,21,15,53.67218
20,21,16,71.67218
20,21,17,18.67218
20,21,18,54.67218
20,21,19,9.672177
20,24,0,22.46944
20,24,1,103.4694
20,24,2,66.46944
20,24,3,56.46944
20,24,4,99.46944
20,24,5,40.46944
20,24,6,54.46944
20,24,7,81.46944
20,24,8,61.46944
20,24,9,6.46944
20,24,10,9.46944
20,24,11,97.46944
20,24,12,82.46944
20,24,13,35.46944
20,24,14,16.46944
20,24,15,60.46944
20,24,16,59.46944
20,24,17,36.46944
20,24,18,25.46944
20,24,19,104.4694
20,31,0,21.6
20,31,1,57.6
20,31,2,10.6
20,31,3,38.6
20,31,4,18.6
20,31,5,81.6
20,31,6,87.6
20,31,7,100.6
20,31,8,20.6
20,31,9,90.6
20,31,10,29.6
20,31,11,36.6
20,31,12,14.6
20,31,13,31.6
20,31,14,50.6
20,31,15,40.6
20,31,16,91.6
20,31,17,100.6
20,31,18,30.6
20,31,19,22.6
20,32,0,87.77153
20,32,1,41.77153
20,32,2,33.77153
20,32,3,58.77153
20,32,4,97.77153
20,32,5,46.77153
20,32,6,3.771531
20,32,7,46.77153
20,32,8,55.77153
20,32,9,95.77153
20,32,10,10.77153
20,32,11,25.77153
20,32,12,79.77153
20,32,13,89.77153
20,32,14,68.77153
20,32,15,38.77153
20,32,16,52.77153
20,32,17,81.77153
20,32,18,30.77153
20,32,19,85.77153
21,20,0,74.67218
21,20,1,90.67218
21,20,2,70.67218
21,20,3,3.672177
21,20,4,36.67218
21,20,5,82.67218
21,20,6,45.67218
21,20,7,20.67218
21,20,8,40.67218
21,20,9,85.67218
21,20,10,67.67218
21,20,11,60.67218
21,20,12,27.67218
21,20,13,72.67218
21,20,14,55.67218
21,20,15,89.67218
21,20,16,7.672177
21,20,17,33.67218
21,20,18,23.67218
21,20,19,75.67218
22,0,0,111.4402
22,0,1,92.4402
22,0,2,44.4402
22,0,3,23.4402
22,0,4,74.4402
22,0,5,69.4402
22,0,6,101.4402
22,0,7,40.4402
22,0,8,97.4402
22,0,9,101.4402
22,0,10,28.4402
22,0,11,69.4402
22,0,12,115.4402
22,0,13,45.4402
22,0,14,20.4402
22,0,15,19.4402
22,0,16,48.4402
22,0,17,23.4402
22,0,18,97.4402
22,0,19,75.4402
22,19,0,27.55963
22,19,1,88.55963
22,19,2,86.55963
22,19,3,89.55963
22,19,4,54.55963
22,19,5,48.55963
22,19,6,62.55963
22,19,7,96.55963
22,19,8,41.55963
22,19,9,47.55963
22,19,10,11.55963
22,19,11,79.55963
22,19,12,65.55963
22,19,13,65.55963
22,19,14,50.55963
22,19,15,5.559628
22,19,16,18.55963
22,19,17,5.559628
22,19,18,9.559628
22,19,19,38.55963
22,24,0,45.10544
22,24,1,102.1054
22,24,2,78.10544
22,24,3,58.10544
22,24,4,91.10544
22,24,5,61.10544
22,24,6,93.10544
22,24,7,66.10544
22,24,8,28.10544
22,24,9,34.10544
22,24,10,85.10544
22,24,11,85.10544
22,24,12,13.10544
22,24,13,83.10544
22,24,14,33.10544
22,24,15,57.10544
22,24,16,59.10544
22,24,17,75.10544
22,24,18,10.10544
22,24,19,92.10544
23,9,0,97.64048
23,9,1,74.64048
23,9,2,67.64048
23,9,3,19.64048
23,9,4,73.64048
23,9,5,61.64048
23,9,6,53.64048
23,9,7,83.64048
23,9,8,24.64048
23,9,9,47.64048
23,9,10,51.64048
23,9,11,94.64048
23,9,12,39.64048
23,9,13,59.64048
23,9,14,48.64048
23,9,15,84.64048
23,9,16,44.64048
23,9,17,50.64048
23,9,18,23.64048
23,9,19,11.64048
24,20,0,8.46944
24,20,1,67.46944
24,20,2,15.46944
24,20,3,32.46944
24,20,4,94.46944
24,20,5,81.46944
24,20,6,10.46944
24,20,7,26.46944
24,20,8,61.46944
24,20,9,8.46944
24,20,10,90.46944
24,20,11,20.46944
24,20,12,93.46944
24,20,13,100.4694
24,20,14,102.4694
24,20,15,29.46944
24,20,16,21.46944
24,20,17,6.46944
24,20,18,8.46944
24,20,19,73.46944
24,22,0,67.10544
24,22,1,8.10544
24,22,2,52.10544
24,22,3,96.10544
24,22,4,19.10544
24,22,5,23.10544
24,22,6,84.10544
24,22,7,43.10544
24,22,8,70.10544
24,22,9,28.10544
24,22,10,58.10544
24,22,11,85.10544
24,22,12,61.10544
24,22,13,38.10544
24,22,14,88.10544
24,22,15,29.10544
24,22,16,81.10544
24,22,17,89.10544
24,22,18,47.10544
24,22,19,79.10544
24,26,0,48.15964
24,26,1,91.15964
24,26,2,87.15964
24,26,3,59.15964
24,26,4,63.15964
24,26,5,74.15964
24,26,6,23.15964
24,26,7,62.15964
24,26,8,30.15964
24,26,9,57.15964
24,26,10,36.15964
24,26,11,78.15964
24,26,12,65.15964
24,26,13,36.15964
24,26,14,82.15964
24,26,15,22.15964
24,26,16,8.159639
24,26,17,5.15964
24,26,18,49.15964
24,26,19,68.15964
25,4,0,17.22092
25,4,1,34.22092
25,4,2,77.22092
25,4,3,45.22092
25,4,4,77.22092
25,4,5,51.22092
25,4,6,91.22092
25,4,7,33.22092
25,4,8,15.22092
25,4,9,43.22092
25,4,10,94.22092
25,4,11,44.22092
25,4,12,10.22092
25,4,13,58.22092
25,4,14,34.22092
25,4,15,48.22092
25,4,16,99.22092
25,4,17,105.2209
25,4,18,68.22092
25,4,19,86.22092
25,13,0,22.6278
25,13,1,34.6278
25,13,2,92.6278
25,13,3,66.6278
25,13,4,94.6278
25,13,5,74.6278
25,13,6,63.6278
25,13,7,86.6278
25,13,8,53.6278
25,13,9,40.6278
25,13,10,92.6278
25,13,11,44.6278
25,13,12,91.6278
25,13,13,60.6278
25,13,14,39.6278
25,13,15,33.6278
25,13,16,56.6278
25,13,17,79.6278
25,13,18,61.6278
25,13,19,21.6278
25,26,0,9.16992
25,26,1,88.16992
25,26,2,54.16992
25,26,3,48.16992
25,26,4,9.16992
25,26,5,101.1699
25,26,6,80.16992
25,26,7,100.1699
25,26,8,83.16992
25,26,9,72.16992
25,26,10,51.16992
25,26,11,71.16992
25,26,12,103.1699
25,26,13,26.16992
25,26,14,71.16992
25,26,15,90.16992
25,26,16,38.16992
25,26,17,30.16992
25,26,18,11.16992
25,26,19,38.16992
26,24,0,89.15964
26,24,1,26.15964
26,24,2,88.15964
26,24,3,97.15964
26,24,4,78.15964
26,24,5,62.15964
26,24,6,101.1596
26,24,7,96.15964
26,24,8,94.15964
26,24,9,35.15964
26,24,10,31.15964
26,24,11,49.15964
26,24,12,44.15964
26,24,13,86.15964
26,24,14,71.15964
26,24,15,12.15964
26,24,16,32.15964
26,24,17,93.15964
26,24,18,61.15964
26,24,19,88.15964
26,25,0,13.16992
26,25,1,46.16992
26,25,2,70.16992
26,25,3,17.16992
26,25,4,93.16992
26,25,5,21.16992
26,25,6,45.16992
26,25,7,24.16992
26,25,8,90.16992
26,25,9,77.16992
26,25,10,59.16992
26,25,11,81.16992
26,25,12,102.1699
26,25,13,105.1699
26,25,14,62.16992
26,25,15,99.16992
26,25,16,31.16992
26,25,17,63.16992
26,25,18,25.16992
26,25,19,82.16992
27,0,0,91.03691
27,0,1,97.03691
27,0,2,70.03691
27,0,3,22.03691
27,0,4,87.03691
27,0,5,52.03691
27,0,6,41.03691
27,0,7,94.03691
27,0,8,89.03691
27,0,9,32.03691
27,0,10,39.03691
27,0,11,32.03691
27,0,12,18.03691
27,0,13,63.03691
27,0,14,85.03691
27,0,15,9.036908
27,0,16,85.03691
27,0,17,75.03691
27,0,18,33.03691
27,0,19,89.03691
28,7,0,22.0634
28,7,1,33.0634
28,7,2,82.0634
28,7,3,20.0634
28,7,4,55.0634
28,7,5,101.0634
28,7,6,67.0634
28,7,7,51.0634
28,7,8,25.0634
28,7,9,69.0634
28,7,10,21.0634
28,7,11,66.0634
28,7,12,23.0634
28,7,13,50.0634
28,7,14,36.0634
28,7,15,46.0634
28,7,16,16.0634
28,7,17,30.0634
28,7,18,72.0634
28,7,19,15.0634
29,7,0,18.00525
29,7,1,97.00525
29,7,2,86.00525
29,7,3,25.00525
29,7,4,9.005251
29,7,5,36.00525
29,7,6,32.00525
29,7,7,78.00525
29,7,8,80.00525
29,7,9,82.00525
29,7,10,23.00525
29,7,11,23.00525
29,7,12,14.00525
29,7,13,88.00525
29,7,14,69.00525
29,7,15,4.005251
29,7,16,59.00525
29,7,17,93.00525
29,7,18,19.00525
29,7,19,7.005251
30,31,0,58.53399
30,31,1,66.53399
30,31,2,32.53399
30,31,3,34.53399
30,31,4,72.53399
30,31,5,34.53399
30,31,6,40.53399
30,31,7,67.53399
30,31,8,95.53399
30,31,9,35.53399
30,31,10,33.53399
30,31,11,30.53399
30,31,12,42.53399
30,31,13,93.53399
30,31,14,31.53399
30,31,15,25.53399
30,31,16,58.53399
30,31,17,100.534
30,31,18,28.53399
30,31,19,87.53399
