i,j,t,r
17,11,15,69
17,11,16,92
17,11,17,10
17,11,18,6
17,11,19,33
17,18,0,86
17,18,1,78
17,18,2,89
17,18,3,71
17,18,4,93
17,18,5,40
17,18,6,52
17,18,7,51
17,18,8,59
17,18,9,1
17,18,10,75
17,18,11,57
17,18,12,56
17,18,13,62
17,18,14,95
17,18,15,42
17,18,16,46
17,18,17,80
17,18,18,91
17,18,19,7
18,10,0,55
18,10,1,80
18,10,2,83
18,10,3,47
18,10,4,49
18,10,5,75
18,10,6,79
18,10,7,42
18,10,8,45
18,10,9,45
18,10,10,68
18,10,11,55
18,10,12,39
18,10,13,11
18,10,14,86
18,10,15,64
18,10,16,17
18,10,17,98
18,10,18,69
18,10,19,52
18,17,0,84
18,17,1,49
18,17,2,75
18,17,3,62
18,17,4,86
18,17,5,33
18,17,6,73
18,17,7,54
18,17,8,82
18,17,9,59
18,17,10,55
18,17,11,4
18,17,12,85
18,17,13,6
18,17,14,6
18,17,15,7
18,17,16,18
18,17,17,27
18,17,18,66
18,17,19,17
18,19,0,12
18,19,1,92
18,19,2,19
18,19,3,87
18,19,4,71
18,19,5,17
18,19,6,76
18,19,7,29
18,19,8,55
18,19,9,87
18,19,10,79
18,19,11,70
18,19,12,68
18,19,13,26
18,19,14,4
18,19,15,13
18,19,16,51
18,19,17,28
18,19,18,95
18,19,19,75
19,18,0,37
19,18,1,65
19,18,2,28
19,18,3,15
19,18,4,79
19,18,5,40
19,18,6,43
19,18,7,45
19,18,8,10
19,18,9,67
19,18,10,61
19,18,11,61
19,18,12,77
19,18,13,50
19,18,14,71
19,18,15,48
19,18,16,40
19,18,17,9
19,18,18,60
19,18,19,95
19,20,0,78
19,20,1,74
19,20,2,75
19,20,3,40
19,20,4,70
19,20,5,34
19,20,6,40
19,20,7,32
19,20,8,80
19,20,9,71
19,20,10,5
19,20,11,25
19,20,12,57
19,20,13,15
19,20,14,54
19,20,15,90
19,20,16,34
19,20,17,37
19,20,18,17
19,20,19,23
20,10,0,32
20,10,1,24
20,10,2,63
20,10,3,2
20,10,4,97
20,10,5,55
20,10,6,55
20,10,7,74
20,10,8,84
20,10,9,87
20,10,10,87
20,10,11,77
20,10,12,74
20,10,13,20
20,10,14,9
20,10,15,73
20,10,16,35
20,10,17,97
20,10,18,77
20,10,19,95
20,19,0,57
20,19,1,9
20,19,2,79
20,19,3,82
20,19,4,66
20,19,5,83
20,19,6,2
20,19,7,29
20,19,8,20
20,19,9,5
20,19,10,67
20,19,11,59
20,19,12,95
20,19,13,58
20,19,14,6
20,19,15,46
20,19,16,67
20,19,17,92
20,19,18,53
20,19,19,89
21,13,0,59
21,13,1,33
21,13,2,34
21,13,3,43
21,13,4,79
21,13,5,29
21,13,6,61
21,13,7,54
21,13,8,49
21,13,9,50
21,13,10,74
21,13,11,13
21,13,12,77
21,13,13,16
21,13,14,8
21,13,15,27
21,13,16,50
21,13,17,12
21,13,18,88
21,13,19,42
22,29,0,25
22,29,1,23
22,29,2,5
22,29,3,49
22,29,4,54
22,29,5,64
22,29,6,66
22,29,7,37
22,29,8,13
22,29,9,39
22,29,10,97
22,29,11,13
22,29,12,86
22,29,13,78
22,29,14,52
22,29,15,91
22,29,16,99
22,29,17,40
22,29,18,51
22,29,19,61
22,68,0,50
22,68,1,6
22,68,2,20
22,68,3,14
22,68,4,95
22,68,5,97
22,68,6,2
22,68,7,59
22,68,8,14
22,68,9,47
22,68,10,64
22,68,11,87
22,68,12,78
22,68,13,78
22,68,14,78
22,68,15,67
22,68,16,19
22,68,17,57
22,68,18,23
22,68,19,52
22,115,0,77
22,115,1,1
22,115,2,44
22,115,3,75
22,115,4,56
22,115,5,41
22,115,6,12
22,115,7,56
22,115,8,26
22,115,9,75
22,115,10,62
22,115,11,51
22,115,12,54
22,115,13,28
22,115,14,61
22,115,15,88
22,115,16,21
22,115,17,81
22,115,18,47
22,115,19,53
23,26,0,2
23,26,1,72
23,26,2,51
23,26,3,48
23,26,4,66
23,26,5,51
23,26,6,27
23,26,7,18
23,26,8,92
23,26,9,87
23,26,10,45
23,26,11,97
23,26,12,37
23,26,13,27
23,26,14,100
23,26,15,35
23,26,16,45
23,26,17,3
23,26,18,100
23,26,19,31
23,61,0,98
23,61,1,7
23,61,2,27
23,61,3,8
23,61,4,78
23,61,5,97
23,61,6,79
23,61,7,30
23,61,8,91
23,61,9,90
23,61,10,55
23,61,11,75
23,61,12,91
23,61,13,59
23,61,14,53
23,61,15,58
23,61,16,60
23,61,17,63
23,61,18,30
23,61,19,60
24,25,0,68
24,25,1,38
24,25,2,67
24,25,3,48
24,25,4,8
24,25,5,97
24,25,6,52
24,25,7,5
24,25,8,15
24,25,9,47
24,25,10,86
24,25,11,84
24,25,12,29
24,25,13,31
24,25,14,71
24,25,15,20
24,25,16,18
24,25,17,57
24,25,18,3
24,25,19,94
24,26,0,76
24,26,1,3
24,26,2,49
24,26,3,69
24,26,4,34
24,26,5,24
24,26,6,49
24,26,7,55
24,26,8,17
24,26,9,10
24,26,10,78
24,26,11,59
24,26,12,21
24,26,13,44
24,26,14,15
24,26,15,59
24,26,16,34
24,26,17,95
24,26,18,63
24,26,19,2
24,71,0,87
24,71,1,39
24,71,2,66
24,71,3,83
24,71,4,30
24,71,5,29
24,71,6,81
24,71,7,62
24,71,8,64
24,71,9,25
24,71,10,5
24,71,11,88
24,71,12,9
24,71,13,69
24,71,14,3
24,71,15,19
24,71,16,43
24,71,17,29
24,71,18,88
24,71,19,37
25,24,0,49
25,24,1,62
25,24,2,76
25,24,3,86
25,24,4,83
25,24,5,3
25,24,6,65
25,24,7,37
25,24,8,11
25,24,9,91
25,24,10,92
25,24,11,25
25,24,12,92
25,24,13,22
25,24,14,75
25,24,15,15
25,24,16,44
25,24,17,67
25,24,18,73
25,24,19,99
25,33,0,100
25,33,1,93
25,33,2,40
25,33,3,87
25,33,4,76
25,33,5,18
25,33,6,77
25,33,7,58
25,33,8,65
25,33,9,19
25,33,10,90
25,33,11,3
25,33,12,93
25,33,13,94
25,33,14,12
25,33,15,7
25,33,16,99
25,33,17,47
25,33,18,53
25,33,19,20
25,87,0,94
25,87,1,75
25,87,2,86
25,87,3,56
25,87,4,57
25,87,5,74
25,87,6,84
25,87,7,73
25,87,8,45
25,87,9,75
25,87,10,31
25,87,11,65
25,87,12,24
25,87,13,64
25,87,14,65
25,87,15,88
25,87,16,69
25,87,17,36
25,87,18,45
25,87,19,83
26,4,0,41
26,4,1,27
26,4,2,68
26,4,3,77
26,4,4,89
26,4,5,79
26,4,6,73
26,4,7,16
26,4,8,54
26,4,9,8
26,4,10,30
26,4,11,41
26,4,12,95
26,4,13,95
26,4,14,70
26,4,15,4
26,4,16,50
26,4,17,94
26,4,18,11
26,4,19,82
26,23,0,50
26,23,1,70
26,23,2,94
26,23,3,38
26,23,4,50
26,23,5,64
26,23,6,74
26,23,7,84
26,23,8,93
26,23,9,40
26,23,10,41
26,23,11,96
26,23,12,97
26,23,13,21
26,23,14,3
26,23,15,83
26,23,16,9
26,23,17,55
26,23,18,71
26,23,19,43
26,24,0,11
26,24,1,49
26,24,2,54
26,24,3,26
26,24,4,89
26,24,5,47
26,24,6,11
26,24,7,95
26,24,8,51
26,24,9,64
26,24,10,16
26,24,11,66
26,24,12,1
26,24,13,97
26,24,14,83
26,24,15,65
26,24,16,4
26,24,17,66
26,24,18,57
26,24,19,14
26,27,0,9
26,27,1,12
26,27,2,47
26,27,3,5
26,27,4,82
26,27,5,92
26,27,6,10
26,27,7,93
26,27,8,28
26,27,9,17
26,27,10,43
26,27,11,10
26,27,12,25
26,27,13,92
26,27,14,75
26,27,15,71
26,27,16,47
26,27,17,39
26,27,18,54
26,27,19,16
26,33,0,98
26,33,1,69
26,33,2,13
26,33,3,70
26,33,4,93
26,33,5,55
26,33,6,15
26,33,7,95
26,33,8,7
26,33,9,63
26,33,10,93
26,33,11,91
26,33,12,37
26,33,13,8
26,33,14,48
26,33,15,77
26,33,16,55
26,33,17,12
26,33,18,93
26,33,19,92
27,4,0,89
27,4,1,50
27,4,2,22
27,4,3,27
27,4,4,5
27,4,5,9
27,4,6,52
27,4,7,47
27,4,8,24
27,4,9,8
27,4,10,76
27,4,11,48
27,4,12,97
27,4,13,97
27,4,14,31
27,4,15,31
27,4,16,24
27,4,17,56
27,4,18,52
27,4,19,43
27,26,0,88
27,26,1,98
27,26,2,55
27,26,3,70
27,26,4,52
27,26,5,35
27,26,6,2
27,26,7,18
27,26,8,55
27,26,9,14
27,26,10,13
27,26,11,18
27,26,12,31
27,26,13,87
27,26,14,49
27,26,15,14
27,26,16,88
27,26,17,24
27,26,18,87
27,26,19,22
27,127,0,47
27,127,1,9
27,127,2,20
27,127,3,94
27,127,4,22
27,127,5,12
27,127,6,43
27,127,7,43
27,127,8,9
27,127,9,12
27,127,10,25
27,127,11,75
27,127,12,34
27,127,13,33
27,127,14,7
27,127,15,43
27,127,16,91
27,127,17,89
27,127,18,96
27,127,19,57
28,29,0,60
28,29,1,39
28,29,2,39
28,29,3,23
28,29,4,63
28,29,5,23
28,29,6,83
28,29,7,11
28,29,8,7
28,29,9,87
28,29,10,49
28,29,11,67
28,29,12,76
28,29,13,58
28,29,14,91
28,29,15,22
28,29,16,36
28,29,17,50
28,29,18,80
28,29,19,83
28,72,0,82
28,72,1,46
28,72,2,65
28,72,3,79
28,72,4,67
28,72,5,61
28,72,6,90
28,72,7,67
28,72,8,40
28,72,9,39
28,72,10,93
28,72,11,13
28,72,12,42
28,72,13,50
28,72,14,55
28,72,15,86
28,72,16,91
28,72,17,52
28,72,18,83
28,72,19,27
28,106,0,97
28,106,1,83
28,106,2,63
28,106,3,41
28,106,4,72
28,106,5,44
28,106,6,20
28,106,7,64
28,106,8,55
28,106,9,80
28,106,10,91
28,106,11,62
28,106,12,69
28,106,13,58
28,106,14,76
28,106,15,74
28,106,16,2
28,106,17,96
28,106,18,65
28,106,19,8
29,15,0,63
29,15,1,59
29,15,2,46
29,15,3,69
29,15,4,85
29,15,5,88
29,15,6,3
29,15,7,62
29,15,8,1
29,15,9,77
29,15,10,8
29,15,11,76
29,15,12,16
29,15,13,63
29,15,14,95
29,15,15,45
29,15,16,82
29,15,17,12
29,15,18,20
29,15,19,84
29,22,0,77
29,22,1,52
29,22,2,90
29,22,3,7
29,22,4,90
29,22,5,21
29,22,6,24
29,22,7,25
29,22,8,73
29,22,9,98
29,22,10,70
29,22,11,45
29,22,12,68
29,22,13,77
29,22,14,88
29,22,15,22
29,22,16,33
29,22,17,65
29,22,18,8
29,22,19,99
29,28,0,49
29,28,1,56
29,28,2,91
29,28,3,31
29,28,4,26
29,28,5,14
29,28,6,12
29,28,7,15
29,28,8,11
29,28,9,41
29,28,10,100
29,28,11,62
29,28,12,37
29,28,13,23
29,28,14,14
29,28,15,40
29,28,16,52
29,28,17,58
29,28,18,66
29,28,19,20
30,31,0,27
30,31,1,38
30,31,2,46
30,31,3,3
30,31,4,55
30,31,5,69
30,31,6,31
30,31,7,6
30,31,8,75
30,31,9,20
30,31,10,6
30,31,11,99
30,31,12,41
30,31,13,19
30,31,14,24
30,31,15,96
30,31,16,78
30,31,17,2
30,31,18,39
30,31,19,39
30,86,0,25
30,86,1,78
30,86,2,40
30,86,3,43
30,86,4,74
30,86,5,84
30,86,6,92
30,86,7,79
30,86,8,94
30,86,9,45
30,86,10,86
30,86,11,42
30,86,12,88
30,86,13,86
30,86,14,89
30,86,15,98
30,86,16,85
30,86,17,8
30,86,18,60
30,86,19,5
31,30,0,50
31,30,1,100
31,30,2,23
31,30,3,78
31,30,4,17
31,30,5,54
31,30,6,63
31,30,7,47
31,30,8,91
31,30,9,2
31,30,10,21
31,30,11,71
31,30,12,86
31,30,13,3
31,30,14,70
31,30,15,11
31,30,16,89
31,30,17,72
31,30,18,60
31,30,19,35
31,32,0,88
31,32,1,71
31,32,2,76
31,32,3,16
31,32,4,17
31,32,5,74
31,32,6,67
31,32,7,54
31,32,8,48
31,32,9,65
31,32,10,52
31,32,11,9
31,32,12,1
31,32,13,62
31,32,14,80
31,32,15,13
31,32,16,100
31,32,17,89
31,32,18,86
31,32,19,28
31,46,0,33
31,46,1,1
31,46,2,24
31,46,3,49
31,46,4,30
31,46,5,40
31,46,6,25
31,46,7,69
31,46,8,82
31,46,9,29
31,46,10,95
31,46,11,96
31,46,12,64
31,46,13,44
31,46,14,34
31,46,15,13
31,46,16,35
31,46,17,8
31,46,18,38
31,46,19,77
31,60,0,37
31,60,1,44
31,60,2,37
31,60,3,43
31,60,4,55
31,60,5,50
31,60,6,59
31,60,7,89
31,60,8,23
31,60,9,6
31,60,10,79
31,60,11,66
31,60,12,26
31,60,13,24
31,60,14,89
31,60,15,71
31,60,16,40
31,60,17,61
31,60,18,17
31,60,19,71
32,31,0,28
32,31,1,90
32,31,2,100
32,31,3,2
32,31,4,47
32,31,5,92
32,31,6,12
32,31,7,6
32,31,8,25
32,31,9,6
32,31,10,82
32,31,11,29
32,31,12,46
32,31,13,49
32,31,14,94
32,31,15,38
32,31,16,72
32,31,17,90
32,31,18,16
32,31,19,98
33,25,0,20
33,25,1,5
33,25,2,50
33,25,3,39
33,25,4,94
33,25,5,82
33,25,6,84
33,25,7,52
33,25,8,96
33,25,9,99
33,25,10,100
33,25,11,54
33,25,12,1
33,25,13,82
33,25,14,58
33,25,15,7
33,25,16,5
33,25,17,49
33,25,18,79
33,25,19,13
33,26,0,100
33,26,1,25
33,26,2,65
33,26,3,23
33,26,4,33
33,26,5,92
33,26,6,36
33,26,7,48
33,26,8,24
33,26,9,67
33,26,10,12
33,26,11,92
33,26,12,47
33,26,13,7
33,26,14,55
33,26,15,44
33,26,16,24
33,26,17,23
33,26,18,84
33,26,19,82
33,65,0,52
33,65,1,76
33,65,2,72
33,65,3,66
33,65,4,79
33,65,5,93
33,65,6,12
33,65,7,8
33,65,8,89
33,65,9,23
33,65,10,31
33,65,11,10
33,65,12,85
33,65,13,75
33,65,14,87
33,65,15,25
33,65,16,12
33,65,17,22
33,65,18,100
33,65,19,46
34,35,0,10
34,35,1,78
34,35,2,26
34,35,3,28
34,35,4,92
34,35,5,35
34,35,6,27
34,35,7,89
34,35,8,73
34,35,9,19
34,35,10,12
34,35,11,57
34,35,12,87
34,35,13,69
34,35,14,78
34,35,15,51
34,35,16,10
34,35,17,45
34,35,18,6
34,35,19,73
34,49,0,33
34,49,1,22
34,49,2,37
34,49,3,49
34,49,4,81
34,49,5,8
34,49,6,25
34,49,7,21
34,49,8,9
34,49,9,15
34,49,10,61
34,49,11,1
34,49,12,86
34,49,13,50
34,49,14,79
34,49,15,12
34,49,16,44
34,49,17,26
34,49,18,86
34,49,19,24
34,52,0,50
34,52,1,24
34,52,2,86
34,52,3,53
34,52,4,13
34,52,5,34
34,52,6,59
34,52,7,26
34,52,8,62
34,52,9,87
34,52,10,43
34,52,11,79
34,52,12,21
34,52,13,16
34,52,14,92
34,52,15,26
34,52,16,35
34,52,17,48
34,52,18,15
34,52,19,58
34,58,0,4
34,58,1,4
34,58,2,54
34,58,3,40
34,58,4,26
34,58,5,56
34,58,6,51
34,58,7,45
34,58,8,92
34,58,9,96
34,58,10,71
34,58,11,20
34,58,12,15
34,58,13,33
34,58,14,33
34,58,15,30
34,58,16,32
34,58,17,24
34,58,18,38
34,58,19,47
35,34,0,69
35,34,1,35
35,34,2,68
35,34,3,88
35,34,4,5
35,34,5,84
35,34,6,12
35,34,7,38
