i,j,t,r
1,0,9,6.919815
1,0,10,5.522244
1,0,11,5.082332
1,0,12,4.285714
1,0,13,4.285714
1,0,14,4.285714
1,0,15,4.285714
1,0,16,4.950867
1,0,17,4.594341
1,0,18,4.285714
1,0,19,6.045527
1,0,20,8.446748
1,0,21,6.453194
1,0,22,5.522244
1,0,23,4.285714
1,0,24,4.285714
1,0,25,4.285714
1,0,26,4.285714
1,0,27,4.285714
1,0,28,4.285714
1,0,29,4.285714
1,0,30,4.285714
1,0,31,6.453194
1,0,32,12.22262
1,0,33,13.05641
1,0,34,6.453194
1,0,35,6.919815
1,0,36,7.459178
1,0,37,6.919815
1,0,38,6.045527
1,0,39,5.860418
1,0,40,5.686308
1,0,41,7.179381
1,0,42,6.919815
1,0,43,5.522244
1,0,44,5.082332
1,0,45,4.950867
1,0,46,4.950867
1,0,47,5.082332
1,0,48,5.082332
1,0,49,6.919815
1,0,50,17.95599
1,0,51,13.05641
1,0,52,16.41592
1,0,53,10.83835
1,0,54,8.446748
1,0,55,7.761669
1,0,56,8.446748
1,0,57,6.045527
1,0,58,5.367383
1,2,0,7.251548
1,2,1,5.600225
1,2,2,4.706995
1,2,3,4.706995
1,2,4,5.205122
1,2,5,11.94961
1,2,6,8.505552
1,2,7,7.251548
1,2,8,6.911868
1,2,9,6.602586
1,2,10,5.027764
1,2,11,4.561484
1,2,12,3.75
1,2,13,3.75
1,2,14,3.75
1,2,15,3.75
1,2,16,4.4247
1,2,17,4.059507
1,2,18,3.75
1,2,19,5.600225
1,2,20,8.505552
1,2,21,6.060237
1,2,22,5.027764
1,2,23,3.75
1,2,24,3.75
1,2,25,3.75
1,2,26,3.75
1,2,27,3.75
1,2,28,3.75
1,2,29,3.75
1,2,30,3.75
1,2,31,6.060237
1,2,32,14.25913
1,2,33,15.78448
1,2,34,6.060237
1,2,35,6.602586
1,2,36,7.251548
1,2,37,6.602586
1,2,38,5.600225
1,2,39,5.39545
1,2,40,5.205122
1,2,41,6.911868
1,2,42,6.602586
1,2,43,5.027764
1,2,44,4.561484
1,2,45,4.4247
1,2,46,4.4247
1,2,47,4.561484
1,2,48,4.561484
1,2,49,6.602586
1,2,50,27.59005
1,2,51,15.78448
1,2,52,23.24389
1,2,53,11.94961
1,2,54,8.505552
1,2,55,7.626341
1,2,56,8.505552
1,2,57,5.600225
1,2,58,4.862094
2,1,0,7.251548
2,1,1,5.600225
2,1,2,4.706995
2,1,3,4.706995
2,1,4,5.205122
2,1,5,11.94961
2,1,6,8.505552
2,1,7,7.251548
2,1,8,6.911868
2,1,9,6.602586
2,1,10,5.027764
2,1,11,4.561484
2,1,12,3.75
2,1,13,3.75
2,1,14,3.75
2,1,15,3.75
2,1,16,4.4247
2,1,17,4.059507
2,1,18,3.75
2,1,19,5.600225
2,1,20,8.505552
2,1,21,6.060237
2,1,22,5.027764
2,1,23,3.75
2,1,24,3.75
2,1,25,3.75
2,1,26,3.75
2,1,27,3.75
2,1,28,3.75
2,1,29,3.75
2,1,30,3.75
2,1,31,6.060237
2,1,32,14.25913
2,1,33,15.78448
2,1,34,6.060237
2,1,35,6.602586
2,1,36,7.251548
2,1,37,6.602586
2,1,38,5.600225
2,1,39,5.39545
2,1,40,5.205122
2,1,41,6.911868
2,1,42,6.602586
2,1,43,5.027764
2,1,44,4.561484
2,1,45,4.4247
2,1,46,4.4247
2,1,47,4.561484
2,1,48,4.561484
2,1,49,6.602586
2,1,50,27.59005
2,1,51,15.78448
2,1,52,23.24389
2,1,53,11.94961
2,1,54,8.505552
2,1,55,7.626341
2,1,56,8.505552
2,1,57,5.600225
2,1,58,4.862094
3,0,0,7.041993
3,0,1,5.853235
3,0,2,5.131379
3,0,3,5.131379
3,0,4,5.54142
3,0,5,9.657047
3,0,6,7.83791
3,0,7,7.041993
3,0,8,6.811432
3,0,9,6.595491
3,0,10,5.397647
3,0,11,5.007859
3,0,12,4.285714
3,0,13,4.285714
3,0,14,4.285714
3,0,15,4.285714
3,0,16,4.890146
3,0,17,4.568022
3,0,18,4.285714
3,0,19,5.853235
3,0,20,7.83791
3,0,21,6.202235
3,0,22,5.397647
3,0,23,4.285714
3,0,24,4.285714
3,0,25,4.285714
3,0,26,4.285714
3,0,27,4.285714
3,0,28,4.285714
3,0,29,4.285714
3,0,30,4.285714
3,0,31,6.202235
3,0,32,10.64534
3,0,33,11.21943
3,0,34,6.202235
3,0,35,6.595491
3,0,36,7.041993
3,0,37,6.595491
3,0,38,5.853235
3,0,39,5.693061
3,0,40,5.54142
3,0,41,6.811432
3,0,42,6.595491
3,0,43,5.397647
3,0,44,5.007859
3,0,45,4.890146
3,0,46,4.890146
3,0,47,5.007859
3,0,48,5.007859
3,0,49,6.595491
3,0,50,14.30531
3,0,51,11.21943
3,0,52,13.38493
3,0,53,9.657047
3,0,54,7.83791
3,0,55,7.288709
3,0,56,7.83791
3,0,57,5.853235
3,0,58,5.261146
3,4,0,6.841693
3,4,1,5.757376
3,4,2,5.085697
3,4,3,5.085697
3,4,4,5.468482
3,4,5,9.135824
3,4,6,7.552935
3,4,7,6.841693
3,4,8,6.633474
3,4,9,6.437553
3,4,10,5.334641
3,4,11,4.969739
3,4,12,4.285714
3,4,13,4.285714
3,4,14,4.285714
3,4,15,4.285714
3,4,16,4.858951
3,4,17,4.554366
3,4,18,4.285714
3,4,19,5.757376
3,4,20,7.552935
3,4,21,6.078496
3,4,22,5.334641
3,4,23,4.285714
3,4,24,4.285714
3,4,25,4.285714
3,4,26,4.285714
3,4,27,4.285714
3,4,28,4.285714
3,4,29,4.285714
3,4,30,4.285714
3,4,31,6.078496
3,4,32,9.971745
3,4,33,10.44982
3,4,34,6.078496
3,4,35,6.437553
3,4,36,6.841693
3,4,37,6.437553
3,4,38,5.757376
3,4,39,5.609212
3,4,40,5.468482
3,4,41,6.633474
3,4,42,6.437553
3,4,43,5.334641
3,4,44,4.969739
3,4,45,4.858951
3,4,46,4.858951
3,4,47,4.969739
3,4,48,4.969739
3,4,49,6.437553
3,4,50,12.9293
3,4,51,10.44982
3,4,52,12.2053
3,4,53,9.135824
3,4,54,7.552935
3,4,55,7.063408
3,4,56,7.552935
3,4,57,5.757376
3,4,58,5.207195
4,3,0,6.841693
4,3,1,5.757376
4,3,2,5.085697
4,3,3,5.085697
4,3,4,5.468482
4,3,5,9.135824
4,3,6,7.552935
4,3,7,6.841693
4,3,8,6.633474
4,3,9,6.437553
4,3,10,5.334641
4,3,11,4.969739
4,3,12,4.285714
4,3,13,4.285714
4,3,14,4.285714
4,3,15,4.285714
4,3,16,4.858951
4,3,17,4.554366
4,3,18,4.285714
4,3,19,5.757376
4,3,20,7.552935
4,3,21,6.078496
4,3,22,5.334641
4,3,23,4.285714
4,3,24,4.285714
4,3,25,4.285714
4,3,26,4.285714
4,3,27,4.285714
4,3,28,4.285714
4,3,29,4.285714
4,3,30,4.285714
4,3,31,6.078496
4,3,32,9.971745
4,3,33,10.44982
4,3,34,6.078496
4,3,35,6.437553
4,3,36,6.841693
4,3,37,6.437553
4,3,38,5.757376
4,3,39,5.609212
4,3,40,5.468482
4,3,41,6.633474
4,3,42,6.437553
4,3,43,5.334641
4,3,44,4.969739
4,3,45,4.858951
4,3,46,4.858951
4,3,47,4.969739
4,3,48,4.969739
4,3,49,6.437553
4,3,50,12.9293
4,3,51,10.44982
4,3,52,12.2053
4,3,53,9.135824
4,3,54,7.552935
4,3,55,7.063408
4,3,56,7.552935
4,3,57,5.757376
4,3,58,5.207195
4,61,0,6.722059
4,61,1,5.698977
4,61,2,5.057525
4,61,3,5.057525
4,61,4,5.423814
4,61,5,8.837373
4,61,6,7.38493
4,61,7,6.722059
4,61,8,6.526777
4,61,9,6.342522
4,61,10,5.295961
4,61,11,4.946181
4,61,12,4.285714
4,61,13,4.285714
4,61,14,4.285714
4,61,15,4.285714
4,61,16,4.839633
4,61,17,4.545862
4,61,18,4.285714
4,61,19,5.698977
4,61,20,7.38493
4,61,21,6.003553
4,61,22,5.295961
4,61,23,4.285714
4,61,24,4.285714
4,61,25,4.285714
4,61,26,4.285714
4,61,27,4.285714
4,61,28,4.285714
4,61,29,4.285714
4,61,30,4.285714
4,61,31,6.003553
4,61,32,9.591981
4,61,33,10.01977
4,61,34,6.003553
4,61,35,6.342522
4,61,36,6.722059
4,61,37,6.342522
4,61,38,5.698977
4,61,39,5.557992
4,61,40,5.423814
4,61,41,6.526777
4,61,42,6.342522
4,61,43,5.295961
4,61,44,4.946181
4,61,45,4.839633
4,61,46,4.839633
4,61,47,4.946181
4,61,48,4.946181
4,61,49,6.342522
4,61,50,12.19532
4,61,51,10.01977
4,61,52,11.56742
4,61,53,8.837373
4,61,54,7.38493
4,61,55,6.929386
4,61,56,7.38493
4,61,57,5.698977
4,61,58,5.173997
4,184,0,9.571681
4,184,1,8.057085
4,184,2,7.118419
4,184,3,7.118419
4,184,4,7.6534
4,184,5,12.77321
4,184,6,10.56467
4,184,7,9.571681
4,184,8,9.280906
4,184,9,9.007276
4,184,10,7.466356
4,184,11,6.956334
4,184,12,6
4,184,13,6
4,184,14,6
4,184,15,6
4,184,16,6.801465
4,184,17,6.375644
4,184,18,6
4,184,19,8.057085
4,184,20,10.56467
4,184,21,8.505726
4,184,22,7.466356
4,184,23,6
4,184,24,6
4,184,25,6
4,184,26,6
4,184,27,6
4,184,28,6
4,184,29,6
4,184,30,6
4,184,31,8.505726
4,184,32,13.93877
4,184,33,14.60514
4,184,34,8.505726
4,184,35,9.007276
4,184,36,9.571681
4,184,37,9.007276
4,184,38,8.057085
4,184,39,7.850056
4,184,40,7.6534
4,184,41,9.280906
4,184,42,9.007276
4,184,43,7.466356
4,184,44,6.956334
4,184,45,6.801465
4,184,46,6.801465
4,184,47,6.956334
4,184,48,6.956334
4,184,49,9.007276
4,184,50,18.05835
4,184,51,14.60514
4,184,52,17.0505
4,184,53,12.77321
4,184,54,10.56467
4,184,55,9.881267
4,184,56,10.56467
4,184,57,8.057085
4,184,58,7.288237
6,7,0,8.29646
6,7,1,6.866807
6,7,2,6.004551
6,7,3,6.004551
6,7,4,6.493803
6,7,5,11.48453
6,7,6,9.260463
6,7,7,8.29646
6,7,8,8.01823
6,7,9,7.758057
6,7,10,6.322094
6,7,11,5.857448
6,7,12,5
6,7,13,5
6,7,14,5
6,7,15,5
6,7,16,5.717381
6,7,17,5.334681
6,7,18,5
6,7,19,6.866807
6,7,20,9.260463
6,7,21,7.285276
6,7,22,6.322094
6,7,23,5
6,7,24,5
6,7,25,5
6,7,26,5
6,7,27,5
6,7,28,5
6,7,29,5
6,7,30,5
6,7,31,7.285276
6,7,32,12.70506
6,7,33,13.41808
6,7,34,7.285276
6,7,35,7.758057
6,7,36,8.29646
6,7,37,7.758057
6,7,38,6.866807
6,7,39,6.675098
6,7,40,6.493803
6,7,41,8.01823
6,7,42,7.758057
6,7,43,6.322094
6,7,44,5.857448
6,7,45,5.717381
6,7,46,5.717381
6,7,47,5.857448
6,7,48,5.857448
6,7,49,7.758057
6,7,50,17.30209
6,7,51,13.41808
6,7,52,16.13451
6,7,53,11.48453
6,7,54,9.260463
6,7,55,8.594691
6,7,56,9.260463
6,7,57,6.866807
6,7,58,6.159233
7,0,0,8.339727
7,0,1,6.887042
7,0,2,6.014059
7,0,3,6.014059
7,0,4,6.509105
7,0,5,11.60294
7,0,6,9.322975
7,0,7,8.339727
7,0,8,8.0565
7,0,9,7.791879
7,0,10,6.335276
7,0,11,5.865363
7,0,12,5
7,0,13,5
7,0,14,5
7,0,15,5
7,0,16,5.723843
7,0,17,5.337492
7,0,18,5
7,0,19,6.887042
7,0,20,9.322975
7,0,21,7.311573
7,0,22,6.335276
7,0,23,5
7,0,24,5
7,0,25,5
7,0,26,5
7,0,27,5
7,0,28,5
7,0,29,5
7,0,30,5
7,0,31,7.311573
7,0,32,12.86102
7,0,33,13.59823
7,0,34,7.311573
7,0,35,7.791879
7,0,36,8.339727
7,0,37,7.791879
7,0,38,6.887042
7,0,39,6.692742
7,0,40,6.509105
7,0,41,8.0565
7,0,42,7.791879
7,0,43,6.335276
7,0,44,5.865363
7,0,45,5.723843
7,0,46,5.723843
7,0,47,5.865363
7,0,48,5.865363
7,0,49,7.791879
7,0,50,17.64369
7,0,51,13.59823
7,0,52,16.42229
7,0,53,11.60294
7,0,54,9.322975
7,0,55,8.643593
7,0,56,9.322975
7,0,57,6.887042
7,0,58,6.17049
7,6,0,8.29646
7,6,1,6.866807
7,6,2,6.004551
7,6,3,6.004551
7,6,4,6.493803
7,6,5,11.48453
7,6,6,9.260463
7,6,7,8.29646
7,6,8,8.01823
7,6,9,7.758057
7,6,10,6.322094
7,6,11,5.857448
7,6,12,5
7,6,13,5
7,6,14,5
7,6,15,5
7,6,16,5.717381
7,6,17,5.334681
7,6,18,5
7,6,19,6.866807
7,6,20,9.260463
7,6,21,7.285276
7,6,22,6.322094
7,6,23,5
7,6,24,5
7,6,25,5
7,6,26,5
7,6,27,5
7,6,28,5
7,6,29,5
7,6,30,5
7,6,31,7.285276
7,6,32,12.70506
7,6,33,13.41808
7,6,34,7.285276
7,6,35,7.758057
7,6,36,8.29646
7,6,37,7.758057
7,6,38,6.866807
7,6,39,6.675098
7,6,40,6.493803
7,6,41,8.01823
7,6,42,7.758057
7,6,43,6.322094
7,6,44,5.857448
7,6,45,5.717381
7,6,46,5.717381
7,6,47,5.857448
7,6,48,5.857448
7,6,49,7.758057
7,6,50,17.30209
7,6,51,13.41808
7,6,52,16.13451
7,6,53,11.48453
7,6,54,9.260463
7,6,55,8.594691
7,6,56,9.260463
7,6,57,6.866807
7,6,58,6.159233
8,9,0,10.46804
8,9,1,7.780905
8,9,2,6.409757
8,9,3,6.409757
8,9,4,7.1676
8,9,5,19.40201
8,9,6,12.65287
8,9,7,10.46804
8,9,8,9.898309
8,9,9,9.387394
8,9,10,6.895829
8,9,11,6.191542
8,9,12,5
8,9,13,5
8,9,14,5
8,9,15,5
8,9,16,5.987697
8,9,17,5.449456
8,9,18,5
8,9,19,7.780905
8,9,20,12.65287
8,9,21,8.508987
8,9,22,6.895829
8,9,23,5
8,9,24,5
8,9,25,5
8,9,26,5
8,9,27,5
8,9,28,5
8,9,29,5
8,9,30,5
8,9,31,8.508987
8,9,32,24.66451
8,9,33,28.53425
8,9,34,8.508987
8,9,35,9.387394
8,9,36,10.46804
8,9,37,9.387394
8,9,38,7.780905
8,9,39,7.461671
8,9,40,7.1676
8,9,41,9.898309
8,9,42,9.387394
8,9,43,6.895829
8,9,44,6.191542
8,9,45,5.987697
8,9,46,5.987697
8,9,47,6.191542
8,9,48,6.191542
8,9,49,9.387394
8,9,50,60
8,9,51,28.53425
8,9,52,53.90789
8,9,53,19.40201
8,9,54,12.65287
8,9,55,11.10736
8,9,56,12.65287
8,9,57,7.780905
8,9,58,6.643915
9,8,0,10.46804
9,8,1,7.780905
9,8,2,6.409757
9,8,3,6.409757
9,8,4,7.1676
9,8,5,19.40201
9,8,6,12.65287
9,8,7,10.46804
9,8,8,9.898309
9,8,9,9.387394
9,8,10,6.895829
9,8,11,6.191542
9,8,12,5
9,8,13,5
9,8,14,5
9,8,15,5
9,8,16,5.987697
9,8,17,5.449456
9,8,18,5
9,8,19,7.780905
9,8,20,12.65287
9,8,21,8.508987
9,8,22,6.895829
9,8,23,5
9,8,24,5
9,8,25,5
9,8,26,5
9,8,27,5
9,8,28,5
9,8,29,5
9,8,30,5
9,8,31,8.508987
9,8,32,24.66451
9,8,33,28.53425
9,8,34,8.508987
9,8,35,9.387394
9,8,36,10.46804
9,8,37,9.387394
9,8,38,7.780905
9,8,39,7.461671
9,8,40,7.1676
9,8,41,9.898309
9,8,42,9.387394
9,8,43,6.895829
9,8,44,6.191542
9,8,45,5.987697
9,8,46,5.987697
9,8,47,6.191542
9,8,48,6.191542
9,8,49,9.387394
9,8,50,60
9,8,51,28.53425
9,8,52,53.90789
9,8,53,19.40201
9,8,54,12.65287
9,8,55,11.10736
9,8,56,12.65287
9,8,57,7.780905
9,8,58,6.643915
10,11,0,10.58484
10,11,1,7.824816
10,11,2,6.428044
10,11,3,6.428044
10,11,4,7.19909
10,11,5,19.98278
10,11,6,12.85134
10,11,7,10.58484
10,11,8,9.997129
10,11,9,9.471251
10,11,10,6.922312
10,11,11,6.206466
10,11,12,5
10,11,13,5
10,11,14,5
10,11,15,5
10,11,16,5.999655
10,11,17,5.454403
10,11,18,5
10,11,19,7.824816
10,11,20,12.85134
10,11,21,8.569671
10,11,22,6.922312
10,11,23,5
10,11,24,5
10,11,25,5
10,11,26,5
10,11,27,5
10,11,28,5
10,11,29,5
10,11,30,5
10,11,31,8.569671
10,11,32,25.68373
10,11,33,29.95698
10,11,34,8.569671
10,11,35,9.471251
10,11,36,10.58484
10,11,37,9.471251
10,11,38,7.824816
10,11,39,7.498923
10,11,40,7.19909
10,11,41,9.997129
10,11,42,9.471251
10,11,43,6.922312
10,11,44,6.206466
10,11,45,5.999655
10,11,46,5.999655
10,11,47,6.206466
10,11,48,6.206466
10,11,49,9.471251
10,11,50,60
10,11,51,29.95698
10,11,52,59.81104
10,11,53,19.98278
10,11,54,12.85134
10,11,55,11.24596
10,11,56,12.85134
10,11,57,7.824816
10,11,58,6.666028
11,10,0,10.58484
11,10,1,7.824816
11,10,2,6.428044
11,10,3,6.428044
11,10,4,7.19909
11,10,5,19.98278
11,10,6,12.85134
11,10,7,10.58484
11,10,8,9.997129
11,10,9,9.471251
11,10,10,6.922312
11,10,11,6.206466
11,10,12,5
11,10,13,5
11,10,14,5
11,10,15,5
11,10,16,5.999655
11,10,17,5.454403
11,10,18,5
11,10,19,7.824816
11,10,20,12.85134
11,10,21,8.569671
11,10,22,6.922312
11,10,23,5
11,10,24,5
11,10,25,5
11,10,26,5
11,10,27,5
11,10,28,5
11,10,29,5
11,10,30,5
11,10,31,8.569671
11,10,32,25.68373
11,10,33,29.95698
11,10,34,8.569671
11,10,35,9.471251
11,10,36,10.58484
11,10,37,9.471251
11,10,38,7.824816
11,10,39,7.498923
11,10,40,7.19909
11,10,41,9.997129
11,10,42,9.471251
11,10,43,6.922312
11,10,44,6.206466
11,10,45,5.999655
11,10,46,5.999655
11,10,47,6.206466
11,10,48,6.206466
11,10,49,9.471251
11,10,50,60
11,10,51,29.95698
11,10,52,59.81104
11,10,53,19.98278
11,10,54,12.85134
11,10,55,11.24596
11,10,56,12.85134
11,10,57,7.824816
11,10,58,6.666028
12,13,0,11.69808
12,13,1,8.999224
12,13,2,7.54805
12,13,3,7.54805
12,13,4,8.356576
12,13,5,19.49243
12,13,6,13.76163
12,13,7,11.69808
12,13,8,11.14121
12,13,9,10.63494
12,13,10,8.068485
12,13,11,7.312224
12,13,12,6
12,13,13,6
12,13,14,6
12,13,15,6
12,13,16,7.090686
12,13,17,6.499907
12,13,18,6
12,13,19,8.999224
12,13,20,13.76163
12,13,21,9.748948
12,13,22,8.068485
12,13,23,6
12,13,24,6
12,13,25,6
12,13,26,6
12,13,27,6
12,13,28,6
12,13,29,6
12,13,30,6
12,13,31,9.748948
12,13,32,23.38829
12,13,33,25.98505
12,13,34,9.748948
12,13,35,10.63494
12,13,36,11.69808
12,13,37,10.63494
12,13,38,8.999224
12,13,39,8.666002
12,13,40,8.356576
12,13,41,11.14121
12,13,42,10.63494
12,13,43,8.068485
12,13,44,7.312224
12,13,45,7.090686
12,13,46,7.090686
12,13,47,7.312224
12,13,48,7.312224
12,13,49,10.63494
12,13,50,46.74514
12,13,51,25.98505
12,13,52,38.96301
12,13,53,19.49243
12,13,54,13.76163
12,13,55,12.31355
12,13,56,13.76163
12,13,57,8.999224
12,13,58,7.799596
12,14,0,9.190894
12,14,1,7.267321
12,14,2,6.188065
12,14,3,6.188065
12,14,4,6.793389
12,14,5,14.20359
12,14,6,10.59279
12,14,7,9.190894
12,14,8,8.802571
12,14,9,8.445733
12,14,10,6.578871
12,14,11,6.009571
12,14,12,5
12,14,13,5
12,14,14,5
12,14,15,5
12,14,16,5.841085
12,14,17,5.387916
12,14,18,5
12,14,19,7.267321
12,14,20,10.59279
12,14,21,7.812339
12,14,22,6.578871
12,14,23,5
12,14,24,5
12,14,25,5
12,14,26,5
12,14,27,5
12,14,28,5
12,14,29,5
12,14,30,5
12,14,31,7.812339
12,14,32,16.44599
12,14,33,17.85546
12,14,34,7.812339
12,14,35,8.445733
12,14,36,9.190894
12,14,37,8.445733
12,14,38,7.267321
12,14,39,7.022367
12,14,40,6.793389
12,14,41,8.802571
12,14,42,8.445733
12,14,43,6.578871
12,14,44,6.009571
12,14,45,5.841085
12,14,46,5.841085
12,14,47,6.009571
12,14,48,6.009571
12,14,49,8.445733
12,14,50,27.1695
12,14,51,17.85546
12,14,52,24.0351
12,14,53,14.20359
12,14,54,10.59279
12,14,55,9.615059
12,14,56,10.59279
12,14,57,7.267321
12,14,58,6.377487
13,12,0,11.69808
13,12,1,8.999224
13,12,2,7.54805
13,12,3,7.54805
13,12,4,8.356576
13,12,5,19.49243
13,12,6,13.76163
13,12,7,11.69808
13,12,8,11.14121
13,12,9,10.63494
13,12,10,8.068485
13,12,11,7.312224
13,12,12,6
13,12,13,6
13,12,14,6
13,12,15,6
13,12,16,7.090686
13,12,17,6.499907
13,12,18,6
13,12,19,8.999224
13,12,20,13.76163
13,12,21,9.748948
13,12,22,8.068485
13,12,23,6
13,12,24,6
13,12,25,6
13,12,26,6
13,12,27,6
13,12,28,6
13,12,29,6
13,12,30,6
13,12,31,9.748948
13,12,32,23.38829
13,12,33,25.98505
13,12,34,9.748948
13,12,35,10.63494
13,12,36,11.69808
13,12,37,10.63494
13,12,38,8.999224
13,12,39,8.666002
13,12,40,8.356576
13,12,41,11.14121
13,12,42,10.63494
13,12,43,8.068485
13,12,44,7.312224
13,12,45,7.090686
13,12,46,7.090686
13,12,47,7.312224
13,12,48,7.312224
13,12,49,10.63494
13,12,50,46.74514
13,12,51,25.98505
13,12,52,38.96301
13,12,53,19.49243
13,12,54,13.76163
13,12,55,12.31355
13,12,56,13.76163
13,12,57,8.999224
13,12,58,7.799596
14,12,0,9.190894
14,12,1,7.267321
14,12,2,6.188065
14,12,3,6.188065
14,12,4,6.793389
14,12,5,14.20359
14,12,6,10.59279
14,12,7,9.190894
14,12,8,8.802571
14,12,9,8.445733
14,12,10,6.578871
14,12,11,6.009571
14,12,12,5
14,12,13,5
14,12,14,5
14,12,15,5
14,12,16,5.841085
14,12,17,5.387916
14,12,18,5
14,12,19,7.267321
14,12,20,10.59279
14,12,21,7.812339
14,12,22,6.578871
14,12,23,5
14,12,24,5
14,12,25,5
14,12,26,5
14,12,27,5
14,12,28,5
14,12,29,5
14,12,30,5
14,12,31,7.812339
14,12,32,16.44599
14,12,33,17.85546
14,12,34,7.812339
14,12,35,8.445733
14,12,36,9.190894
14,12,37,8.445733
14,12,38,7.267321
14,12,39,7.022367
14,12,40,6.793389
14,12,41,8.802571
14,12,42,8.445733
14,12,43,6.578871
14,12,44,6.009571
14,12,45,5.841085
14,12,46,5.841085
14,12,47,6.009571
14,12,48,6.009571
14,12,49,8.445733
14,12,50,27.1695
14,12,51,17.85546
14,12,52,24.0351
14,12,53,14.20359
14,12,54,10.59279
14,12,55,9.615059
14,12,56,10.59279
14,12,57,7.267321
14,12,58,6.377487
14,15,0,10.56378
14,15,1,8.517809
14,15,2,7.3341
14,15,3,7.3341
14,15,4,8.001254
14,15,5,15.54102
14,15,6,12.00565
14,15,7,10.56378
14,15,8,10.15715
14,15,9,9.780674
14,15,10,7.76578
14,15,11,7.13577
14,15,12,6
14,15,13,6
14,15,14,6
14,15,15,6
14,15,16,6.947885
14,15,17,6.439246
14,15,18,6
14,15,19,8.517809
14,15,20,12.00565
14,15,21,9.105663
14,15,22,7.76578
14,15,23,6
