i,j,t,r
1,0,5,10.83835
1,0,6,8.446748
1,0,7,7.459178
1,0,8,7.179381
1,0,9,6.919815
1,0,10,5.522244
1,0,11,5.082332
1,0,12,4.285714
1,0,13,4.285714
1,0,14,4.285714
1,0,15,4.285714
1,0,16,4.950867
1,0,17,4.594341
1,0,18,4.285714
1,0,19,6.045527
1,0,20,8.446748
1,0,21,6.453194
1,0,22,5.522244
1,0,23,4.285714
1,0,24,4.285714
1,0,25,4.285714
1,0,26,4.285714
1,0,27,4.285714
1,0,28,4.285714
1,0,29,4.285714
1,0,30,4.285714
1,0,31,6.453194
1,0,32,12.22262
1,0,33,13.05641
1,0,34,6.453194
1,0,35,6.919815
1,0,36,7.459178
1,0,37,6.919815
1,0,38,6.045527
1,0,39,5.860418
1,0,40,5.686308
1,0,41,7.179381
1,0,42,6.919815
1,0,43,5.522244
1,0,44,5.082332
1,0,45,4.950867
1,0,46,4.950867
1,0,47,5.082332
1,0,48,5.082332
1,0,49,6.919815
1,0,50,17.95599
1,0,51,13.05641
1,0,52,16.41592
1,0,53,10.83835
1,0,54,8.446748
1,0,55,7.761669
1,0,56,8.446748
1,0,57,6.045527
1,0,58,5.367383
1,2,0,7.251548
1,2,1,5.600225
1,2,2,4.706995
1,2,3,4.706995
1,2,4,5.205122
1,2,5,11.94961
1,2,6,8.505552
1,2,7,7.251548
1,2,8,6.911868
1,2,9,6.602586
1,2,10,5.027764
1,2,11,4.561484
1,2,12,3.75
1,2,13,3.75
1,2,14,3.75
1,2,15,3.75
1,2,16,4.4247
1,2,17,4.059507
1,2,18,3.75
1,2,19,5.600225
1,2,20,8.505552
1,2,21,6.060237
1,2,22,5.027764
1,2,23,3.75
1,2,24,3.75
1,2,25,3.75
1,2,26,3.75
1,2,27,3.75
1,2,28,3.75
1,2,29,3.75
1,2,30,3.75
1,2,31,6.060237
1,2,32,14.25913
1,2,33,15.78448
1,2,34,6.060237
1,2,35,6.602586
1,2,36,7.251548
1,2,37,6.602586
1,2,38,5.600225
1,2,39,5.39545
1,2,40,5.205122
1,2,41,6.911868
1,2,42,6.602586
1,2,43,5.027764
1,2,44,4.561484
1,2,45,4.4247
1,2,46,4.4247
1,2,47,4.561484
1,2,48,4.561484
1,2,49,6.602586
1,2,50,27.59005
1,2,51,15.78448
1,2,52,23.24389
1,2,53,11.94961
1,2,54,8.505552
1,2,55,7.626341
1,2,56,8.505552
1,2,57,5.600225
1,2,58,4.862094
2,1,0,7.251548
2,1,1,5.600225
2,1,2,4.706995
2,1,3,4.706995
2,1,4,5.205122
2,1,5,11.94961
2,1,6,8.505552
2,1,7,7.251548
2,1,8,6.911868
2,1,9,6.602586
2,1,10,5.027764
2,1,11,4.561484
2,1,12,3.75
2,1,13,3.75
2,1,14,3.75
2,1,15,3.75
2,1,16,4.4247
2,1,17,4.059507
2,1,18,3.75
2,1,19,5.600225
2,1,20,8.505552
2,1,21,6.060237
2,1,22,5.027764
2,1,23,3.75
2,1,24,3.75
2,1,25,3.75
2,1,26,3.75
2,1,27,3.75
2,1,28,3.75
2,1,29,3.75
2,1,30,3.75
2,1,31,6.060237
2,1,32,14.25913
2,1,33,15.78448
2,1,34,6.060237
2,1,35,6.602586
2,1,36,7.251548
2,1,37,6.602586
2,1,38,5.600225
2,1,39,5.39545
2,1,40,5.205122
2,1,41,6.911868
2,1,42,6.602586
2,1,43,5.027764
2,1,44,4.561484
2,1,45,4.4247
2,1,46,4.4247
2,1,47,4.561484
2,1,48,4.561484
2,1,49,6.602586
2,1,50,27.59005
2,1,51,15.78448
2,1,52,23.24389
2,1,53,11.94961
2,1,54,8.505552
2,1,55,7.626341
2,1,56,8.505552
2,1,57,5.600225
2,1,58,4.862094
2,8,0,10.46804
2,8,1,7.780905
2,8,2,6.409757
2,8,3,6.409757
2,8,4,7.1676
2,8,5,19.40201
2,8,6,12.65287
2,8,7,10.46804
2,8,8,9.898309
2,8,9,9.387394
2,8,10,6.895829
2,8,11,6.191542
2,8,12,5
2,8,13,5
2,8,14,5
2,8,15,5
2,8,16,5.987697
2,8,17,5.449456
2,8,18,5
2,8,19,7.780905
2,8,20,12.65287
2,8,21,8.508987
2,8,22,6.895829
2,8,23,5
2,8,24,5
2,8,25,5
2,8,26,5
2,8,27,5
2,8,28,5
2,8,29,5
2,8,30,5
2,8,31,8.508987
2,8,32,24.66451
2,8,33,28.53425
2,8,34,8.508987
2,8,35,9.387394
2,8,36,10.46804
2,8,37,9.387394
2,8,38,7.780905
2,8,39,7.461671
2,8,40,7.1676
2,8,41,9.898309
2,8,42,9.387394
2,8,43,6.895829
2,8,44,6.191542
2,8,45,5.987697
2,8,46,5.987697
2,8,47,6.191542
2,8,48,6.191542
2,8,49,9.387394
2,8,50,60
2,8,51,28.53425
2,8,52,53.90789
2,8,53,19.40201
2,8,54,12.65287
2,8,55,11.10736
2,8,56,12.65287
2,8,57,7.780905
2,8,58,6.643915
3,0,0,7.148093
3,0,1,5.903065
3,0,2,5.154854
3,0,3,5.154854
3,0,4,5.579147
3,0,5,9.944703
3,0,6,7.990767
3,0,7,7.148093
3,0,8,6.905355
3,0,9,6.678563
3,0,10,5.430162
3,0,11,5.02741
3,0,12,4.285714
3,0,13,4.285714
3,0,14,4.285714
3,0,15,4.285714
3,0,16,4.906115
3,0,17,4.574978
3,0,18,4.285714
3,0,19,5.903065
3,0,20,7.990767
3,0,21,6.266914
3,0,22,5.430162
3,0,23,4.285714
3,0,24,4.285714
3,0,25,4.285714
3,0,26,4.285714
3,0,27,4.285714
3,0,28,4.285714
3,0,29,4.285714
3,0,30,4.285714
3,0,31,6.266914
3,0,32,11.02284
3,0,33,11.6546
3,0,34,6.266914
3,0,35,6.678563
3,0,36,7.148093
3,0,37,6.678563
3,0,38,5.903065
3,0,39,5.736537
3,0,40,5.579147
3,0,41,6.905355
3,0,42,6.678563
3,0,43,5.430162
3,0,44,5.02741
3,0,45,4.906115
3,0,46,4.906115
3,0,47,5.02741
3,0,48,5.02741
3,0,49,6.678563
3,0,50,15.1212
3,0,51,11.6546
3,0,52,14.0746
3,0,53,9.944703
3,0,54,7.990767
3,0,55,7.408517
3,0,56,7.990767
3,0,57,5.903065
3,0,58,5.288928
3,7,0,8.296178
3,7,1,6.866676
3,7,2,6.004488
3,7,3,6.004488
3,7,4,6.493702
3,7,5,11.48376
3,7,6,9.260055
3,7,7,8.296178
3,7,8,8.017981
3,7,9,7.757837
3,7,10,6.322008
3,7,11,5.857396
3,7,12,5
3,7,13,5
3,7,14,5
3,7,15,5
3,7,16,5.717338
3,7,17,5.334662
3,7,18,5
3,7,19,6.866676
3,7,20,9.260055
3,7,21,7.285104
3,7,22,6.322008
3,7,23,5
3,7,24,5
3,7,25,5
3,7,26,5
3,7,27,5
3,7,28,5
3,7,29,5
3,7,30,5
3,7,31,7.285104
3,7,32,12.70405
3,7,33,13.41691
3,7,34,7.285104
3,7,35,7.757837
3,7,36,8.296178
3,7,37,7.757837
3,7,38,6.866676
3,7,39,6.674983
3,7,40,6.493702
3,7,41,8.017981
3,7,42,7.757837
3,7,43,6.322008
3,7,44,5.857396
3,7,45,5.717338
3,7,46,5.717338
3,7,47,5.857396
3,7,48,5.857396
3,7,49,7.757837
3,7,50,17.29989
3,7,51,13.41691
3,7,52,16.13265
3,7,53,11.48376
3,7,54,9.260055
3,7,55,8.594374
3,7,56,9.260055
3,7,57,6.866676
3,7,58,6.159159
4,0,0,7.041993
4,0,1,5.853235
4,0,2,5.131379
4,0,3,5.131379
4,0,4,5.54142
4,0,5,9.657047
4,0,6,7.83791
4,0,7,7.041993
4,0,8,6.811432
4,0,9,6.595491
4,0,10,5.397647
4,0,11,5.007859
4,0,12,4.285714
4,0,13,4.285714
4,0,14,4.285714
4,0,15,4.285714
4,0,16,4.890146
4,0,17,4.568022
4,0,18,4.285714
4,0,19,5.853235
4,0,20,7.83791
4,0,21,6.202235
4,0,22,5.397647
4,0,23,4.285714
4,0,24,4.285714
4,0,25,4.285714
4,0,26,4.285714
4,0,27,4.285714
4,0,28,4.285714
4,0,29,4.285714
4,0,30,4.285714
4,0,31,6.202235
4,0,32,10.64534
4,0,33,11.21943
4,0,34,6.202235
4,0,35,6.595491
4,0,36,7.041993
4,0,37,6.595491
4,0,38,5.853235
4,0,39,5.693061
4,0,40,5.54142
4,0,41,6.811432
4,0,42,6.595491
4,0,43,5.397647
4,0,44,5.007859
4,0,45,4.890146
4,0,46,4.890146
4,0,47,5.007859
4,0,48,5.007859
4,0,49,6.595491
4,0,50,14.30531
4,0,51,11.21943
4,0,52,13.38493
4,0,53,9.657047
4,0,54,7.83791
4,0,55,7.288709
4,0,56,7.83791
4,0,57,5.853235
4,0,58,5.261146
4,5,0,6.841693
4,5,1,5.757376
4,5,2,5.085697
4,5,3,5.085697
4,5,4,5.468482
4,5,5,9.135824
4,5,6,7.552935
4,5,7,6.841693
4,5,8,6.633474
4,5,9,6.437553
4,5,10,5.334641
4,5,11,4.969739
4,5,12,4.285714
4,5,13,4.285714
4,5,14,4.285714
4,5,15,4.285714
4,5,16,4.858951
4,5,17,4.554366
4,5,18,4.285714
4,5,19,5.757376
4,5,20,7.552935
4,5,21,6.078496
4,5,22,5.334641
4,5,23,4.285714
4,5,24,4.285714
4,5,25,4.285714
4,5,26,4.285714
4,5,27,4.285714
4,5,28,4.285714
4,5,29,4.285714
4,5,30,4.285714
4,5,31,6.078496
4,5,32,9.971745
4,5,33,10.44982
4,5,34,6.078496
4,5,35,6.437553
4,5,36,6.841693
4,5,37,6.437553
4,5,38,5.757376
4,5,39,5.609212
4,5,40,5.468482
4,5,41,6.633474
4,5,42,6.437553
4,5,43,5.334641
4,5,44,4.969739
4,5,45,4.858951
4,5,46,4.858951
4,5,47,4.969739
4,5,48,4.969739
4,5,49,6.437553
4,5,50,12.9293
4,5,51,10.44982
4,5,52,12.2053
4,5,53,9.135824
4,5,54,7.552935
4,5,55,7.063408
4,5,56,7.552935
4,5,57,5.757376
4,5,58,5.207195
5,4,0,6.841693
5,4,1,5.757376
5,4,2,5.085697
5,4,3,5.085697
5,4,4,5.468482
5,4,5,9.135824
5,4,6,7.552935
5,4,7,6.841693
5,4,8,6.633474
5,4,9,6.437553
5,4,10,5.334641
5,4,11,4.969739
5,4,12,4.285714
5,4,13,4.285714
5,4,14,4.285714
5,4,15,4.285714
5,4,16,4.858951
5,4,17,4.554366
5,4,18,4.285714
5,4,19,5.757376
5,4,20,7.552935
5,4,21,6.078496
5,4,22,5.334641
5,4,23,4.285714
5,4,24,4.285714
5,4,25,4.285714
5,4,26,4.285714
5,4,27,4.285714
5,4,28,4.285714
5,4,29,4.285714
5,4,30,4.285714
5,4,31,6.078496
5,4,32,9.971745
5,4,33,10.44982
5,4,34,6.078496
5,4,35,6.437553
5,4,36,6.841693
5,4,37,6.437553
5,4,38,5.757376
5,4,39,5.609212
5,4,40,5.468482
5,4,41,6.633474
5,4,42,6.437553
5,4,43,5.334641
5,4,44,4.969739
5,4,45,4.858951
5,4,46,4.858951
5,4,47,4.969739
5,4,48,4.969739
5,4,49,6.437553
5,4,50,12.9293
5,4,51,10.44982
5,4,52,12.2053
5,4,53,9.135824
5,4,54,7.552935
5,4,55,7.063408
5,4,56,7.552935
5,4,57,5.757376
5,4,58,5.207195
5,58,0,6.72016
5,58,1,5.698043
5,58,2,5.057072
5,58,3,5.057072
5,58,4,5.423098
5,58,5,8.832711
5,58,6,7.382277
5,58,7,6.72016
5,58,8,6.525082
5,58,9,6.341009
5,58,10,5.295341
5,58,11,4.945802
5,58,12,4.285714
5,58,13,4.285714
5,58,14,4.285714
5,58,15,4.285714
5,58,16,4.839323
5,58,17,4.545725
5,58,18,4.285714
5,58,19,5.698043
5,58,20,7.382277
5,58,21,6.002357
5,58,22,5.295341
5,58,23,4.285714
5,58,24,4.285714
5,58,25,4.285714
5,58,26,4.285714
5,58,27,4.285714
5,58,28,4.285714
5,58,29,4.285714
5,58,30,4.285714
5,58,31,6.002357
5,58,32,9.586082
5,58,33,10.01311
5,58,34,6.002357
5,58,35,6.341009
5,58,36,6.72016
5,58,37,6.341009
5,58,38,5.698043
5,58,39,5.557172
5,58,40,5.423098
5,58,41,6.525082
5,58,42,6.341009
5,58,43,5.295341
5,58,44,4.945802
5,58,45,4.839323
5,58,46,4.839323
5,58,47,4.945802
5,58,48,4.945802
5,58,49,6.341009
5,58,50,12.18415
5,58,51,10.01311
5,58,52,11.55766
5,58,53,8.832711
5,58,54,7.382277
5,58,55,6.927262
5,58,56,7.382277
5,58,57,5.698043
5,58,58,5.173464
7,3,0,8.296178
7,3,1,6.866676
7,3,2,6.004488
7,3,3,6.004488
7,3,4,6.493702
7,3,5,11.48376
7,3,6,9.260055
7,3,7,8.296178
7,3,8,8.017981
7,3,9,7.757837
7,3,10,6.322008
7,3,11,5.857396
7,3,12,5
7,3,13,5
7,3,14,5
7,3,15,5
7,3,16,5.717338
7,3,17,5.334662
7,3,18,5
7,3,19,6.866676
7,3,20,9.260055
7,3,21,7.285104
7,3,22,6.322008
7,3,23,5
7,3,24,5
7,3,25,5
7,3,26,5
7,3,27,5
7,3,28,5
7,3,29,5
7,3,30,5
7,3,31,7.285104
7,3,32,12.70405
7,3,33,13.41691
7,3,34,7.285104
7,3,35,7.757837
7,3,36,8.296178
7,3,37,7.757837
7,3,38,6.866676
7,3,39,6.674983
7,3,40,6.493702
7,3,41,8.017981
7,3,42,7.757837
7,3,43,6.322008
7,3,44,5.857396
7,3,45,5.717338
7,3,46,5.717338
7,3,47,5.857396
7,3,48,5.857396
7,3,49,7.757837
7,3,50,17.29989
7,3,51,13.41691
7,3,52,16.13265
7,3,53,11.48376
7,3,54,9.260055
7,3,55,8.594374
7,3,56,9.260055
7,3,57,6.866676
7,3,58,6.159159
8,2,0,10.46804
8,2,1,7.780905
8,2,2,6.409757
8,2,3,6.409757
8,2,4,7.1676
8,2,5,19.40201
8,2,6,12.65287
8,2,7,10.46804
8,2,8,9.898309
8,2,9,9.387394
8,2,10,6.895829
8,2,11,6.191542
8,2,12,5
8,2,13,5
8,2,14,5
8,2,15,5
8,2,16,5.987697
8,2,17,5.449456
8,2,18,5
8,2,19,7.780905
8,2,20,12.65287
8,2,21,8.508987
8,2,22,6.895829
8,2,23,5
8,2,24,5
8,2,25,5
8,2,26,5
8,2,27,5
8,2,28,5
8,2,29,5
8,2,30,5
8,2,31,8.508987
8,2,32,24.66451
8,2,33,28.53425
8,2,34,8.508987
8,2,35,9.387394
8,2,36,10.46804
8,2,37,9.387394
8,2,38,7.780905
8,2,39,7.461671
8,2,40,7.1676
8,2,41,9.898309
8,2,42,9.387394
8,2,43,6.895829
8,2,44,6.191542
8,2,45,5.987697
8,2,46,5.987697
8,2,47,6.191542
8,2,48,6.191542
8,2,49,9.387394
8,2,50,60
8,2,51,28.53425
8,2,52,53.90789
8,2,53,19.40201
8,2,54,12.65287
8,2,55,11.10736
8,2,56,12.65287
8,2,57,7.780905
8,2,58,6.643915
9,10,0,11.69287
9,10,1,8.997111
9,10,2,7.547136
9,10,3,7.547136
9,10,4,8.355036
9,10,5,19.47187
9,10,6,13.75328
9,10,7,11.69287
9,10,8,11.13673
9,10,9,10.63109
9,10,10,8.067179
9,10,11,7.311473
9,10,12,6
9,10,13,6
9,10,14,6
9,10,15,6
9,10,16,7.090081
9,10,17,6.499652
9,10,18,6
9,10,19,8.997111
9,10,20,13.75328
9,10,21,9.746088
9,10,22,8.067179
9,10,23,6
9,10,24,6
9,10,25,6
9,10,26,6
9,10,27,6
9,10,28,6
9,10,29,6
9,10,30,6
9,10,31,9.746088
9,10,32,23.3565
9,10,33,25.94447
9,10,34,9.746088
9,10,35,10.63109
9,10,36,11.69287
9,10,37,10.63109
9,10,38,8.997111
9,10,39,8.664194
9,10,40,8.355036
9,10,41,11.13673
9,10,42,10.63109
9,10,43,8.067179
9,10,44,7.311473
9,10,45,7.090081
9,10,46,7.090081
9,10,47,7.311473
9,10,48,7.311473
9,10,49,10.63109
9,10,50,46.59653
9,10,51,25.94447
9,10,52,38.86274
9,10,53,19.47187
9,10,54,13.75328
9,10,55,12.30747
9,10,56,13.75328
9,10,57,8.997111
9,10,58,7.798498
9,11,0,9.190894
9,11,1,7.267321
9,11,2,6.188065
9,11,3,6.188065
9,11,4,6.793389
9,11,5,14.20359
9,11,6,10.59279
9,11,7,9.190894
9,11,8,8.802571
9,11,9,8.445733
9,11,10,6.578871
9,11,11,6.009571
9,11,12,5
9,11,13,5
9,11,14,5
9,11,15,5
9,11,16,5.841085
9,11,17,5.387916
9,11,18,5
9,11,19,7.267321
9,11,20,10.59279
9,11,21,7.812339
9,11,22,6.578871
9,11,23,5
9,11,24,5
9,11,25,5
9,11,26,5
9,11,27,5
9,11,28,5
9,11,29,5
9,11,30,5
9,11,31,7.812339
9,11,32,16.44599
9,11,33,17.85546
9,11,34,7.812339
9,11,35,8.445733
9,11,36,9.190894
9,11,37,8.445733
9,11,38,7.267321
9,11,39,7.022367
9,11,40,6.793389
9,11,41,8.802571
9,11,42,8.445733
9,11,43,6.578871
9,11,44,6.009571
9,11,45,5.841085
9,11,46,5.841085
9,11,47,6.009571
9,11,48,6.009571
9,11,49,8.445733
9,11,50,27.1695
9,11,51,17.85546
9,11,52,24.0351
9,11,53,14.20359
9,11,54,10.59279
9,11,55,9.615059
9,11,56,10.59279
9,11,57,7.267321
9,11,58,6.377487
10,9,0,11.69287
10,9,1,8.997111
10,9,2,7.547136
10,9,3,7.547136
10,9,4,8.355036
10,9,5,19.47187
10,9,6,13.75328
10,9,7,11.69287
10,9,8,11.13673
10,9,9,10.63109
10,9,10,8.067179
10,9,11,7.311473
10,9,12,6
10,9,13,6
10,9,14,6
10,9,15,6
10,9,16,7.090081
10,9,17,6.499652
10,9,18,6
10,9,19,8.997111
10,9,20,13.75328
10,9,21,9.746088
10,9,22,8.067179
10,9,23,6
10,9,24,6
10,9,25,6
10,9,26,6
10,9,27,6
10,9,28,6
10,9,29,6
10,9,30,6
10,9,31,9.746088
10,9,32,23.3565
10,9,33,25.94447
10,9,34,9.746088
10,9,35,10.63109
10,9,36,11.69287
10,9,37,10.63109
10,9,38,8.997111
10,9,39,8.664194
10,9,40,8.355036
10,9,41,11.13673
10,9,42,10.63109
10,9,43,8.067179
10,9,44,7.311473
10,9,45,7.090081
10,9,46,7.090081
10,9,47,7.311473
10,9,48,7.311473
10,9,49,10.63109
10,9,50,46.59653
10,9,51,25.94447
10,9,52,38.86274
10,9,53,19.47187
10,9,54,13.75328
10,9,55,12.30747
10,9,56,13.75328
10,9,57,8.997111
10,9,58,7.798498
11,9,0,9.190894
11,9,1,7.267321
11,9,2,6.188065
11,9,3,6.188065
11,9,4,6.793389
11,9,5,14.20359
11,9,6,10.59279
11,9,7,9.190894
11,9,8,8.802571
11,9,9,8.445733
11,9,10,6.578871
11,9,11,6.009571
11,9,12,5
11,9,13,5
11,9,14,5
11,9,15,5
11,9,16,5.841085
11,9,17,5.387916
11,9,18,5
11,9,19,7.267321
11,9,20,10.59279
11,9,21,7.812339
11,9,22,6.578871
11,9,23,5
11,9,24,5
11,9,25,5
11,9,26,5
11,9,27,5
11,9,28,5
11,9,29,5
11,9,30,5
11,9,31,7.812339
11,9,32,16.44599
11,9,33,17.85546
11,9,34,7.812339
11,9,35,8.445733
11,9,36,9.190894
11,9,37,8.445733
11,9,38,7.267321
11,9,39,7.022367
11,9,40,6.793389
11,9,41,8.802571
11,9,42,8.445733
11,9,43,6.578871
11,9,44,6.009571
11,9,45,5.841085
11,9,46,5.841085
11,9,47,6.009571
11,9,48,6.009571
11,9,49,8.445733
11,9,50,27.1695
11,9,51,17.85546
11,9,52,24.0351
11,9,53,14.20359
11,9,54,10.59279
11,9,55,9.615059
11,9,56,10.59279
11,9,57,7.267321
11,9,58,6.377487
11,12,0,10.56378
11,12,1,8.517809
11,12,2,7.3341
11,12,3,7.3341
11,12,4,8.001254
11,12,5,15.54102
11,12,6,12.00565
11,12,7,10.56378
11,12,8,10.15715
11,12,9,9.780674
11,12,10,7.76578
11,12,11,7.13577
11,12,12,6
11,12,13,6
11,12,14,6
11,12,15,6
11,12,16,6.947885
11,12,17,6.439246
11,12,18,6
11,12,19,8.517809
11,12,20,12.00565
11,12,21,9.105663
11,12,22,7.76578
11,12,23,6
11,12,24,6
11,12,25,6
11,12,26,6
11,12,27,6
11,12,28,6
11,12,29,6
11,12,30,6
11,12,31,9.105663
11,12,32,17.61601
11,12,33,18.87616
11,12,34,9.105663
11,12,35,9.780674
11,12,36,10.56378
11,12,37,9.780674
11,12,38,8.517809
11,12,39,8.251455
11,12,40,8.001254
11,12,41,10.15715
11,12,42,9.780674
11,12,43,7.76578
11,12,44,7.13577
11,12,45,6.947885
11,12,46,6.947885
11,12,47,7.13577
11,12,48,7.13577
11,12,49,9.780674
11,12,50,26.44228
11,12,51,18.87616
11,12,52,24.03391
11,12,53,15.54102
11,12,54,12.00565
11,12,55,11.00431
11,12,56,12.00565
11,12,57,8.517809
11,12,58,7.543769
12,11,0,10.56378
12,11,1,8.517809
12,11,2,7.3341
12,11,3,7.3341
12,11,4,8.001254
12,11,5,15.54102
12,11,6,12.00565
12,11,7,10.56378
12,11,8,10.15715
12,11,9,9.780674
12,11,10,7.76578
12,11,11,7.13577
12,11,12,6
12,11,13,6
12,11,14,6
12,11,15,6
12,11,16,6.947885
12,11,17,6.439246
12,11,18,6
12,11,19,8.517809
12,11,20,12.00565
12,11,21,9.105663
12,11,22,7.76578
12,11,23,6
12,11,24,6
12,11,25,6
12,11,26,6
12,11,27,6
12,11,28,6
12,11,29,6
12,11,30,6
12,11,31,9.105663
12,11,32,17.61601
12,11,33,18.87616
12,11,34,9.105663
12,11,35,9.780674
12,11,36,10.56378
12,11,37,9.780674
12,11,38,8.517809
12,11,39,8.251455
12,11,40,8.001254
12,11,41,10.15715
12,11,42,9.780674
12,11,43,7.76578
12,11,44,7.13577
12,11,45,6.947885
12,11,46,6.947885
12,11,47,7.13577
12,11,48,7.13577
12,11,49,9.780674
12,11,50,26.44228
12,11,51,18.87616
12,11,52,24.03391
12,11,53,15.54102
12,11,54,12.00565
12,11,55,11.00431
12,11,56,12.00565
12,11,57,8.517809
12,11,58,7.543769
12,13,0,10.61285
12,13,1,8.539596
12,13,2,7.344027
12,13,3,7.344027
12,13,4,8.017512
12,13,5,15.69273
12,13,6,12.07915
12,13,7,10.61285
12,13,8,10.20012
12,13,9,9.818287
12,13,10,7.779699
12,13,11,7.143992
12,13,12,6
12,13,13,6
12,13,14,6
12,13,15,6
12,13,16,6.954564
12,13,17,6.442113
12,13,18,6
12,13,19,8.539596
12,13,20,12.07915
12,13,21,9.134408
12,13,22,7.779699
12,13,23,6
12,13,24,6
12,13,25,6
12,13,26,6
12,13,27,6
12,13,28,6
12,13,29,6
12,13,30,6
12,13,31,9.134408
12,13,32,17.82583
12,13,33,19.1257
12,13,34,9.134408
12,13,35,9.818287
12,13,36,10.61285
12,13,37,9.818287
12,13,38,8.539596
12,13,39,8.270323
12,13,40,8.017512
12,13,41,10.20012
12,13,42,9.818287
12,13,43,7.779699
12,13,44,7.143992
12,13,45,6.954564
12,13,46,6.954564
12,13,47,7.143992
12,13,48,7.143992
12,13,49,9.818287
12,13,50,27.00158
12,13,51,19.1257
12,13,52,24.48126
12,13,53,15.69273
12,13,54,12.07915
12,13,55,11.0604
12,13,56,12.07915
12,13,57,8.539596
12,13,58,7.555588
12,14,0,8.77753
12,14,1,7.086764
12,14,2,6.10654
12,14,3,6.10654
12,14,4,6.65919
12,14,5,12.87231
12,14,6,9.96643
12,14,7,8.77753
12,14,8,8.441853
12,14,9,8.130904
12,14,10,6.464184
12,14,11,5.942159
12,14,12,5
12,14,13,5
12,14,14,5
12,14,15,5
