i,j,t,r
0,14,4,8.587204
0,14,5,22.76096
0,14,6,15.01578
0,14,7,12.46982
0,14,8,11.80276
0,14,9,11.20344
0,14,10,8.265509
0,14,11,7.430429
0,14,12,6.012936
0,14,13,6.012936
0,14,14,6.012936
0,14,15,6.012936
0,14,16,7.188346
0,14,17,6.548313
0,14,18,6.012936
0,14,19,9.312056
0,14,20,15.01578
0,14,21,10.17056
0,14,22,8.265509
0,14,23,6.012936
0,14,24,6.012936
0,14,25,6.012936
0,14,26,6.012936
0,14,27,6.012936
0,14,28,6.012936
0,14,29,6.012936
0,14,30,6.012936
0,14,31,10.17056
0,14,32,28.67778
0,14,33,32.96211
0,14,34,10.17056
0,14,35,11.20344
0,14,36,12.46982
0,14,37,11.20344
0,14,38,9.312056
0,14,39,8.934953
0,14,40,8.587204
0,14,41,11.80276
0,14,42,11.20344
0,14,43,8.265509
0,14,44,7.430429
0,14,45,7.188346
0,14,46,7.188346
0,14,47,7.430429
0,14,48,7.430429
0,14,49,11.20344
0,14,50,60.12936
0,14,51,32.96211
0,14,52,59.73418
0,14,53,22.76096
0,14,54,15.01578
0,14,55,13.2168
0,14,56,15.01578
0,14,57,9.312056
0,14,58,7.967046
0,25,0,24.72084
0,25,1,18.44682
0,25,2,15.22649
0,25,3,15.22649
0,25,4,17.00798
0,25,5,45.23362
0,25,6,29.78619
0,25,7,24.72084
0,25,8,23.3947
0,25,9,22.20359
0,25,10,16.36957
0,25,11,14.71279
0,25,12,11.90203
0,25,13,11.90203
0,25,14,11.90203
0,25,15,11.90203
0,25,16,14.23263
0,25,17,12.96341
0,25,18,11.90203
0,25,19,18.44682
0,25,20,29.78619
0,25,21,20.15162
0,25,22,16.36957
0,25,23,11.90203
0,25,24,11.90203
0,25,25,11.90203
0,25,26,11.90203
0,25,27,11.90203
0,25,28,11.90203
0,25,29,11.90203
0,25,30,11.90203
0,25,31,20.15162
0,25,32,57.0731
0,25,33,65.66696
0,25,34,20.15162
0,25,35,22.20359
0,25,36,24.72084
0,25,37,22.20359
0,25,38,18.44682
0,25,39,17.6982
0,25,40,17.00798
0,25,41,23.3947
0,25,42,22.20359
0,25,43,16.36957
0,25,44,14.71279
0,25,45,14.23263
0,25,46,14.23263
0,25,47,14.71279
0,25,48,14.71279
0,25,49,22.20359
0,25,50,119.0203
0,25,51,65.66696
0,25,52,119.0203
0,25,53,45.23362
0,25,54,29.78619
0,25,55,26.20637
0,25,56,29.78619
0,25,57,18.44682
0,25,58,15.77735
1,21,0,64.53535
1,21,1,51.3004
1,21,2,43.81277
1,21,3,43.81277
1,21,4,48.01789
1,21,5,98.37492
1,21,6,74.09295
1,21,7,64.53535
1,21,8,61.87484
1,21,9,59.42502
1,21,10,46.52927
1,21,11,42.5701
1,21,12,35.5182
1,21,13,35.5182
1,21,14,35.5182
1,21,15,35.5182
1,21,16,41.39597
1,21,17,38.23249
1,21,18,35.5182
1,21,19,51.3004
1,21,20,74.09295
1,21,21,55.06463
1,21,22,46.52927
1,21,23,35.5182
1,21,24,35.5182
1,21,25,35.5182
1,21,26,35.5182
1,21,27,35.5182
1,21,28,35.5182
1,21,29,35.5182
1,21,30,35.5182
1,21,31,55.06463
1,21,32,113.2164
1,21,33,122.4534
1,21,34,55.06463
1,21,35,59.42502
1,21,36,64.53535
1,21,37,59.42502
1,21,38,51.3004
1,21,39,49.6049
1,21,40,48.01789
1,21,41,61.87484
1,21,42,59.42502
1,21,43,46.52927
1,21,44,42.5701
1,21,45,41.39597
1,21,46,41.39597
1,21,47,42.5701
1,21,48,42.5701
1,21,49,59.42502
1,21,50,181.776
1,21,51,122.4534
1,21,52,162.1389
1,21,53,98.37492
1,21,54,74.09295
1,21,55,67.43494
1,21,56,74.09295
1,21,57,51.3004
1,21,58,45.13018
1,66,0,13.62023
1,66,1,10.80416
1,66,2,9.216228
1,66,3,9.216228
1,66,4,10.10756
1,66,5,20.87486
1,66,6,15.66126
1,66,7,13.62023
1,66,8,13.05318
1,66,9,12.53147
1,66,10,9.791889
1,66,11,8.953054
1,66,12,7.461576
1,66,13,7.461576
1,66,14,7.461576
1,66,15,7.461576
1,66,16,8.704494
1,66,17,8.035254
1,66,18,7.461576
1,66,19,10.80416
1,66,20,15.66126
1,66,21,11.60388
1,66,22,9.791889
1,66,23,7.461576
1,66,24,7.461576
1,66,25,7.461576
1,66,26,7.461576
1,66,27,7.461576
1,66,28,7.461576
1,66,29,7.461576
1,66,30,7.461576
1,66,31,11.60388
1,66,32,24.08153
1,66,33,26.08505
1,66,34,11.60388
1,66,35,12.53147
1,66,36,13.62023
1,66,37,12.53147
1,66,38,10.80416
1,66,39,10.44425
1,66,40,10.10756
1,66,41,13.05318
1,66,42,12.53147
1,66,43,9.791889
1,66,44,8.953054
1,66,45,8.704494
1,66,46,8.704494
1,66,47,8.953054
1,66,48,8.953054
1,66,49,12.53147
1,66,50,39.09565
1,66,51,26.08505
1,66,52,34.76114
1,66,53,20.87486
1,66,54,15.66126
1,66,55,14.23878
1,66,56,15.66126
1,66,57,10.80416
1,66,58,9.495341
1,210,0,4.292735
1,210,1,3.408785
1,210,2,2.909517
1,210,3,2.909517
1,210,4,3.189837
1,210,5,6.561347
1,210,6,4.932238
1,210,7,4.292735
1,210,8,4.114892
1,210,9,3.951199
1,210,10,3.090582
1,210,11,2.826714
1,210,12,2.357136
1,210,13,2.357136
1,210,14,2.357136
1,210,15,2.357136
1,210,16,2.748493
1,210,17,2.537815
1,210,18,2.357136
1,210,19,3.408785
1,210,20,4.932238
1,210,21,3.660004
1,210,22,3.090582
1,210,23,2.357136
1,210,24,2.357136
1,210,25,2.357136
1,210,26,2.357136
1,210,27,2.357136
1,210,28,2.357136
1,210,29,2.357136
1,210,30,2.357136
1,210,31,3.660004
1,210,32,7.560194
1,210,33,8.183056
1,210,34,3.660004
1,210,35,3.951199
1,210,36,4.292735
1,210,37,3.951199
1,210,38,3.408785
1,210,39,3.295678
1,210,40,3.189837
1,210,41,4.114892
1,210,42,3.951199
1,210,43,3.090582
1,210,44,2.826714
1,210,45,2.748493
1,210,46,2.748493
1,210,47,2.826714
1,210,48,2.826714
1,210,49,3.951199
1,210,50,12.20528
1,210,51,8.183056
1,210,52,10.8696
1,210,53,6.561347
1,210,54,4.932238
1,210,55,4.486644
1,210,56,4.932238
1,210,57,3.408785
1,210,58,2.997317
1,358,0,25.81645
1,358,1,20.50319
1,358,2,17.50155
1,358,3,17.50155
1,358,4,19.18691
1,358,5,39.44597
1,358,6,29.65947
1,358,7,25.81645
1,358,8,24.74759
1,358,9,23.76372
1,358,10,18.59018
1,358,11,17.00368
1,358,12,14.18004
1,358,13,14.18004
1,358,14,14.18004
1,358,15,14.18004
1,358,16,16.53336
1,358,17,15.26654
1,358,18,14.18004
1,358,19,20.50319
1,358,20,29.65947
1,358,21,22.01338
1,358,22,18.59018
1,358,23,14.18004
1,358,24,14.18004
1,358,25,14.18004
1,358,26,14.18004
1,358,27,14.18004
1,358,28,14.18004
1,358,29,14.18004
1,358,30,14.18004
1,358,31,22.01338
1,358,32,45.44387
1,358,33,49.18311
1,358,34,22.01338
1,358,35,23.76372
1,358,36,25.81645
1,358,37,23.76372
1,358,38,20.50319
1,358,39,19.82323
1,358,40,19.18691
1,358,41,24.74759
1,358,42,23.76372
1,358,43,18.59018
1,358,44,17.00368
1,358,45,16.53336
1,358,46,16.53336
1,358,47,17.00368
1,358,48,17.00368
1,358,49,23.76372
1,358,50,73.31242
1,358,51,49.18311
1,358,52,65.30298
1,358,53,39.44597
1,358,54,29.65947
1,358,55,26.98181
1,358,56,29.65947
1,358,57,20.50319
1,358,58,18.02945
1,505,0,96.73501
1,505,1,77.02824
1,505,2,65.84928
1,505,3,65.84928
1,505,4,72.13015
1,505,5,146.8168
1,505,6,110.9244
1,505,7,96.73501
1,505,8,92.77895
1,505,9,89.13374
1,505,10,69.90749
1,505,11,63.99187
1,505,12,53.4402
1,505,13,53.4402
1,505,14,53.4402
1,505,15,53.4402
1,505,16,62.23638
1,505,17,57.50385
1,505,18,53.4402
1,505,19,77.02824
1,505,20,110.9244
1,505,21,82.64003
1,505,22,69.90749
1,505,23,53.4402
1,505,24,53.4402
1,505,25,53.4402
1,505,26,53.4402
1,505,27,53.4402
1,505,28,53.4402
1,505,29,53.4402
1,505,30,53.4402
1,505,31,82.64003
1,505,32,168.6446
1,505,33,182.1878
1,505,34,82.64003
1,505,35,89.13374
1,505,36,96.73501
1,505,37,89.13374
1,505,38,77.02824
1,505,39,74.49877
1,505,40,72.13015
1,505,41,92.77895
1,505,42,89.13374
1,505,43,69.90749
1,505,44,63.99187
1,505,45,62.23638
1,505,46,62.23638
1,505,47,63.99187
1,505,48,63.99187
1,505,49,89.13374
1,505,50,268.4069
1,505,51,182.1878
1,505,52,240.011
1,505,53,146.8168
1,505,54,110.9244
1,505,55,101.0435
1,505,56,110.9244
1,505,57,77.02824
1,505,58,67.81773
2,3,0,31.99311
2,3,1,23.90866
2,3,2,19.74979
2,3,3,19.74979
2,3,4,22.05125
2,3,5,58.25956
2,3,6,38.50275
2,3,7,31.99311
2,3,8,30.28628
2,3,9,28.75234
2,3,10,21.22673
2,3,11,19.0858
2,3,12,15.44983
2,3,13,15.44983
2,3,14,15.44983
2,3,15,15.44983
2,3,16,18.465
2,3,17,16.82339
2,3,18,15.44983
2,3,19,23.90866
2,3,20,38.50275
2,3,21,26.10774
2,3,22,21.22673
2,3,23,15.44983
2,3,24,15.44983
2,3,25,15.44983
2,3,26,15.44983
2,3,27,15.44983
2,3,28,15.44983
2,3,29,15.44983
2,3,30,15.44983
2,3,31,26.10774
2,3,32,73.30561
2,3,33,84.17508
2,3,34,26.10774
2,3,35,28.75234
2,3,36,31.99311
2,3,37,28.75234
2,3,38,23.90866
2,3,39,22.94242
2,3,40,22.05125
2,3,41,30.28628
2,3,42,28.75234
2,3,43,21.22673
2,3,44,19.0858
2,3,45,18.465
2,3,46,18.465
2,3,47,19.0858
2,3,48,19.0858
2,3,49,28.75234
2,3,50,154.4983
2,3,51,84.17508
2,3,52,151.6199
2,3,53,58.25956
2,3,54,38.50275
2,3,55,33.90381
2,3,56,38.50275
2,3,57,23.90866
2,3,58,20.46164
2,30,0,11.14971
2,30,1,8.346913
2,30,2,6.901229
2,30,3,6.901229
2,30,4,7.701576
2,30,5,20.18846
2,30,6,13.3994
2,30,7,11.14971
2,30,8,10.55879
2,30,9,10.02736
2,30,10,7.414936
2,30,11,6.670174
2,30,12,5.403744
2,30,13,5.403744
2,30,14,5.403744
2,30,15,5.403744
2,30,16,6.45409
2,30,17,5.882398
2,30,18,5.403744
2,30,19,8.346913
2,30,20,13.3994
2,30,21,9.110291
2,30,22,7.414936
2,30,23,5.403744
2,30,24,5.403744
2,30,25,5.403744
2,30,26,5.403744
2,30,27,5.403744
2,30,28,5.403744
2,30,29,5.403744
2,30,30,5.403744
2,30,31,9.110291
2,30,32,25.32001
2,30,33,29.00648
2,30,34,9.110291
2,30,35,10.02736
2,30,36,11.14971
2,30,37,10.02736
2,30,38,8.346913
2,30,39,8.011271
2,30,40,7.701576
2,30,41,10.55879
2,30,42,10.02736
2,30,43,7.414936
2,30,44,6.670174
2,30,45,6.45409
2,30,46,6.45409
2,30,47,6.670174
2,30,48,6.670174
2,30,49,10.02736
2,30,50,54.03744
2,30,51,29.00648
2,30,52,51.50158
2,30,53,20.18846
2,30,54,13.3994
2,30,55,11.8107
2,30,56,13.3994
2,30,57,8.346913
2,30,58,7.148866
2,87,0,8.102717
2,87,1,6.06512
2,87,2,5.014323
2,87,3,5.014323
2,87,4,5.596039
2,87,5,14.67719
2,87,6,9.738571
2,87,7,8.102717
2,87,8,7.673084
2,87,9,7.286718
2,87,10,5.387695
2,87,11,4.846393
2,87,12,3.926016
2,87,13,3.926016
2,87,14,3.926016
2,87,15,3.926016
2,87,16,4.689347
2,87,17,4.273865
2,87,18,3.926016
2,87,19,6.06512
2,87,20,9.738571
2,87,21,6.620035
2,87,22,5.387695
2,87,23,3.926016
2,87,24,3.926016
2,87,25,3.926016
2,87,26,3.926016
2,87,27,3.926016
2,87,28,3.926016
2,87,29,3.926016
2,87,30,3.926016
2,87,31,6.620035
2,87,32,18.41202
2,87,33,21.09613
2,87,34,6.620035
2,87,35,7.286718
2,87,36,8.102717
2,87,37,7.286718
2,87,38,6.06512
2,87,39,5.821145
2,87,40,5.596039
2,87,41,7.673084
2,87,42,7.286718
2,87,43,5.387695
2,87,44,4.846393
2,87,45,4.689347
2,87,46,4.689347
2,87,47,4.846393
2,87,48,4.846393
2,87,49,7.286718
2,87,50,39.26016
2,87,51,21.09613
2,87,52,37.49371
2,87,53,14.67719
2,87,54,9.738571
2,87,55,8.583316
2,87,56,9.738571
2,87,57,6.06512
2,87,58,5.194308
2,168,0,5.82671
2,168,1,4.359432
2,168,2,3.603285
2,168,3,3.603285
2,168,4,4.02184
2,168,5,10.57033
2,168,6,7.00568
2,168,7,5.82671
2,168,8,5.517217
2,168,9,5.238944
2,168,10,3.87192
2,168,11,3.482477
2,168,12,2.820528
2,168,13,2.820528
2,168,14,2.820528
2,168,15,2.820528
2,168,16,3.369507
2,168,17,3.070674
2,168,18,2.820528
2,168,19,4.359432
2,168,20,7.00568
2,168,21,4.758892
2,168,22,3.87192
2,168,23,2.820528
2,168,24,2.820528
2,168,25,2.820528
2,168,26,2.820528
2,168,27,2.820528
2,168,28,2.820528
2,168,29,2.820528
2,168,30,2.820528
2,168,31,4.758892
2,168,32,13.27146
2,168,33,15.21553
2,168,34,4.758892
2,168,35,5.238944
2,168,36,5.82671
2,168,37,5.238944
2,168,38,4.359432
2,168,39,4.183837
2,168,40,4.02184
2,168,41,5.517217
2,168,42,5.238944
2,168,43,3.87192
2,168,44,3.482477
2,168,45,3.369507
2,168,46,3.369507
2,168,47,3.482477
2,168,48,3.482477
2,168,49,5.238944
2,168,50,28.20528
2,168,51,15.21553
2,168,52,27.14428
2,168,53,10.57033
2,168,54,7.00568
2,168,55,6.17299
2,168,56,7.00568
2,168,57,4.359432
2,168,58,3.732775
3,0,0,15.38159
3,0,1,11.49341
3,0,2,9.493572
3,0,3,9.493572
3,0,4,10.60022
3,0,5,28.02064
3,0,6,18.51304
3,0,7,15.38159
3,0,8,14.56062
3,0,9,13.82285
3,0,10,10.20375
3,0,11,9.17431
3,0,12,7.426152
3,0,13,7.426152
3,0,14,7.426152
3,0,15,7.426152
3,0,16,8.875821
3,0,17,8.08653
3,0,18,7.426152
3,0,19,11.49341
3,0,20,18.51304
3,0,21,12.55096
3,0,22,10.20375
3,0,23,7.426152
3,0,24,7.426152
3,0,25,7.426152
3,0,26,7.426152
3,0,27,7.426152
3,0,28,7.426152
3,0,29,7.426152
3,0,30,7.426152
3,0,31,12.55096
3,0,32,35.26494
3,0,33,40.5003
3,0,34,12.55096
3,0,35,13.82285
3,0,36,15.38159
3,0,37,13.82285
3,0,38,11.49341
3,0,39,11.02876
3,0,40,10.60022
3,0,41,14.56062
3,0,42,13.82285
3,0,43,10.20375
3,0,44,9.17431
3,0,45,8.875821
3,0,46,8.875821
3,0,47,9.17431
3,0,48,9.17431
3,0,49,13.82285
3,0,50,74.26152
3,0,51,40.5003
3,0,52,73.02273
3,0,53,28.02064
3,0,54,18.51304
3,0,55,16.30066
3,0,56,18.51304
3,0,57,11.49341
3,0,58,9.835857
3,2,0,31.80346
3,2,1,23.76693
3,2,2,19.63272
3,2,3,19.63272
3,2,4,21.92054
3,2,5,57.91422
3,2,6,38.27452
3,2,7,31.80346
3,2,8,30.10675
3,2,9,28.58191
3,2,10,21.1009
3,2,11,18.97266
3,2,12,15.35825
3,2,13,15.35825
3,2,14,15.35825
3,2,15,15.35825
3,2,16,18.35555
3,2,17,16.72366
3,2,18,15.35825
3,2,19,23.76693
3,2,20,38.27452
3,2,21,25.95298
3,2,22,21.1009
3,2,23,15.35825
3,2,24,15.35825
3,2,25,15.35825
3,2,26,15.35825
3,2,27,15.35825
3,2,28,15.35825
3,2,29,15.35825
3,2,30,15.35825
3,2,31,25.95298
3,2,32,72.87107
3,2,33,83.67611
3,2,34,25.95298
3,2,35,28.58191
3,2,36,31.80346
3,2,37,28.58191
3,2,38,23.76693
3,2,39,22.80643
3,2,40,21.92054
3,2,41,30.10675
3,2,42,28.58191
3,2,43,21.1009
3,2,44,18.97266
3,2,45,18.35555
3,2,46,18.35555
3,2,47,18.97266
3,2,48,18.97266
3,2,49,28.58191
3,2,50,153.5825
3,2,51,83.67611
3,2,52,150.7212
3,2,53,57.91422
3,2,54,38.27452
3,2,55,33.70284
3,2,56,38.27452
3,2,57,23.76693
3,2,58,20.34035
3,16,0,12.27994
3,16,1,9.167789
3,16,2,7.56921
3,16,3,7.56921
3,16,4,8.453642
3,16,5,22.43412
3,16,6,14.79036
3,16,7,12.27994
3,16,8,11.62238
3,16,9,11.03165
3,16,10,8.136727
3,16,11,7.314137
3,16,12,5.918112
3,16,13,5.918112
3,16,14,5.918112
3,16,15,5.918112
3,16,16,7.075696
3,16,17,6.445341
3,16,18,5.918112
3,16,19,9.167789
3,16,20,14.79036
3,16,21,10.01373
3,16,22,8.136727
3,16,23,5.918112
3,16,24,5.918112
3,16,25,5.918112
3,16,26,5.918112
3,16,27,5.918112
3,16,28,5.918112
3,16,29,5.918112
3,16,30,5.918112
3,16,31,10.01373
3,16,32,28.28029
3,16,33,32.51717
3,16,34,10.01373
3,16,35,11.03165
3,16,36,12.27994
3,16,37,11.03165
3,16,38,9.167789
3,16,39,8.796245
3,16,40,8.453642
3,16,41,11.62238
3,16,42,11.03165
3,16,43,8.136727
3,16,44,7.314137
3,16,45,7.075696
3,16,46,7.075696
3,16,47,7.314137
3,16,48,7.314137
3,16,49,11.03165
3,16,50,59.18112
3,16,51,32.51717
3,16,52,59.06325
3,16,53,22.43412
3,16,54,14.79036
3,16,55,13.01638
3,16,56,14.79036
3,16,57,9.167789
3,16,58,7.842715
3,235,0,20.87867
3,235,1,15.60977
3,235,2,12.89745
3,235,3,12.89745
3,235,4,14.39857
3,235,5,37.96477
3,235,6,25.11777
3,235,7,20.87867
3,235,8,19.76666
3,235,9,18.76712
3,235,10,13.86082
3,235,11,12.4643
3,235,12,10.09181
3,235,13,10.09181
3,235,14,10.09181
3,235,15,10.09181
3,235,16,12.05929
3,235,17,10.98817
3,235,18,10.09181
3,235,19,15.60977
3,235,20,25.11777
3,235,21,17.04345
3,235,22,13.86082
3,235,23,10.09181
3,235,24,10.09181
3,235,25,10.09181
3,235,26,10.09181
3,235,27,10.09181
3,235,28,10.09181
3,235,29,10.09181
3,235,30,10.09181
3,235,31,17.04345
3,235,32,47.7297
3,235,33,54.77391
3,235,34,17.04345
3,235,35,18.76712
3,235,36,20.87867
3,235,37,18.76712
3,235,38,15.60977
3,235,39,14.97972
3,235,40,14.39857
3,235,41,19.76666
3,235,42,18.76712
3,235,43,13.86082
3,235,44,12.4643
3,235,45,12.05929
3,235,46,12.05929
3,235,47,12.4643
3,235,48,12.4643
3,235,49,18.76712
3,235,50,100.9181
3,235,51,54.77391
3,235,52,98.29433
3,235,53,37.96477
3,235,54,25.11777
3,235,55,22.12324
3,235,56,25.11777
3,235,57,15.60977
3,235,58,13.36179
4,16,0,9.180492
4,16,1,6.846427
4,16,2,5.649481
4,16,3,5.649481
4,16,4,6.311541
4,16,5,16.83124
4,16,6,11.06695
4,16,7,9.180492
4,16,8,8.686906
4,16,9,8.243687
4,16,10,6.074262
4,16,11,5.458618
4,16,12,4.414608
4,16,13,4.414608
4,16,14,4.414608
4,16,15,4.414608
4,16,16,5.280229
4,16,17,4.808774
4,16,18,4.414608
4,16,19,6.846427
4,16,20,11.06695
4,16,21,7.480368
4,16,22,6.074262
4,16,23,4.414608
4,16,24,4.414608
4,16,25,4.414608
4,16,26,4.414608
4,16,27,4.414608
4,16,28,4.414608
4,16,29,4.414608
4,16,30,4.414608
4,16,31,7.480368
4,16,32,21.26076
4,16,33,24.48229
4,16,34,7.480368
4,16,35,8.243687
4,16,36,9.180492
4,16,37,8.243687
4,16,38,6.846427
4,16,39,6.568112
4,16,40,6.311541
4,16,41,8.686906
4,16,42,8.243687
4,16,43,6.074262
4,16,44,5.458618
4,16,45,5.280229
4,16,46,5.280229
4,16,47,5.458618
4,16,48,5.458618
4,16,49,8.243687
4,16,50,44.14608
4,16,51,24.48229
4,16,52,44.14608
4,16,53,16.83124
4,16,54,11.06695
4,16,55,9.733548
4,16,56,11.06695
4,16,57,6.846427
4,16,58,5.854176
4,25,0,3.734793
4,25,1,2.782808
4,25,2,2.295263
4,25,3,2.295263
4,25,4,2.564882
4,25,5,6.867034
4,25,6,4.505438
4,25,7,3.734793
4,25,8,3.533337
4,25,9,3.352502
4,25,10,2.468236
4,25,11,2.21756
4,25,12,1.792728
4,25,13,1.792728
4,25,14,1.792728
4,25,15,1.792728
4,25,16,2.144946
4,25,17,1.953084
4,25,18,1.792728
4,25,19,2.782808
4,25,20,4.505438
4,25,21,3.041205
4,25,22,2.468236
4,25,23,1.792728
4,25,24,1.792728
4,25,25,1.792728
4,25,26,1.792728
4,25,27,1.792728
4,25,28,1.792728
4,25,29,1.792728
4,25,30,1.792728
4,25,31,3.041205
4,25,32,8.688777
4,25,33,10.01755
4,25,34,3.041205
4,25,35,3.352502
4,25,36,3.734793
4,25,37,3.352502
4,25,38,2.782808
4,25,39,2.669404
4,25,40,2.564882
4,25,41,3.533337
4,25,42,3.352502
4,25,43,2.468236
4,25,44,2.21756
4,25,45,2.144946
4,25,46,2.144946
4,25,47,2.21756
4,25,48,2.21756
4,25,49,3.352502
4,25,50,17.92728
4,25,51,10.01755
4,25,52,17.92728
4,25,53,6.867034
4,25,54,4.505438
4,25,55,3.960611
4,25,56,4.505438
4,25,57,2.782808
4,25,58,2.378609
4,40,0,11.01745
4,40,1,8.206962
4,40,2,6.768189
4,40,3,6.768189
4,40,4,7.5638
4,40,5,20.27511
4,40,6,13.29367
4,40,7,11.01745
4,40,8,10.42258
4,40,9,9.888654
4,40,10,7.278597
4,40,11,6.53892
4,40,12,5.285592
4,40,13,5.285592
4,40,14,5.285592
4,40,15,5.285592
4,40,16,6.324675
4,40,17,5.758636
4,40,18,5.285592
4,40,19,8.206962
4,40,20,13.29367
4,40,21,8.969665
4,40,22,7.278597
4,40,23,5.285592
4,40,24,5.285592
4,40,25,5.285592
4,40,26,5.285592
4,40,27,5.285592
4,40,28,5.285592
4,40,29,5.285592
4,40,30,5.285592
4,40,31,8.969665
4,40,32,25.66692
4,40,33,29.60313
4,40,34,8.969665
4,40,35,9.888654
4,40,36,11.01745
4,40,37,9.888654
4,40,38,8.206962
4,40,39,7.872266
4,40,40,7.5638
4,40,41,10.42258
4,40,42,9.888654
4,40,43,7.278597
4,40,44,6.53892
4,40,45,6.324675
4,40,46,6.324675
4,40,47,6.53892
4,40,48,6.53892
4,40,49,9.888654
4,40,50,52.85592
4,40,51,29.60313
4,40,52,52.85592
4,40,53,20.27511
4,40,54,13.29367
4,40,55,11.68434
4,40,56,13.29367
4,40,57,8.206962
4,40,58,7.01412
4,149,0,16.47646
4,149,1,12.26259
4,149,2,10.10826
4,149,3,10.10826
4,149,4,11.29931
4,149,5,30.40957
4,149,6,19.89473
4,149,7,16.47646
4,149,8,15.58392
4,149,9,14.78312
4,149,10,10.87229
4,149,11,9.765141
4,149,12,7.890336
4,149,13,7.890336
4,149,14,7.890336
4,149,15,7.890336
4,149,16,9.444554
4,149,17,8.597771
4,149,18,7.890336
4,149,19,12.26259
4,149,20,19.89473
4,149,21,13.4054
4,149,22,10.87229
4,149,23,7.890336
4,149,24,7.890336
4,149,25,7.890336
4,149,26,7.890336
4,149,27,7.890336
4,149,28,7.890336
4,149,29,7.890336
4,149,30,7.890336
4,149,31,13.4054
4,149,32,38.56192
4,149,33,44.53097
4,149,34,13.4054
4,149,35,14.78312
4,149,36,16.47646
4,149,37,14.78312
4,149,38,12.26259
4,149,39,11.76126
4,149,40,11.29931
4,149,41,15.58392
4,149,42,14.78312
4,149,43,10.87229
4,149,44,9.765141
4,149,45,9.444554
4,149,46,9.444554
4,149,47,9.765141
4,149,48,9.765141
4,149,49,14.78312
4,149,50,78.90336
4,149,51,44.53097
4,149,52,78.90336
4,149,53,30.40957
4,149,54,19.89473
4,149,55,17.47744
4,149,56,19.89473
4,149,57,12.26259
4,149,58,10.47636
4,150,0,6.548097
4,150,1,4.872666
4,150,2,4.016305
4,150,3,4.016305
4,150,4,4.489743
4,150,5,12.09155
4,150,6,7.907578
4,150,7,6.548097
4,150,8,6.193183
4,150,9,5.874765
4,150,10,4.319998
4,150,11,3.879928
4,150,12,3.134808
4,150,13,3.134808
4,150,14,3.134808
4,150,15,3.134808
4,150,16,3.752507
4,150,17,3.415958
4,150,18,3.134808
4,150,19,4.872666
4,150,20,7.907578
4,150,21,5.326997
4,150,22,4.319998
4,150,23,3.134808
4,150,24,3.134808
4,150,25,3.134808
4,150,26,3.134808
4,150,27,3.134808
4,150,28,3.134808
4,150,29,3.134808
4,150,30,3.134808
4,150,31,5.326997
