i,j,t,r
30,24,8,17.8788
30,24,9,18.61284
30,24,10,24.42159
30,24,11,28.64575
30,24,12,38.66351
30,24,13,34.77346
30,24,14,32.33358
30,24,15,31.37437
30,24,16,29.04369
30,24,17,25.4664
30,24,18,24.73093
30,24,19,24.37022
30,24,20,23.48646
30,24,21,22.0549
30,24,22,21.44581
30,24,23,20.86945
30,24,24,20.86945
30,24,25,22.27321
30,24,26,25.6337
30,24,27,32.35888
30,24,28,28.73097
30,24,29,36.02706
30,24,30,44.1036
30,24,31,44.1036
30,24,32,44.1036
30,24,33,44.1036
30,24,34,44.1036
30,24,35,44.1036
30,24,36,44.1036
30,24,37,44.1036
30,24,38,44.1036
30,24,39,44.1036
30,24,40,44.1036
30,24,41,44.1036
30,24,42,44.1036
30,24,43,44.1036
30,24,44,44.1036
30,24,45,44.1036
30,24,46,44.1036
30,24,47,40.16177
30,24,48,35.89895
30,24,49,29.43873
30,24,50,25.15367
30,24,51,19.88548
30,24,52,19.73779
30,24,53,19.73779
30,24,54,19.59228
30,24,55,19.03107
30,24,56,17.8788
30,24,57,17.64144
30,24,58,17.64144
30,24,59,17.64144
30,24,60,17.64144
30,24,61,17.64144
30,24,62,18.19592
30,24,63,26.13559
30,24,64,17.75933
30,24,65,17.93914
30,24,66,18.92125
30,24,67,22.42714
30,24,68,18.56575
30,24,69,18.50113
30,24,70,18.50113
30,24,71,18.50113
30,24,72,18.50113
30,24,73,18.24707
30,24,74,18.43695
30,24,75,18.43695
30,24,76,18.24707
30,24,77,18.06106
30,24,78,17.64144
30,24,79,17.93914
30,24,80,17.64144
30,24,81,17.64144
30,24,82,17.64144
30,24,83,17.64144
30,24,84,17.64144
30,24,85,17.64144
30,24,86,17.64144
30,24,87,17.64144
30,24,88,17.64144
30,24,89,17.64144
30,29,0,3.4452
30,29,1,3.632486
30,29,2,3.491554
30,29,3,3.491554
30,29,4,3.491554
30,29,5,3.491554
30,29,6,3.491554
30,29,7,3.491554
30,29,8,3.491554
30,29,9,3.634905
30,29,10,4.769296
30,29,11,5.594234
30,29,12,7.550603
30,29,13,6.790915
30,29,14,6.31443
30,29,15,6.127105
30,29,16,5.671947
30,29,17,4.973338
30,29,18,4.829708
30,29,19,4.759265
30,29,20,4.586675
30,29,21,4.307106
30,29,22,4.188156
30,29,23,4.075599
30,29,24,4.075599
30,29,25,4.34974
30,29,26,5.006009
30,29,27,6.31937
30,29,28,5.610877
30,29,29,7.035731
30,29,30,8.613
30,29,31,8.613
30,29,32,8.613
30,29,33,8.613
30,29,34,8.613
30,29,35,8.613
30,29,36,8.613
30,29,37,8.613
30,29,38,8.613
30,29,39,8.613
30,29,40,8.613
30,29,41,8.613
30,29,42,8.613
30,29,43,8.613
30,29,44,8.613
30,29,45,8.613
30,29,46,8.613
30,29,47,7.843198
30,29,48,7.010712
30,29,49,5.749094
30,29,50,4.912265
30,29,51,3.883438
30,29,52,3.854596
30,29,53,3.854596
30,29,54,3.826179
30,29,55,3.716582
30,29,56,3.491554
30,29,57,3.4452
30,29,58,3.4452
30,29,59,3.4452
30,29,60,3.4452
30,29,61,3.4452
30,29,62,3.553483
30,29,63,5.104023
30,29,64,3.468222
30,29,65,3.503339
30,29,66,3.695134
30,29,67,4.3798
30,29,68,3.625709
30,29,69,3.613089
30,29,70,3.613089
30,29,71,3.613089
30,29,72,3.613089
30,29,73,3.563473
30,29,74,3.600556
30,29,75,3.600556
30,29,76,3.563473
30,29,77,3.527148
30,29,78,3.4452
30,29,79,3.503339
30,29,80,3.4452
30,29,81,3.4452
30,29,82,3.4452
30,29,83,3.4452
30,29,84,3.4452
30,29,85,3.4452
30,29,86,3.4452
30,29,87,3.4452
30,29,88,3.4452
30,29,89,3.4452
31,9,0,9.640079
31,9,1,10.16413
31,9,2,9.769785
31,9,3,9.769785
31,9,4,9.769785
31,9,5,9.769785
31,9,6,9.769785
31,9,7,9.769785
31,9,8,9.769785
31,9,9,10.1709
31,9,10,13.34506
31,9,11,15.65333
31,9,12,21.12749
31,9,13,19.00179
31,9,14,17.66853
31,9,15,17.14437
31,9,16,15.87078
31,9,17,13.91599
31,9,18,13.5141
31,9,19,13.31699
31,9,20,12.83406
31,9,21,12.0518
31,9,22,11.71896
31,9,23,11.40401
31,9,24,11.40401
31,9,25,12.17109
31,9,26,14.00741
31,9,27,17.68235
31,9,28,15.6999
31,9,29,19.68681
31,9,30,24.1002
31,9,31,24.1002
31,9,32,24.1002
31,9,33,24.1002
31,9,34,24.1002
31,9,35,24.1002
31,9,36,24.1002
31,9,37,24.1002
31,9,38,24.1002
31,9,39,24.1002
31,9,40,24.1002
31,9,41,24.1002
31,9,42,24.1002
31,9,43,24.1002
31,9,44,24.1002
31,9,45,24.1002
31,9,46,24.1002
31,9,47,21.9462
31,9,48,19.61681
31,9,49,16.08665
31,9,50,13.7451
31,9,51,10.86632
31,9,52,10.78562
31,9,53,10.78562
31,9,54,10.70611
31,9,55,10.39944
31,9,56,9.769785
31,9,57,9.640079
31,9,58,9.640079
31,9,59,9.640079
31,9,60,9.640079
31,9,61,9.640079
31,9,62,9.94307
31,9,63,14.28167
31,9,64,9.704499
31,9,65,9.802759
31,9,66,10.33943
31,9,67,12.2552
31,9,68,10.14517
31,9,69,10.10985
31,9,70,10.10985
31,9,71,10.10985
31,9,72,10.10985
31,9,73,9.971024
31,9,74,10.07478
31,9,75,10.07478
31,9,76,9.971024
31,9,77,9.869379
31,9,78,9.640079
31,9,79,9.802759
31,9,80,9.640079
31,9,81,9.640079
31,9,82,9.640079
31,9,83,9.640079
31,9,84,9.640079
31,9,85,9.640079
31,9,86,9.640079
31,9,87,9.640079
31,9,88,9.640079
31,9,89,9.640079
31,15,0,15.5664
31,15,1,16.41261
31,15,2,15.77584
31,15,3,15.77584
31,15,4,15.77584
31,15,5,15.77584
31,15,6,15.77584
31,15,7,15.77584
31,15,8,15.77584
31,15,9,16.42354
31,15,10,21.54905
31,15,11,25.27635
31,15,12,34.11579
31,15,13,30.6833
31,15,14,28.53041
31,15,15,27.68402
31,15,16,25.62748
31,15,17,22.47096
31,15,18,21.82201
31,15,19,21.50373
31,15,20,20.72391
31,15,21,19.46074
31,15,22,18.92329
31,15,23,18.41472
31,15,24,18.41472
31,15,25,19.65337
31,15,26,22.61858
31,15,27,28.55272
31,15,28,25.35155
31,15,29,31.78945
31,15,30,38.916
31,15,31,38.916
31,15,32,38.916
31,15,33,38.916
31,15,34,38.916
31,15,35,38.916
31,15,36,38.916
31,15,37,38.916
31,15,38,38.916
31,15,39,38.916
31,15,40,38.916
31,15,41,38.916
31,15,42,38.916
31,15,43,38.916
31,15,44,38.916
31,15,45,38.916
31,15,46,38.916
31,15,47,35.43782
31,15,48,31.6764
31,15,49,25.97606
31,15,50,22.19502
31,15,51,17.54649
31,15,52,17.41617
31,15,53,17.41617
31,15,54,17.28777
31,15,55,16.79258
31,15,56,15.77584
31,15,57,15.5664
31,15,58,15.5664
31,15,59,15.5664
31,15,60,15.5664
31,15,61,15.5664
31,15,62,16.05566
31,15,63,23.06144
31,15,64,15.67042
31,15,65,15.82909
31,15,66,16.69567
31,15,67,19.78919
31,15,68,16.38199
31,15,69,16.32497
31,15,70,16.32497
31,15,71,16.32497
31,15,72,16.32497
31,15,73,16.10079
31,15,74,16.26834
31,15,75,16.26834
31,15,76,16.10079
31,15,77,15.93666
31,15,78,15.5664
31,15,79,15.82909
31,15,80,15.5664
31,15,81,15.5664
31,15,82,15.5664
31,15,83,15.5664
31,15,84,15.5664
31,15,85,15.5664
31,15,86,15.5664
31,15,87,15.5664
31,15,88,15.5664
31,15,89,15.5664
31,89,0,5.61528
31,89,1,5.920535
31,89,2,5.690832
31,89,3,5.690832
31,89,4,5.690832
31,89,5,5.690832
31,89,6,5.690832
31,89,7,5.690832
31,89,8,5.690832
31,89,9,5.924478
31,89,10,7.773404
31,89,11,9.117958
31,89,12,12.30662
31,89,13,11.06841
31,89,14,10.2918
31,89,15,9.986477
31,89,16,9.244622
31,89,17,8.105968
31,89,18,7.871869
31,89,19,7.757055
31,89,20,7.475753
31,89,21,7.020087
31,89,22,6.826212
31,89,23,6.642758
31,89,24,6.642758
31,89,25,7.089576
31,89,26,8.159219
31,89,27,10.29985
31,89,28,9.145083
31,89,29,11.46743
31,89,30,14.0382
31,89,31,14.0382
31,89,32,14.0382
31,89,33,14.0382
31,89,34,14.0382
31,89,35,14.0382
31,89,36,14.0382
31,89,37,14.0382
31,89,38,14.0382
31,89,39,14.0382
31,89,40,14.0382
31,89,41,14.0382
31,89,42,14.0382
31,89,43,14.0382
31,89,44,14.0382
31,89,45,14.0382
31,89,46,14.0382
31,89,47,12.78351
31,89,48,11.42665
31,89,49,9.370363
31,89,50,8.006427
31,89,51,6.329557
31,89,52,6.282548
31,89,53,6.282548
31,89,54,6.236232
31,89,55,6.057601
31,89,56,5.690832
31,89,57,5.61528
31,89,58,5.61528
31,89,59,5.61528
31,89,60,5.61528
31,89,61,5.61528
31,89,62,5.79177
31,89,63,8.318972
31,89,64,5.652804
31,89,65,5.710039
31,89,66,6.022644
31,89,67,7.13857
31,89,68,5.909489
31,89,69,5.888919
31,89,70,5.888919
31,89,71,5.888919
31,89,72,5.888919
31,89,73,5.808052
31,89,74,5.868492
31,89,75,5.868492
31,89,76,5.808052
31,89,77,5.748845
31,89,78,5.61528
31,89,79,5.710039
31,89,80,5.61528
31,89,81,5.61528
31,89,82,5.61528
31,89,83,5.61528
31,89,84,5.61528
31,89,85,5.61528
31,89,86,5.61528
31,89,87,5.61528
31,89,88,5.61528
31,89,89,5.61528
32,11,0,35.90064
32,11,1,37.85225
32,11,2,36.38367
32,11,3,36.38367
32,11,4,36.38367
32,11,5,36.38367
32,11,6,36.38367
32,11,7,36.38367
32,11,8,36.38367
32,11,9,37.87746
32,11,10,49.69836
32,11,11,58.29461
32,11,12,78.68092
32,11,13,70.7646
32,11,14,65.7994
32,11,15,63.84738
32,11,16,59.10442
32,11,17,51.82457
32,11,18,50.32788
32,11,19,49.59383
32,11,20,47.79536
32,11,21,44.88211
32,11,22,43.64259
32,11,23,42.4697
32,11,24,42.4697
32,11,25,45.32638
32,11,26,52.16502
32,11,27,65.85088
32,11,28,58.46803
32,11,29,73.3157
32,11,30,89.75159
32,11,31,89.75159
32,11,32,89.75159
32,11,33,89.75159
32,11,34,89.75159
32,11,35,89.75159
32,11,36,89.75159
32,11,37,89.75159
32,11,38,89.75159
32,11,39,89.75159
32,11,40,89.75159
32,11,41,89.75159
32,11,42,89.75159
32,11,43,89.75159
32,11,44,89.75159
32,11,45,89.75159
32,11,46,89.75159
32,11,47,81.7299
32,11,48,73.05499
32,11,49,59.90833
32,11,50,51.18816
32,11,51,40.46729
32,11,52,40.16674
32,11,53,40.16674
32,11,54,39.87062
32,11,55,38.72857
32,11,56,36.38367
32,11,57,35.90064
32,11,58,35.90064
32,11,59,35.90064
32,11,60,35.90064
32,11,61,35.90064
32,11,62,37.02901
32,11,63,53.18638
32,11,64,36.14054
32,11,65,36.50647
32,11,66,38.50507
32,11,67,45.63962
32,11,68,37.78163
32,11,69,37.65012
32,11,70,37.65012
32,11,71,37.65012
32,11,72,37.65012
32,11,73,37.13311
32,11,74,37.51952
32,11,75,37.51952
32,11,76,37.13311
32,11,77,36.75457
32,11,78,35.90064
32,11,79,36.50647
32,11,80,35.90064
32,11,81,35.90064
32,11,82,35.90064
32,11,83,35.90064
32,11,84,35.90064
32,11,85,35.90064
32,11,86,35.90064
32,11,87,35.90064
32,11,88,35.90064
32,11,89,35.90064
32,88,0,13.04856
32,88,1,13.7579
32,88,2,13.22412
32,88,3,13.22412
32,88,4,13.22412
32,88,5,13.22412
32,88,6,13.22412
32,88,7,13.22412
32,88,8,13.22412
32,88,9,13.76706
32,88,10,18.06352
32,88,11,21.18794
32,88,12,28.59761
32,88,13,25.72033
32,88,14,23.91566
32,88,15,23.20617
32,88,16,21.48228
32,88,17,18.83632
32,88,18,18.29233
32,88,19,18.02553
32,88,20,17.37185
32,88,21,16.31299
32,88,22,15.86247
32,88,23,15.43617
32,88,24,15.43617
32,88,25,16.47447
32,88,26,18.96006
32,88,27,23.93437
32,88,28,21.25097
32,88,29,26.64756
32,88,30,32.6214
32,88,31,32.6214
32,88,32,32.6214
32,88,33,32.6214
32,88,34,32.6214
32,88,35,32.6214
32,88,36,32.6214
32,88,37,32.6214
32,88,38,32.6214
32,88,39,32.6214
32,88,40,32.6214
32,88,41,32.6214
32,88,42,32.6214
32,88,43,32.6214
32,88,44,32.6214
32,88,45,32.6214
32,88,46,32.6214
32,88,47,29.7058
32,88,48,26.5528
32,88,49,21.77447
32,88,50,18.60501
32,88,51,14.70837
32,88,52,14.59913
32,88,53,14.59913
32,88,54,14.4915
32,88,55,14.07641
32,88,56,13.22412
32,88,57,13.04856
32,88,58,13.04856
32,88,59,13.04856
32,88,60,13.04856
32,88,61,13.04856
32,88,62,13.45868
32,88,63,19.33129
32,88,64,13.13576
32,88,65,13.26876
32,88,66,13.99518
32,88,67,16.58832
32,88,68,13.73223
32,88,69,13.68443
32,88,70,13.68443
32,88,71,13.68443
32,88,72,13.68443
32,88,73,13.49652
32,88,74,13.63696
32,88,75,13.63696
32,88,76,13.49652
32,88,77,13.35893
32,88,78,13.04856
32,88,79,13.26876
32,88,80,13.04856
32,88,81,13.04856
32,88,82,13.04856
32,88,83,13.04856
32,88,84,13.04856
32,88,85,13.04856
32,88,86,13.04856
32,88,87,13.04856
32,88,88,13.04856
32,88,89,13.04856
32,89,0,12.35088
32,89,1,13.02229
32,89,2,12.51706
32,89,3,12.51706
32,89,4,12.51706
32,89,5,12.51706
32,89,6,12.51706
32,89,7,12.51706
32,89,8,12.51706
32,89,9,13.03096
32,89,10,17.0977
32,89,11,20.05507
32,89,12,27.06856
32,89,13,24.34511
32,89,14,22.63694
32,89,15,21.96538
32,89,16,20.33366
32,89,17,17.82918
32,89,18,17.31428
32,89,19,17.06174
32,89,20,16.44301
32,89,21,15.44077
32,89,22,15.01434
32,89,23,14.61083
32,89,24,14.61083
32,89,25,15.59361
32,89,26,17.94631
32,89,27,22.65464
32,89,28,20.11473
32,89,29,25.22276
32,89,30,30.8772
32,89,31,30.8772
32,89,32,30.8772
32,89,33,30.8772
32,89,34,30.8772
32,89,35,30.8772
32,89,36,30.8772
32,89,37,30.8772
32,89,38,30.8772
32,89,39,30.8772
32,89,40,30.8772
32,89,41,30.8772
32,89,42,30.8772
32,89,43,30.8772
32,89,44,30.8772
32,89,45,30.8772
32,89,46,30.8772
32,89,47,28.11749
32,89,48,25.13307
32,89,49,20.61023
32,89,50,17.61024
32,89,51,13.92194
32,89,52,13.81854
32,89,53,13.81854
32,89,54,13.71667
32,89,55,13.32377
32,89,56,12.51706
32,89,57,12.35088
32,89,58,12.35088
32,89,59,12.35088
32,89,60,12.35088
32,89,61,12.35088
32,89,62,12.73907
32,89,63,18.29768
32,89,64,12.43341
32,89,65,12.5593
32,89,66,13.24688
32,89,67,15.70138
32,89,68,12.998
32,89,69,12.95275
32,89,70,12.95275
32,89,71,12.95275
32,89,72,12.95275
32,89,73,12.77488
32,89,74,12.90782
32,89,75,12.90782
32,89,76,12.77488
32,89,77,12.64466
32,89,78,12.35088
32,89,79,12.5593
32,89,80,12.35088
32,89,81,12.35088
32,89,82,12.35088
32,89,83,12.35088
32,89,84,12.35088
32,89,85,12.35088
32,89,86,12.35088
32,89,87,12.35088
32,89,88,12.35088
32,89,89,12.35088
33,38,0,6.99336
33,38,1,7.37353
33,38,2,7.087454
33,38,3,7.087454
33,38,4,7.087454
33,38,5,7.087454
33,38,6,7.087454
33,38,7,7.087454
33,38,8,7.087454
33,38,9,7.37844
33,38,10,9.681124
33,38,11,11.35565
33,38,12,15.32686
33,38,13,13.78478
33,38,14,12.81757
33,38,15,12.43732
33,38,16,11.5134
33,38,17,10.0953
33,38,18,9.803753
33,38,19,9.660762
33,38,20,9.310423
33,38,21,8.742929
33,38,22,8.501474
33,38,23,8.272998
33,38,24,8.272998
33,38,25,8.829473
33,38,26,10.16162
33,38,27,12.8276
33,38,28,11.38943
33,38,29,14.28173
33,38,30,17.4834
33,38,31,17.4834
33,38,32,17.4834
33,38,33,17.4834
33,38,34,17.4834
33,38,35,17.4834
33,38,36,17.4834
33,38,37,17.4834
33,38,38,17.4834
33,38,39,17.4834
33,38,40,17.4834
33,38,41,17.4834
33,38,42,17.4834
33,38,43,17.4834
33,38,44,17.4834
33,38,45,17.4834
33,38,46,17.4834
33,38,47,15.92079
33,38,48,14.23094
33,38,49,11.67
33,38,50,9.971334
33,38,51,7.882933
33,38,52,7.824387
33,38,53,7.824387
33,38,54,7.766704
33,38,55,7.544234
33,38,56,7.087454
33,38,57,6.99336
33,38,58,6.99336
33,38,59,6.99336
33,38,60,6.99336
33,38,61,6.99336
33,38,62,7.213164
33,38,63,10.36058
33,38,64,7.040093
33,38,65,7.111375
33,38,66,7.500698
33,38,67,8.890491
33,38,68,7.359773
33,38,69,7.334155
33,38,70,7.334155
33,38,71,7.334155
33,38,72,7.334155
33,38,73,7.233442
33,38,74,7.308715
33,38,75,7.308715
33,38,76,7.233442
33,38,77,7.159704
33,38,78,6.99336
33,38,79,7.111375
33,38,80,6.99336
33,38,81,6.99336
33,38,82,6.99336
33,38,83,6.99336
33,38,84,6.99336
33,38,85,6.99336
33,38,86,6.99336
33,38,87,6.99336
33,38,88,6.99336
33,38,89,6.99336
33,67,0,61.02
33,67,1,64.34196
33,67,2,61.84038
33,67,3,61.84038
33,67,4,61.84038
33,67,5,61.84038
33,67,6,61.84038
33,67,7,61.84038
33,67,8,61.84038
33,67,9,64.37144
33,67,10,84.41365
33,67,11,99.02757
33,67,12,133.7684
33,67,13,120.2808
33,67,14,111.8245
33,67,15,108.507
33,67,16,100.4587
33,67,17,88.1124
33,67,18,85.56961
33,67,19,84.32459
33,67,20,81.2685
33,67,21,76.30973
33,67,22,74.19987
33,67,23,72.20354
33,67,24,72.20354
33,67,25,77.06057
33,67,26,88.68542
33,67,27,111.9856
33,67,28,99.41615
33,67,29,124.6551
33,67,30,152.55
33,67,31,152.55
33,67,32,152.55
33,67,33,152.55
33,67,34,152.55
33,67,35,152.55
33,67,36,152.55
33,67,37,152.55
33,67,38,152.55
33,67,39,152.55
33,67,40,152.55
33,67,41,152.55
33,67,42,152.55
33,67,43,152.55
33,67,44,152.55
33,67,45,152.55
33,67,46,152.55
33,67,47,139.0631
33,67,48,124.2764
33,67,49,101.9049
33,67,50,87.03509
33,67,51,68.77522
33,67,52,68.26486
33,67,53,68.26486
33,67,54,67.76204
33,67,55,65.82265
33,67,56,61.84038
33,67,57,61.02
33,67,58,61.02
33,67,59,61.02
33,67,60,61.02
33,67,61,61.02
33,67,62,62.93497
33,67,63,90.46775
33,67,64,61.42745
33,67,65,62.04893
33,67,66,65.45343
33,67,67,77.59708
33,67,68,64.21453
33,67,69,63.9912
33,67,70,63.9912
33,67,71,63.9912
33,67,72,63.9912
33,67,73,63.11316
33,67,74,63.76941
33,67,75,63.76941
33,67,76,63.11316
33,67,77,62.47029
33,67,78,61.02
33,67,79,62.04893
33,67,80,61.02
33,67,81,61.02
33,67,82,61.02
33,67,83,61.02
33,67,84,61.02
33,67,85,61.02
33,67,86,61.02
33,67,87,61.02
33,67,88,61.02
33,67,89,61.02
33,71,0,4.90968
33,71,1,5.176578
33,71,2,4.975739
33,71,3,4.975739
33,71,4,4.975739
33,71,5,4.975739
33,71,6,4.975739
33,71,7,4.975739
33,71,8,4.975739
33,71,9,5.180025
33,71,10,6.79662
33,71,11,7.972221
33,71,12,10.7602
33,71,13,9.677587
33,71,14,8.998558
33,71,15,8.731606
33,71,16,8.082969
33,71,17,7.087396
33,71,18,6.882712
33,71,19,6.782326
33,71,20,6.536371
33,71,21,6.137963
33,71,22,5.96845
33,71,23,5.808048
33,71,24,5.808048
33,71,25,6.19872
33,71,26,7.133955
33,71,27,9.005597
33,71,28,7.995939
33,71,29,10.02647
33,71,30,12.2742
33,71,31,12.2742
33,71,32,12.2742
33,71,33,12.2742
33,71,34,12.2742
33,71,35,12.2742
33,71,36,12.2742
33,71,37,12.2742
33,71,38,12.2742
33,71,39,12.2742
33,71,40,12.2742
33,71,41,12.2742
33,71,42,12.2742
33,71,43,12.2742
33,71,44,12.2742
33,71,45,12.2742
33,71,46,12.2742
33,71,47,11.17717
33,71,48,9.990813
33,71,49,8.19291
33,71,50,7.000362
33,71,51,5.534204
33,71,52,5.493101
33,71,53,5.493101
33,71,54,5.452605
33,71,55,5.29642
33,71,56,4.975739
33,71,57,4.90968
33,71,58,4.90968
33,71,59,4.90968
33,71,60,4.90968
33,71,61,4.90968
33,71,62,5.063993
33,71,63,7.273633
33,71,64,4.942489
33,71,65,4.992532
33,71,66,5.265856
33,71,67,6.241558
33,71,68,5.166919
33,71,69,5.148934
33,71,70,5.148934
33,71,71,5.148934
33,71,72,5.148934
33,71,73,5.078229
33,71,74,5.131074
33,71,75,5.131074
33,71,76,5.078229
33,71,77,5.026462
33,71,78,4.90968
33,71,79,4.992532
33,71,80,4.90968
33,71,81,4.90968
33,71,82,4.90968
33,71,83,4.90968
33,71,84,4.90968
33,71,85,4.90968
33,71,86,4.90968
33,71,87,4.90968
33,71,88,4.90968
33,71,89,4.90968
33,126,0,39.11904
33,126,1,41.24561
33,126,2,39.64538
33,126,3,39.64538
33,126,4,39.64538
33,126,5,39.64538
33,126,6,39.64538
33,126,7,39.64538
33,126,8,39.64538
33,126,9,41.27308
33,126,10,54.15369
33,126,11,63.52057
33,126,12,85.73447
33,126,13,77.10847
33,126,14,71.69815
33,126,15,69.57114
33,126,16,64.40298
33,126,17,56.47051
33,126,18,54.83965
33,126,19,54.03979
33,126,20,52.08009
33,126,21,48.90568
33,126,22,47.55504
33,126,23,46.277
33,126,24,46.277
33,126,25,49.38978
33,126,26,56.84148
33,126,27,71.75423
33,126,28,63.70954
33,126,29,79.88827
33,126,30,97.7976
33,126,31,97.7976
33,126,32,97.7976
33,126,33,97.7976
33,126,34,97.7976
33,126,35,97.7976
33,126,36,97.7976
33,126,37,97.7976
33,126,38,97.7976
33,126,39,97.7976
33,126,40,97.7976
33,126,41,97.7976
33,126,42,97.7976
33,126,43,97.7976
33,126,44,97.7976
33,126,45,97.7976
33,126,46,97.7976
33,126,47,89.05677
33,126,48,79.60418
33,126,49,65.27895
33,126,50,55.77705
33,126,51,44.09508
33,126,52,43.76759
33,126,53,43.76759
33,126,54,43.44492
33,126,55,42.20049
33,126,56,39.64538
33,126,57,39.11904
33,126,58,39.11904
33,126,59,39.11904
33,126,60,39.11904
33,126,61,39.11904
33,126,62,40.34856
33,126,63,57.9544
33,126,64,39.38045
33,126,65,39.77919
33,126,66,41.95695
33,126,67,49.7311
33,126,68,41.16866
33,126,69,41.02536
33,126,70,41.02536
33,126,71,41.02536
33,126,72,41.02536
33,126,73,40.46199
33,126,74,40.88305
33,126,75,40.88305
33,126,76,40.46199
33,126,77,40.04953
33,126,78,39.11904
33,126,79,39.77919
33,126,80,39.11904
33,126,81,39.11904
33,126,82,39.11904
33,126,83,39.11904
33,126,84,39.11904
33,126,85,39.11904
33,126,86,39.11904
33,126,87,39.11904
33,126,88,39.11904
33,126,89,39.11904
34,51,0,4.44816
34,51,1,4.69082
34,51,2,4.508048
34,51,3,4.508048
34,51,4,4.508048
34,51,5,4.508048
34,51,6,4.508048
34,51,7,4.508048
34,51,8,4.508048
34,51,9,4.692087
34,51,10,6.148804
34,51,11,7.214444
34,51,12,9.754819
34,51,13,8.769038
34,51,14,8.151239
34,51,15,7.909494
34,51,16,7.32412
34,51,17,6.426696
34,51,18,6.241453
34,51,19,6.150783
34,51,20,5.92795
34,51,21,5.56542
34,51,22,5.411198
34,51,23,5.265294
34,51,24,5.265294
34,51,25,5.61975
34,51,26,6.467866
34,51,27,8.171606
34,51,28,7.252885
34,51,29,9.095787
34,51,30,11.1204
34,51,31,11.1204
34,51,32,11.1204
34,51,33,11.1204
34,51,34,11.1204
34,51,35,11.1204
34,51,36,11.1204
34,51,37,11.1204
34,51,38,11.1204
34,51,39,11.1204
34,51,40,11.1204
34,51,41,11.1204
34,51,42,11.1204
34,51,43,11.1204
34,51,44,11.1204
34,51,45,11.1204
34,51,46,11.1204
34,51,47,10.15492
34,51,48,9.072266
34,51,49,7.438021
34,51,50,6.349501
34,51,51,5.014388
34,51,52,4.977119
34,51,53,4.977119
34,51,54,4.940401
34,51,55,4.79879
34,51,56,4.508048
34,51,57,4.44816
34,51,58,4.44816
34,51,59,4.44816
34,51,60,4.44816
34,51,61,4.44816
34,51,62,4.58778
34,51,63,6.600866
34,51,64,4.477904
34,51,65,4.523273
34,51,66,4.772025
34,51,67,5.659489
34,51,68,4.681376
34,51,69,4.665071
34,51,70,4.665071
34,51,71,4.665071
34,51,72,4.665071
34,51,73,4.600967
34,51,74,4.648878
34,51,75,4.648878
34,51,76,4.600967
34,51,77,4.554034
34,51,78,4.44816
34,51,79,4.523273
34,51,80,4.44816
34,51,81,4.44816
34,51,82,4.44816
34,51,83,4.44816
34,51,84,4.44816
34,51,85,4.44816
34,51,86,4.44816
34,51,87,4.44816
34,51,88,4.44816
34,51,89,4.44816
34,54,0,3.1788
34,54,1,3.352213
34,54,2,3.221598
34,54,3,3.221598
34,54,4,3.221598
34,54,5,3.221598
34,54,6,3.221598
34,54,7,3.221598
34,54,8,3.221598
34,54,9,3.353118
34,54,10,4.394135
34,54,11,5.155677
34,54,12,6.971111
34,54,13,6.26664
34,54,14,5.825141
34,54,15,5.652382
34,54,16,5.234054
34,54,17,4.592727
34,54,18,4.460346
34,54,19,4.395549
34,54,20,4.236306
34,54,21,3.97723
34,54,22,3.867018
34,54,23,3.76275
34,54,24,3.76275
34,54,25,4.016056
34,54,26,4.622148
34,54,27,5.839696
34,54,28,5.183147
34,54,29,6.500145
34,54,30,7.947
34,54,31,7.947
34,54,32,7.947
34,54,33,7.947
34,54,34,7.947
34,54,35,7.947
34,54,36,7.947
34,54,37,7.947
34,54,38,7.947
34,54,39,7.947
34,54,40,7.947
34,54,41,7.947
34,54,42,7.947
34,54,43,7.947
34,54,44,7.947
34,54,45,7.947
34,54,46,7.947
34,54,47,7.257038
34,54,48,6.483336
34,54,49,5.315452
34,54,50,4.53756
34,54,51,3.583445
34,54,52,3.556812
34,54,53,3.556812
34,54,54,3.530571
34,54,55,3.429371
34,54,56,3.221598
34,54,57,3.1788
34,54,58,3.1788
34,54,59,3.1788
34,54,60,3.1788
34,54,61,3.1788
34,54,62,3.278577
34,54,63,4.717194
34,54,64,3.200056
34,54,65,3.232478
34,54,66,3.410244
34,54,67,4.044455
34,54,68,3.345464
34,54,69,3.333811
34,54,70,3.333811
34,54,71,3.333811
34,54,72,3.333811
34,54,73,3.288001
34,54,74,3.322239
34,54,75,3.322239
34,54,76,3.288001
34,54,77,3.254461
34,54,78,3.1788
34,54,79,3.232478
34,54,80,3.1788
34,54,81,3.1788
34,54,82,3.1788
34,54,83,3.1788
34,54,84,3.1788
34,54,85,3.1788
34,54,86,3.1788
34,54,87,3.1788
34,54,88,3.1788
34,54,89,3.1788
34,80,0,5.6952
34,80,1,6.005889
34,80,2,5.771878
34,80,3,5.771878
34,80,4,5.771878
34,80,5,5.771878
34,80,6,5.771878
34,80,7,5.771878
34,80,8,5.771878
34,80,9,6.007512
34,80,10,7.872619
34,80,11,9.237011
34,80,12,12.48958
34,80,13,11.22743
34,80,14,10.43644
34,80,15,10.12692
34,80,16,9.377434
34,80,17,8.228418
34,80,18,7.991242
34,80,19,7.875152
34,80,20,7.589849
34,80,21,7.125683
34,80,22,6.928226
34,80,23,6.741417
34,80,24,6.741417
34,80,25,7.195244
34,80,26,8.281131
34,80,27,10.46251
