id,latitude,longitude
5901767388,62.500879,6.1247146
5901767409,62.5132823,6.1297196
5901767478,62.4965376,6.1255055
5901767480,62.4987535,6.1191296
5901767510,62.5080485,6.1241358
5901767553,62.500046,6.1277864
5901767585,62.5015446,6.1246933
5901767619,62.4980357,6.1099209
5901767652,62.4996372,6.1261053
5901767666,62.4983922,6.129322
5901767767,62.5028304,6.1140744
5901767772,62.5142715,6.129649
5901767788,62.5003886,6.107851
5901767836,62.4962814,6.1276654
5901767944,62.5012025,6.1277726
5901767962,62.5013191,6.1020737
5901767987,62.5025765,6.1072145
5901768034,62.5222563,6.1263651
5901768038,62.5079481,6.1059871
5901768048,62.5129744,6.1262777
5901768084,62.4981397,6.1182546
5901768222,62.5046344,6.0935476
5901768371,62.4998767,6.1351044
5901768394,62.4968548,6.1267524
5901768443,62.5056124,6.1272501
5901768472,62.5016443,6.125793
5901768490,62.502285,6.1073899
5901768496,62.5114761,6.1320299
5901768502,62.5042493,6.1055762
5901768552,62.5075968,6.1036112
5901768555,62.5074676,6.1037949
5901768575,62.4975565,6.1291435
5901768576,62.4975958,6.1162535
5901768580,62.5014513,6.1314747
5901768590,62.4996042,6.1261492
5901768623,62.5051344,6.1329297
5901768641,62.5075157,6.10305
5901768648,62.509718,6.1283066
5901768669,62.5041838,6.1299312
5901768699,62.4993241,6.1089737
5901768704,62.4995375,6.1355382
5901768730,62.5084573,6.1294697
5901768736,62.499785,6.1246412
5901768745,62.5088664,6.1045772
5901768754,62.5007357,6.1311824
5901768825,62.503752,6.1103707
5901768990,62.5078375,6.1055724
5901769000,62.4966944,6.1205933
5901769069,62.5108383,6.1246495
5901769124,62.5211778,6.1384442
5901769201,62.5066835,6.130569
5901769253,62.5082971,6.1272958
5901769299,62.500508,6.1035896
5901769377,62.5132536,6.1317549
5901769421,62.522566,6.1260354
5901769488,62.4978328,6.1300989
5901769512,62.4982718,6.1134067
5901769549,62.5195172,6.1292671
5901769558,62.5087997,6.1219189
5901769581,62.5168631,6.1346737
5901769669,62.515528,6.1249805
5901769679,62.499581,6.1347629
5901769732,62.5002914,6.1232715
5901769819,62.4971458,6.12533
5901769868,62.5213436,6.1350711
5901769895,62.4980287,6.1172986
5901769973,62.5072708,6.1000067
5901769991,62.4966624,6.1260193
5901770087,62.50936,6.1247112
5901770108,62.4963751,6.1243782
5901770204,62.5012725,6.1107816
5901770238,62.5233042,6.1274847
5901770273,62.5227427,6.1258436
5901770291,62.507,6.1207788
5901770361,62.5138451,6.1329062
5901770377,62.500719,6.1266232
5901770387,62.5049541,6.1084598
5901770403,62.4984671,6.1208772
5901770414,62.5058558,6.1317711
5901770456,62.5059689,6.108851
5901770519,62.5047234,6.0996274
5901770548,62.4983146,6.1195721
5901770554,62.4961846,6.118056
5901770752,62.4969715,6.1271455
5901770794,62.497779,6.1216107
5901770819,62.5102635,6.1327271
5901770854,62.5130414,6.1274864
5901770864,62.5042931,6.1333276
5901770903,62.5154189,6.1321181
5901770912,62.4984448,6.1253725
5901770927,62.5042268,6.130731
5901770995,62.5017889,6.1058147
5901771011,62.5036077,6.1036362
5901771106,62.5236705,6.1246794
5901771123,62.5006864,6.108929
5901771173,62.5022288,6.1020231
5901771193,62.5189551,6.1327586
5901771194,62.4991286,6.1168585
5901771227,62.5074207,6.10367
5901771248,62.5002406,6.1071532
5901771264,62.5172015,6.131002
5901771277,62.5004726,6.1116229
5901771311,62.5084643,6.1289193
5901771329,62.4993715,6.1351619
5901771372,62.5100141,6.128873
5901771503,62.5084037,6.1246263
5901771511,62.5210015,6.1354882
5901771518,62.5199885,6.1327501
5901771524,62.4962182,6.1273791
5901771550,62.507679,6.121285
5901771724,62.5060468,6.1302085
5901771751,62.5062673,6.1298844
5901771821,62.4950224,6.1249283
5901771936,62.5138605,6.1316637
5901771974,62.4994292,6.1200119
5901772019,62.5172172,6.132211
5901772021,62.4991449,6.1177342
5901772023,62.5035341,6.1079396
5901772072,62.504327,6.1297886
5901772102,62.5172697,6.1297603
5901772167,62.5196045,6.1291764
5901772170,62.5144085,6.1259809
5901772185,62.5044892,6.1062727
5901772193,62.521185,6.1376975
5901772358,62.4992097,6.131999
5901772467,62.5022604,6.1046703
5901772473,62.4967966,6.1227459
5901772718,62.5079671,6.1060574
5901772783,62.5072915,6.1242819
5901772904,62.5100511,6.1279169
5901772929,62.50179,6.1346631
5901772965,62.5228991,6.1355514
5901772980,62.5078659,6.106213
5901773085,62.511185,6.1236404
5901773115,62.5058233,6.0996393
5901773183,62.5161548,6.1348058
5901773193,62.5020227,6.1286134
5901773318,62.5184474,6.1288907
5901773327,62.4998153,6.1055551
5901773405,62.520494,6.1329081
5901773413,62.4959772,6.1263448
6280071623,62.4732696,6.1568814
6284434888,62.47225,6.221218
6284501002,62.4741035,6.1576894
6286311785,62.4684458,6.1909139
6286715943,62.4728686,6.1521532
6286715944,62.4732032,6.1517952
6286715954,62.472158,6.15109
6286725864,62.4724926,6.1618958
6286881158,62.4664713,6.2885664
6768815489,62.463354,6.10666
7204338370,62.471472,6.169701
7351622737,62.4922092,6.254667
7351622869,62.4943114,6.1955834
7351622921,62.4991335,6.215745
7351622928,62.5000969,6.218503
7351622935,62.5004395,6.2181984
7351622970,62.4996231,6.2182167
7351623058,62.498579,6.2160756
7351623075,62.4937944,6.191444
7351623698,62.4952089,6.1980446
7351623703,62.4952113,6.1958496
7351623715,62.4951252,6.1974384
7351623716,62.4949066,6.1936577
7351623720,62.4945835,6.1938496
7351623731,62.4950457,6.2013943
7351623735,62.4937647,6.1959959
7351623758,62.4986311,6.2194337
7351623759,62.4988178,6.2194321
7351623761,62.4931726,6.1996326
7351623771,62.4925714,6.1939567
7351623826,62.4967137,6.2122568
7351623881,62.4953597,6.2003625
7351624159,62.4933323,6.2991795
7351624175,62.4937803,6.3043015
7351624193,62.4952997,6.3124077
7351624208,62.4936559,6.2989517
7351624209,62.4943331,6.2975043
7351624217,62.4943503,6.2985109
7351624225,62.4954338,6.2028199
7351624226,62.4952281,6.2032667
7351624227,62.4945533,6.3288986
7351624237,62.4952917,6.1987803
7351624238,62.4915127,6.1906349
7351624243,62.490527,6.1903037
7351624252,62.4958069,6.1991078
7351624315,62.4958071,6.1985843
7351624641,62.4906655,6.1868316
7351624653,62.4978981,6.3548488
7351624670,62.4910022,6.1843263
7351624676,62.4987175,6.2197726
7351624683,62.4981736,6.2175077
7351624691,62.4987375,6.2193105
7351624701,62.4904822,6.1894702
7351624720,62.4910455,6.1846813
7351624762,62.4952497,6.2541717
7351624855,62.4910904,6.1847385
7351624864,62.4910935,6.1841291
7351624882,62.491234,6.1835043
7351624887,62.4912614,6.1842347
7351624892,62.4912633,6.184631
7351624897,62.4912611,6.1854445
7351624948,62.4930949,6.2970396
7351624964,62.4905454,6.1849603
7351624978,62.4990397,6.2196748
7351624982,62.4988184,6.2196573
7351624983,62.490404,6.1844158
7351624987,62.4906015,6.1848292
7351624988,62.4906359,6.1850212
7351625006,62.4904242,6.1869832
7351625007,62.4903458,6.1869901
7351625024,62.4919031,6.1881016
7351625249,62.496205,6.2405634
7351625250,62.4962513,6.2448031
7351625271,62.4938218,6.2615233
7351625276,62.4937394,6.2645314
7351625289,62.4935626,6.2719583
7351625292,62.4934871,6.2729769
7351625319,62.491374,6.2892696
7351625321,62.4913026,6.2899942
7351625366,62.4946803,6.3125033
7351625394,62.4936788,6.3290014
7351625603,62.4968896,6.3472317
7351625608,62.4973342,6.346332
7351625730,62.5022047,6.2313284
7351625755,62.4995668,6.2206339
7351625793,62.4948864,6.3023189
7351626003,62.4928414,6.3036725
7351626004,62.5108031,6.2562127
7351626017,62.5099106,6.2550322
7351626027,62.5097039,6.2564773
7351626033,62.5099145,6.2558619
7351626036,62.4938092,6.2616588
7351626187,62.4980152,6.3598504
7351626223,62.4967545,6.2125095
7351626224,62.4951533,6.2532052
7351626225,62.4954265,6.253318
7351626252,62.4933114,6.25728
7351626253,62.493993,6.1958206
7351626260,62.4938741,6.1969502
7351626261,62.4978852,6.2120027
7351626263,62.4981832,6.2118205
7351626274,62.4986533,6.2122715
7351626285,62.4985181,6.2142225
7351626289,62.4984967,6.2148843
7351626301,62.4975897,6.2140527
7351626307,62.4969273,6.2122757
7351626328,62.497428,6.1572241
7351626330,62.4985568,6.2200719
7351626333,62.4986326,6.2196656
7379962117,62.4740219,6.1561972
7379962395,62.47337,6.176371
7379963713,62.469105,6.188662
7379963723,62.469143,6.189254
7379963986,62.470925,6.219061
7379964978,62.4700231,6.1135334
7379965230,62.4694748,6.1258554
7379966819,62.4721761,6.1780183
7379966858,62.4718857,6.1773462
7379967079,62.4712565,6.1898428
7379967173,62.4714399,6.1508435
7379967545,62.4708869,6.1553626
7379967612,62.4698904,6.2008827
7379967740,62.4704464,6.1724167
7379967921,62.47084,6.162686
7379967936,62.4704897,6.1728036
7379967953,62.470344,6.235354
7379967978,62.4720191,6.2321782
7379967984,62.4715597,6.2344531
7379968334,62.4702262,6.2063466
7379968417,62.4702804,6.1962764
7379968422,62.4702245,6.204416
7379968451,62.4705107,6.2403608
7379968973,62.4708146,6.1103063
7379970085,62.470988,6.204351
7379970086,62.470944,6.204271
7379970087,62.471604,6.204527
7379970095,62.470644,6.167871
7379970096,62.47112,6.237559
7379970097,62.471841,6.218131
7379970099,62.470568,6.167828
7379970100,62.470961,6.14328
7379970101,62.477755,6.167063
7379970104,62.477553,6.167082
7379970105,62.472619,6.168504
7379970120,62.471706,6.190107
7379970121,62.472775,6.18903
7379970122,62.461685,6.125625
7379970133,62.469295,6.123067
7379970134,62.466298,6.110252
7379970136,62.467638,6.109886
7379970138,62.470364,6.109108
7379970139,62.470202,6.146778
7379970140,62.47074,6.147098
7379970141,62.470246,6.147218
7379970142,62.458209,6.15089
7379970143,62.4713,6.14698
7379970144,62.4733379,6.2026942
7379970158,62.472355,6.172132
7379970162,62.47058,6.1415747
7379970166,62.474816,6.224865
7379970170,62.472616,6.176435
7379970171,62.469933,6.128471
7379970172,62.469311,6.127913
7379970173,62.472554,6.1932797
7379970174,62.471405,6.19357
7379970175,62.4734817,6.1928174
7379970179,62.4749762,6.1589205
7379970183,62.47266,6.160253
7379970184,62.475077,6.159531
7379970186,62.458469,6.13624
7379970188,62.473264,6.244147
7379970192,62.47234,6.136896
7379970193,62.471217,6.207722
7379970195,62.472085,6.207091
7379970197,62.463993,6.109256
7379970200,62.477088,6.251565
7379970204,62.47041,6.236526
7379970210,62.471161,6.236782
7379970232,62.460247,6.163227
7379970234,62.47686,6.250965
7379970236,62.473247,6.171088
7379970238,62.4691469,6.1929856
7379970248,62.47409,6.258383
7379970251,62.472621,6.168445
7379970255,62.470199,6.130211
7379970258,62.473014,6.216941
7379970261,62.471802,6.13368
7379970266,62.471223,6.137236
7379970275,62.4705231,6.1764845
7379970277,62.471479,6.176068
7379970279,62.472869,6.166875
7379970281,62.4709417,6.1640669
7379970283,62.4706679,6.1777428
7379970284,62.470322,6.231844
7379970285,62.474606,6.254373
7379970291,62.469727,6.23005
7379970301,62.4715306,6.1434321
7379970319,62.476074,6.249678
7379970322,62.4729578,6.233932
7379970323,62.473858,6.233697
7379970330,62.472467,6.181144
7379970352,62.47297,6.260172
7379970356,62.460899,6.133805
7379970357,62.470401,6.131869
7379970358,62.470426,6.132071
7379970359,62.470717,6.229757
7379970360,62.472731,6.229133
7379970361,62.472675,6.228994
7379970362,62.472756,6.228953
7379970364,62.472605,6.1642
7379970365,62.462506,6.166831
7379970366,62.471272,6.16397
7379970367,62.471732,6.163848
7379970368,62.472175,6.163751
7379970369,62.472628,6.163622
7379970372,62.459471,6.156999
7379970374,62.464092,6.110481
7379970375,62.465498,6.110183
7379970382,62.470585,6.119505
7379970383,62.461956,6.122161
7379970386,62.4708413,6.2102207
7379970387,62.471355,6.210043
7379970389,62.4774,6.238271
7379970390,62.471696,6.239836
7379970391,62.470173,6.130227
7379970392,62.459583,6.133469
7379970393,62.459529,6.133555
7379970394,62.470869,6.144916
7379970395,62.470383,6.144838
7379970396,62.479939,6.181652
7379970403,62.470772,6.231065
7379970404,62.472842,6.230477
7379970409,62.4767603,6.1643822
7379970410,62.472593,6.165624
7379970411,62.472285,6.165592
7379970412,62.47212,6.165568
7379970415,62.47405,6.242397
7379970417,62.471863,6.187738
7379970418,62.4711493,6.1850054
7379970419,62.471092,6.138423
7379970420,62.472636,6.24188
7379970421,62.47358,6.243062
7379970425,62.470497,6.152783
7379970427,62.458336,6.143389
7379970439,62.457723,6.146694
7379970441,62.460107,6.149064
7379970442,62.460108,6.149144
7379970443,62.471034,6.237598
7379970444,62.470386,6.152886
7379970445,62.470892,6.162047
7379970449,62.459867,6.133469
7379970452,62.472311,6.181972
7379970460,62.460936,6.163831
7379970461,62.470994,6.161388
7379970465,62.476977,6.177119
7379970466,62.4705212,6.1762037
7379970467,62.472463,6.197106
7379970468,62.470253,6.198006
7379970470,62.472853,6.19711
7379970472,62.471693,6.140301
7379970473,62.473013,6.194491
7379970474,62.4742111,6.1920011
7379970476,62.469088,6.189029
7379970478,62.468223,6.1858217
7379970482,62.4709378,6.1624955
7379970486,62.474144,6.253167
7379970495,62.4759571,6.2355385
7379970496,62.476324,6.235546
7379970503,62.45746,6.150174
7379970511,62.457429,6.143905
7379970512,62.472582,6.161843
7379970513,62.472085,6.1619762
7379970514,62.471084,6.16216
7379970515,62.461945,6.164819
7379970516,62.476591,6.160488
7379970517,62.471645,6.1621
7379970518,62.471171,6.162192
7379970522,62.470398,6.148693
7379970523,62.4716017,6.1482412
7379970524,62.458674,6.151935
7379970525,62.45774,6.128541
7379970526,62.473022,6.199316
7379970527,62.4698893,6.2002423
7379970530,62.464243,6.110417
7379970532,62.462934,6.110176
7379970537,62.47047,6.152941
7379970544,62.474568,6.222814
7379970546,62.473445,6.223052
7379970547,62.4736488,6.2235889
7379970549,62.4685966,6.1228924
7379970550,62.475465,6.236782
7379970554,62.4734108,6.2384109
7379970557,62.470934,6.157511
7379970575,62.467398,6.111006
7379970576,62.470441,6.200843
7379970578,62.462758,6.112095
7379970579,62.469373,6.110284
7379970587,62.471053,6.141709
7379970591,62.473415,6.222407
7379970593,62.4709756,6.172287
7379970595,62.471905,6.219001
7379970597,62.471881,6.219016
7379970598,62.469351,6.114021
7379970599,62.469501,6.11357
7379970606,62.473419,6.158305
7379970607,62.470989,6.158507
7379970608,62.474749,6.157746
7379970611,62.472555,6.182188
7379970612,62.470734,6.182641
7379970614,62.470503,6.201624
7379970615,62.470551,6.201582
7379970616,62.470723,6.150706
7379970617,62.4729283,6.1501756
7379970618,62.47265,6.1503983
7379970619,62.477653,6.239213
7379970620,62.477046,6.233813
7379970622,62.458988,6.146168
7379970623,62.470038,6.143032
7379970624,62.462301,6.158689
7379970625,62.4759513,6.228306
7379970629,62.472078,6.221363
7379970630,62.462963,6.114513
7379970631,62.463202,6.114308
7379970632,62.4634052,6.1142877
7379970639,62.471238,6.155805
7379970640,62.47517,6.154469
7379970642,62.472095,6.155163
7379970651,62.474306,6.256273
7379970652,62.474649,6.256176
7379970654,62.471999,6.18668
7379970655,62.473974,6.18598
7379970656,62.471268,6.202286
7379970657,62.469808,6.202361
7379970658,62.469826,6.202341
7379970660,62.459447,6.152475
7379970661,62.470941,6.149063
7379970662,62.473058,6.148432
7379970663,62.4723063,6.1488491
7379970672,62.4785686,6.1767242
7379970673,62.4785162,6.1763276
7379970675,62.465595,6.107975
7379970677,62.474544,6.240961
7379970678,62.4593256,6.1339482
7379970684,62.469086,6.113505
7379970690,62.471881,6.180352
7379970691,62.470526,6.170709
7379970692,62.4710212,6.1704876
7379970693,62.4707837,6.1704838
7379970694,62.470445,6.170617
7379970695,62.4709974,6.1707161
7379970705,62.468216,6.111719
7379970706,62.468171,6.1117
7379970707,62.464455,6.113028
7379970709,62.473647,6.240764
7379970710,62.4708169,6.1919349
7379970711,62.4688596,6.1926928
7379970715,62.469725,6.126504
7379970716,62.4712271,6.1568479
7379970718,62.469677,6.12655
7379970722,62.4730461,6.2036605
7379970723,62.473139,6.180048
7379970724,62.476749,6.241997
7379970729,62.4747,6.25701
7379970735,62.471713,6.185381
7379970736,62.470836,6.2025076
7379970737,62.473406,6.184909
7379970741,62.463836,6.104818
7379970752,62.470407,6.229924
7379970757,62.472533,6.169321
7379970758,62.472719,6.169002
7379970759,62.472141,6.169074
7379970760,62.471613,6.16909
7379970768,62.469235,6.191522
7379970769,62.4748337,6.1897256
7379970771,62.4747827,6.1894757
7379970772,62.471999,6.190106
7379970773,62.46942,6.128807
7379970774,62.470934,6.17971
7379970776,62.4632593,6.117028
7379970777,62.472316,6.180511
7379970779,62.471116,6.203833
7379970780,62.470966,6.204169
7379970781,62.454961,6.104907
7379970794,62.480892,6.184856
7379970798,62.471415,6.168324
7379970799,62.471767,6.168206
7379970800,62.473088,6.167937
7379970801,62.471144,6.165792
7379970811,62.471894,6.177981
7379970823,62.468944,6.112866
7379970825,62.469526,6.113185
7379970827,62.477161,6.252717
7379970830,62.471052,6.20515
7379970833,62.466407,6.108706
7379970834,62.465547,6.108933
7379970835,62.476689,6.238508
7379970837,62.4711868,6.1510651
7379970842,62.459431,6.133347
7379970848,62.471663,6.145046
7379970849,62.470352,6.235708
7379970851,62.471468,6.177985
7379970862,62.473872,6.260124
7379970863,62.471977,6.159941
7379970864,62.457676,6.140113
7379970878,62.471559,6.192691
7379970883,62.477161,6.24225
7379970885,62.4741779,6.1590595
7379970886,62.471053,6.159729
7379970887,62.458583,6.151751
7379970888,62.475123,6.254244
7379970889,62.47589,6.234608
7379970890,62.472339,6.190473
7379970894,62.473134,6.168019
7379970898,62.465374,6.107739
7379970901,62.464048,6.107589
7379970903,62.471139,6.135872
7379970904,62.4773558,6.2498601
7379970905,62.4739312,6.2203668
7379970906,62.463773,6.11424
7379970918,62.4715055,6.1709121
7379970920,62.4574145,6.1190991
7379970924,62.472985,6.241194
7379970927,62.469801,6.202003
7379970928,62.469695,6.202257
7379970933,62.470183,6.13422
7379970935,62.4721226,6.2407458
7379970936,62.472188,6.238479
7379970937,62.471996,6.239615
7379970942,62.473931,6.259156
7379970946,62.471361,6.232396
7379970950,62.473217,6.19514
7379970956,62.471608,6.186711
7379970962,62.4715544,6.1357246
7379970969,62.4550071,6.1046588
7379970970,62.4551027,6.1046479
7379970972,62.455102,6.113041
7379970981,62.472394,6.167728
7379970983,62.4778219,6.1659863
7379970985,62.459551,6.133224
7379970986,62.4706353,6.1299155
7379970987,62.459496,6.133207
7379970988,62.459372,6.133014
7379970990,62.471788,6.188771
7379970991,62.470602,6.152546
7379970992,62.472747,6.151784
7379970993,62.4724897,6.1518396
7379970995,62.4725379,6.1520153
7379971000,62.471628,6.227749
7379971001,62.470828,6.151396
7379971007,62.46992,6.132403
7379971008,62.469459,6.132684
7379971012,62.4716165,6.1877044
7379971015,62.473506,6.257428
7379971018,62.472922,6.225962
7379971023,62.475163,6.154296
7379971028,62.4702331,6.1522363
7379971031,62.4719846,6.1516229
7379971036,62.4729454,6.1382833
7379971037,62.472993,6.143943
7379971038,62.473871,6.224721
7379971039,62.481011,6.182609
7379971040,62.4706554,6.2278014
7379971051,62.470953,6.149109
7379971053,62.469663,6.126339
7379971055,62.469675,6.12633
7379971057,62.469634,6.126411
7379971059,62.469209,6.13087
7379971060,62.469666,6.130581
7379971061,62.470025,6.144776
7379971063,62.4746571,6.1596484
7379971064,62.469951,6.112506
7379971065,62.4731686,6.1653964
7379971069,62.472462,6.230378
7379971070,62.472921,6.229383
7379971071,62.476517,6.22825
7379971074,62.4740928,6.1872591
7379971075,62.47121,6.187637
7379971078,62.471319,6.165675
7379971079,62.477269,6.163799
7379971082,62.459432,6.13342
7379971083,62.4784727,6.1765805
7379971084,62.458488,6.154697
7379971085,62.4711603,6.1728143
7379971088,62.460139,6.157376
7379971089,62.463289,6.105393
7379971092,62.464032,6.113008
7379971100,62.476106,6.160158
7379971103,62.4709655,6.2395437
7379971104,62.470885,6.239569
7379971105,62.475789,6.237844
7379971106,62.475915,6.23821
7379971107,62.471218,6.239854
7379971108,62.4721963,6.1451515
7379971110,62.476344,6.233763
7379971112,62.470268,6.127412
7379971113,62.475982,6.236067
7379971123,62.471989,6.239895
7379971124,62.4718966,6.1519219
7379971137,62.472527,6.166897
7379971138,62.472037,6.166802
7379971140,62.472868,6.166819
7379971146,62.4697398,6.1447668
7379971148,62.4697924,6.1413425
7379971149,62.47279,6.196761
7379971152,62.4711012,6.1531716
7379971154,62.46828,6.12094
7379971155,62.476343,6.25208
7379971162,62.46189,6.122449
7379971163,62.476256,6.239208
7379971165,62.457338,6.136273
7379971176,62.457451,6.135014
7379971177,62.470732,6.20289
7379971180,62.472083,6.239626
7379971193,62.4711,6.162063
7379971195,62.456802,6.125013
7379971198,62.4698071,6.1984683
7379971199,62.469907,6.198474
7379971201,62.4711541,6.1401427
7379971203,62.4718774,6.2329286
7379971205,62.471636,6.232661
7379971206,62.4705287,6.1716141
7379971216,62.458563,6.133057
7379971219,62.47556,6.226205
7379971220,62.473356,6.240959
7379971222,62.469734,6.126425
7379971224,62.469634,6.126466
7379971226,62.470587,6.167715
7379971227,62.4714,6.1582162
7379971228,62.472897,6.157271
7379971229,62.475759,6.156935
7379971239,62.47523,6.1623645
7379971241,62.47991,6.181165
7379971242,62.470761,6.183425
7379971244,62.472033,6.147685
7379971252,62.46996,6.111021
7379971253,62.46782,6.111545
7379971255,62.465453,6.1116
7379971256,62.469617,6.110397
