id,startId,stopId,name,type,length,maxSpeed,list0,list1
19,277918696,7379970885,Einarvikgata,unclassified,168.43,50,6.1621256@6.162007@6.161957@6.161884@6.161799@6.1616574@6.1611033@6.1602706@6.1602269@6.159559@6.159296@6.1590595,62.4745164@62.474422@62.474393@62.474369@62.474353@62.4743137@62.474283@62.474244@62.474242@62.474204@62.474189@62.4741779
20,277936275,7379970517,Keiser Wilhelms gate,residential,97.224,50,6.160227@6.1602761@6.1603804@6.161309@6.16195@6.1621,62.471525@62.4715287@62.4715367@62.4716066@62.47164@62.471645
21,277936275,7379970863,Storgata,residential,52.745,50,6.160227@6.160193@6.160037@6.159941,62.471525@62.471592@62.471903@62.471977
22,278085706,7379971228,Grimmergata,residential,158.698,50,6.158708@6.15855@6.157753@6.157232@6.157214@6.157206@6.157276@6.157271,62.472316@62.47227@62.472059@62.472407@62.472428@62.472479@62.472844@62.472897
23,278086199,7379970412,Gjerdegata,unclassified,32.712,50,6.165644@6.165629@6.1655935@6.165568,62.471828@62.471901@62.4720459@62.47212
24,278086199,7379970799,Borgundvegen,residential,133.601,50,6.165644@6.165802@6.165951@6.166891@6.16693@6.1669798@6.167088@6.16754@6.1678419@6.167909@6.167999@6.168206,62.471828@62.471837@62.47183@62.471723@62.4717195@62.4717158@62.471715@62.47173@62.4717457@62.471749@62.471752@62.471767
25,278086241,7379971138,Storledbakken,tertiary,10.873,50,6.166992@6.166845@6.166802,62.471994@62.472027@62.472037
26,278086241,7379971137,Grensegata,residential,59.478,50,6.166992@6.166989@6.166953@6.166897,62.471994@62.47204@62.472259@62.472527
27,278086299,7379970183,Parkvegen,residential,87.306,50,6.161672@6.161611@6.161581@6.160892@6.160391@6.160333@6.160253,62.47307@62.473073@62.473068@62.472874@62.472737@62.472709@62.47266
28,278086299,7379970512,Rådstugata,residential,55.77,50,6.161672@6.161695@6.161714@6.161747@6.161797@6.1618082@6.16182@6.16183@6.161843,62.47307@62.473065@62.473052@62.472975@62.472769@62.4727377@62.472705@62.47265@62.472582
29,278199339,7379970616,Nedre Strandgate,trunk,28.949,50,6.151239@6.151149@6.1510886@6.150706,62.470807@62.470793@62.4707815@62.470723
30,278199339,7379971001,Nedre Strandgate,trunk,8.414,50,6.151239@6.151281@6.151335@6.151396,62.470807@62.470814@62.470822@62.470828
31,278339233,278340781,Sjøgata,trunk,7.402,50,,
32,278339233,7379970716,Keiser Wilhelms gate,residential,41.739,50,6.156109@6.156161@6.156205@6.1562532@6.15637@6.15675@6.1568479,62.471074@62.471085@62.471094@62.4711036@62.471127@62.471196@62.4712271
33,278339234,7379971272,Notenesgata,tertiary,9.385,50,,
34,278339234,7379971228,St Olavs plass,tertiary,140.164,50,6.15502@6.1552501@6.1552982@6.155538@6.156087@6.156278@6.1563441@6.156466@6.156545@6.156612@6.156687@6.156745@6.1568@6.1569463@6.157129@6.157271,62.4722579@62.4723157@62.4723281@62.472384@62.472574@62.472646@62.4726709@62.472716@62.472751@62.472789@62.472838@62.47287@62.472881@62.4728872@62.472895@62.472897
35,278339234,7379962117,Skansegata,tertiary,213.309,50,6.15502@6.1549436@6.154835@6.154815@6.154815@6.1548524@6.154861@6.154891@6.155166@6.155402@6.1554468@6.1555516@6.155779@6.1561163@6.15618@6.1561972,62.4722579@62.4723312@62.472462@62.472509@62.472548@62.4726156@62.472631@62.472672@62.472916@62.473133@62.4731785@62.473285@62.473513@62.4738987@62.473984@62.4740219
36,278340781,278340782,Sjøgata,trunk,9.313,50,,
37,278340781,7379970639,Korsegata,tertiary,16.647,50,6.156007@6.1558866@6.155805,62.471121@62.4711887@62.471238
38,278340782,249388063,Korsegata,tertiary,6.746,50,,
39,278340782,7379970537,Keiser Wilhelms gate,trunk,165.306,50,6.155849@6.1557358@6.155561@6.155126@6.1546283@6.154398@6.154178@6.153701@6.153308@6.153162@6.153071@6.153013@6.152941,62.47108@62.4710566@62.471004@62.470901@62.4707896@62.470738@62.470684@62.47058@62.470502@62.470476@62.470466@62.470463@62.47047
40,278341913,278344250,Røysegata,secondary,8.118,50,,
41,278341913,7379970461,Ålesundsvegen,trunk,28.618,50,6.161915@6.1618176@6.161388,62.470911@62.4709246@62.470994
42,278344250,7379970445,Røysegata,secondary,8.983,50,,
43,278344250,7379971226,Ålesundsvegen,trunk,302.532,50,6.161917@6.162081@6.162285@6.162483@6.162692@6.16284@6.165601@6.165826@6.166041@6.166258@6.166462@6.166602@6.166793@6.166964@6.167329@6.167507@6.167715,62.470838@62.470819@62.470801@62.470791@62.470788@62.470791@62.470821@62.470818@62.470811@62.470799@62.470783@62.47077@62.470746@62.47072@62.470658@62.470621@62.470587
44,282243049,7379971410,Skaregata,residential,27.086,50,6.1556416@6.155753@6.1558494@6.155954@6.156083@6.156135,62.4744414@62.474416@62.4743945@62.474379@62.474388@62.474397
45,282272324,7379971028,Keiser Wilhelms gate,residential,93.279,50,6.1534794@6.1532271@6.1525919@6.152469@6.1522363,62.4700806@62.4700008@62.4699026@62.469924@62.4702331
46,282365547,277917634,Kongens gate,unclassified,20.052,nan,6.1560714@6.1560899@6.156163,62.4758513@62.4758158@62.475676
47,419659911,7389959921,Åsesvingen,residential,250.94,30,6.3093003@6.3088962@6.3086387@6.3083911@6.308203@6.3080513@6.307908@6.307636@6.307225@6.3070753@6.30651@6.306044@6.305876@6.305726@6.30549@6.305204@6.3051653@6.305119@6.30503,62.4648684@62.4648886@62.4649047@62.4648997@62.46489@62.4648712@62.46485@62.464785@62.46467@62.4646326@62.464504@62.464393@62.464348@62.464302@62.464221@62.464109@62.4640894@62.464066@62.463988
48,553033974,7379971152,Notenesgata,tertiary,80.971,50,6.1536865@6.1532@6.1531716,62.4717894@62.4711372@62.4711012
49,553033974,275605057,Notenesgata,tertiary,77.165,50,6.1536865@6.153849@6.153919@6.1540801@6.1542074@6.1546732@6.1547287@6.1548855,62.4717894@62.471853@62.471898@62.4719756@62.4720261@62.4721415@62.4721557@62.4721929
50,563040606,7389962709,Åsehaugen,unclassified,9.073,50,,
51,563040606,7389962554,nan,trunk,68.325,50,6.312806@6.3118256@6.311684@6.311506,62.465901@62.4658361@62.465825@62.465788
52,701231337,7389963390,Furelia,residential,63.657,30,6.3051025@6.305136@6.305186@6.305431,62.4672087@62.467132@62.46706@62.466657
53,746318982,7389963217,Mulelia,residential,451.491,30,6.331244@6.33225@6.33382@6.334086@6.334721@6.33556@6.3357456@6.3358591@6.335998@6.336306@6.336492@6.337006@6.337206@6.339831@6.339985,62.4690531@62.4691@62.469151@62.469156@62.469147@62.469083@62.4690744@62.4690719@62.469072@62.469082@62.469093@62.469132@62.469142@62.469251@62.469257
54,760458734,7389959715,Vestre Furmyrveg,residential,105.029,30,6.3353792@6.336574@6.337402,62.4626767@62.462759@62.462809
55,760458739,7389962401,Vestre Furmyrveg,residential,38.441,30,,
56,847431215,7379971487,Kviltunvegen,residential,295.985,30,6.244094@6.2439931@6.2432468@6.2429166@6.242709@6.242362@6.242154@6.242008@6.241972@6.241945@6.24194@6.241941@6.24193@6.2419@6.241369@6.241244@6.241161@6.241076@6.241054@6.241042@6.24104@6.241041@6.241059@6.241044@6.241012@6.24093@6.240848,62.470464@62.4704545@62.4703846@62.470396@62.470427@62.470486@62.470515@62.470541@62.47055@62.470563@62.470572@62.470596@62.470608@62.470615@62.470635@62.470642@62.470652@62.470668@62.470686@62.470721@62.470759@62.471277@62.471453@62.471546@62.471657@62.471761@62.471826
57,847943721,7379971288,Repslagergata,residential,134.716,50,6.1709104@6.171212@6.171457@6.171585@6.17265@6.1727312@6.172785@6.1728177@6.172831@6.1728283,62.4723735@62.472333@62.472282@62.472271@62.472269@62.4722593@62.472243@62.4722224@62.472193@62.4719273
58,847943721,7379970757,Bergvegen,residential,83.599,50,6.1709104@6.170436@6.170259@6.169494@6.169321,62.4723735@62.472422@62.472437@62.472512@62.472533
59,847943721,7379971391,Holmegata,residential,49.396,50,6.1709104@6.170888@6.170889@6.17088@6.170885,62.4723735@62.472279@62.472066@62.47197@62.47193
60,848592229,7379971389,Borgundvegen,residential,567.781,30,6.209372@6.210231@6.210315@6.2115507@6.211659@6.211967@6.212669@6.213184@6.213437@6.214315@6.214472@6.2145727@6.2146831@6.2150594@6.215385@6.215606@6.216042@6.2166224@6.217031@6.217222@6.218146@6.218932@6.219186@6.2198657@6.220206@6.220371,62.472221@62.472267@62.472273@62.4723447@62.472349@62.472367@62.472405@62.472435@62.472447@62.472497@62.472505@62.4725085@62.4725095@62.4725003@62.4724886@62.47248@62.472462@62.4724678@62.472469@62.472468@62.472474@62.472451@62.472438@62.4724112@62.472401@62.472392
61,848592229,7379970195,Borgundvegen,residential,118.203,30,6.209372@6.20902@6.208357@6.2074543@6.207091,62.472221@62.472202@62.472166@62.4721082@62.472085
62,848592229,7379971338,Stoknesvegen,residential,98.396,30,6.209372@6.209423@6.209506@6.209595@6.209656@6.209756@6.209851@6.209884@6.20994,62.472221@62.472114@62.471967@62.471832@62.471789@62.471775@62.471711@62.471633@62.471409
63,892008005,7379970657,Nørvevika,residential,23.234,50,6.202811@6.20259@6.2025042@6.202361,62.469792@62.469795@62.4697975@62.469808
64,892008005,7379963986,Nørvevika,residential,849.811,50,6.202811@6.203018@6.203204@6.203352@6.203484@6.203661@6.20382@6.203997@6.204697@6.204933@6.205704@6.206233@6.20677@6.207179@6.2073209@6.2076553@6.209035@6.209559@6.2103074@6.2109539@6.211304@6.212427@6.2128582@6.213413@6.2142368@6.214685@6.215838@6.2159608@6.2164929@6.218034@6.218235@6.218451@6.218662@6.219061,62.469792@62.469844@62.469883@62.46991@62.469925@62.469927@62.469931@62.469929@62.469913@62.469905@62.469893@62.469892@62.469899@62.46991@62.4699155@62.469929@62.470002@62.4700324@62.4700759@62.4701134@62.47014@62.470224@62.470262@62.470311@62.4703868@62.470441@62.470569@62.470583@62.4706429@62.470828@62.470849@62.470877@62.470895@62.470925
65,1885667788,7379971028,Keiser Wilhelms gate,residential,42.931,50,6.15158@6.1516713@6.151935@6.152207@6.1522363,62.4701107@62.4701853@62.470228@62.4702695@62.4702331
66,1885667800,7379971375,Giskegata,residential,31.817,30,6.1419642@6.141902@6.141873,62.4718856@62.471653@62.471603
67,2390101122,7379971407,Osholmen,unclassified,209.055,50,6.11817@6.1176454@6.117515@6.116613@6.116442@6.1162491@6.115993@6.115799@6.115617@6.115385@6.115203@6.114701@6.114344@6.11416,62.465172@62.4651296@62.465119@62.46506@62.465051@62.4650333@62.465018@62.464998@62.464974@62.464936@62.464919@62.464906@62.464902@62.464906
68,2390101204,7379970833,Meskarvegen,residential,68.002,30,6.107455@6.1076595@6.107772@6.107952@6.108149@6.108255@6.108464@6.108706,62.466594@62.4665798@62.466572@62.466551@62.466506@62.466485@62.466452@62.466407
69,2390374987,7379970757,Bergvegen,residential,18.177,50,,
70,2390374987,7379970758,nan,residential,16.97,nan,,
71,2390374987,7379970105,Bergvegen,residential,24.895,50,6.168975@6.168752@6.168504,62.4725669@62.472594@62.472619
72,2390375015,7379970606,Lihauggata,unclassified,51.12,50,6.1592852@6.1591199@6.1588495@6.1584782@6.158305,62.4734551@62.4734289@62.4734327@62.473438@62.473419
73,2514630286,7379971352,Keiser Wilhelms gate,residential,83.513,50,6.1547648@6.155507@6.155597@6.155701@6.15588@6.1559409@6.156099@6.156156@6.156194@6.156227,62.4706228@62.470794@62.470811@62.470823@62.470833@62.4708351@62.470842@62.470851@62.470866@62.4709
74,2514630298,7379970100,Kirkegata,residential,32.16,50,6.1432173@6.143257@6.14328,62.4706733@62.470884@62.470961
75,2514630438,7379971431,Roald Amundsens veg,residential,198.383,30,6.180525@6.181281@6.181405@6.18153@6.181626@6.182179@6.182459@6.182694@6.182958@6.183514@6.183837@6.184236,62.473762@62.473952@62.473973@62.473974@62.473965@62.473899@62.47387@62.47385@62.473834@62.47381@62.473801@62.47381
76,3964377615,7389961122,Moavegen,residential,5.925,50,,
77,3964377615,7389934690,Moavegen,unclassified,135.459,nan,6.3518395@6.3519235@6.3519492@6.3519751@6.3520012@6.3520278@6.3520534@6.3520791@6.3521051@6.3521309@6.3521695@6.3522079@6.3524795,62.467511@62.467352@62.4673009@62.4672496@62.4671977@62.467145@62.4670942@62.4670431@62.4669916@62.4669403@62.4668778@62.4668055@62.4663294
78,3966732182,7389960449,Østre Aspehaug,residential,210.829,50,6.3612357@6.3611766@6.3610462@6.360795@6.360551@6.360275@6.360098@6.3599608@6.359843@6.359757@6.35973@6.35974@6.359776@6.359827@6.360023@6.3602314@6.360263@6.360517@6.360647@6.3607415,62.4649944@62.4650561@62.4652014@62.465391@62.465541@62.465716@62.465818@62.4659052@62.46598@62.466043@62.46609@62.466121@62.466157@62.466176@62.466234@62.4662887@62.466297@62.466363@62.466395@62.4664217
79,4336766289,4336766289,Fjelltunvegen,unclassified,141.635,30,6.1651992@6.165063@6.165022@6.164752@6.16466@6.164634@6.164579@6.164539@6.164532@6.164541@6.164556@6.164583@6.164638@6.164698@6.164779@6.164958@6.1650268@6.165098@6.165196@6.1652814@6.165387@6.165421@6.165423@6.1653979@6.165369@6.165308@6.1651992,62.4746701@62.474612@62.474597@62.474522@62.474483@62.474467@62.47441@62.474355@62.474327@62.474301@62.474284@62.474271@62.474257@62.474248@62.474247@62.47426@62.4742723@62.474285@62.474311@62.4743623@62.47444@62.474497@62.474533@62.4745698@62.474597@62.474631@62.4746701
80,4336766289,4336766289,Fjelltunvegen,unclassified,141.635,30,6.1651992@6.165308@6.165369@6.1653979@6.165423@6.165421@6.165387@6.1652814@6.165196@6.165098@6.1650268@6.164958@6.164779@6.164698@6.164638@6.164583@6.164556@6.164541@6.164532@6.164539@6.164579@6.164634@6.16466@6.164752@6.165022@6.165063@6.1651992,62.4746701@62.474631@62.474597@62.4745698@62.474533@62.474497@62.47444@62.4743623@62.474311@62.474285@62.4742723@62.47426@62.474247@62.474248@62.474257@62.474271@62.474284@62.474301@62.474327@62.474355@62.47441@62.474467@62.474483@62.474522@62.474597@62.474612@62.4746701
81,4336766289,7379971497,Fjelltunvegen,residential,1551.079,30,6.1651992@6.165241@6.165294@6.165319@6.165361@6.165386@6.165417@6.165485@6.165544@6.165661@6.165835@6.166186@6.16637@6.166586@6.166716@6.166823@6.166887@6.166935@6.167122@6.1671584@6.167236@6.167644@6.167748@6.167921@6.168383@6.168685@6.168982@6.169164@6.169431@6.1695678@6.16963@6.169684@6.169779@6.169896@6.170299@6.170635@6.170808@6.171109@6.171341@6.171546@6.171691@6.171873@6.172041@6.172468@6.172572@6.172944@6.173042@6.173107@6.173188@6.173278@6.17337@6.173569@6.173742@6.17389@6.173968@6.174087@6.1742755@6.1744478@6.1745841@6.174739@6.174838@6.175134@6.175205@6.175337@6.175793@6.175969@6.17618@6.176416@6.176511@6.176573@6.176677@6.176754@6.176798@6.17687@6.17704@6.177123@6.1773055@6.177324@6.177383@6.177438@6.177486@6.177591@6.177975@6.178896@6.179212@6.179613@6.179764@6.179963@6.180156@6.180323@6.180993@6.181783@6.181897@6.181986@6.183107@6.183395@6.183454@6.183673@6.183777@6.184074@6.184192@6.184278@6.1844315@6.184642@6.184769@6.184849@6.184966@6.185304@6.185653@6.185712@6.185741@6.185972@6.186196@6.186406@6.186736@6.186801@6.187035@6.187147@6.187276@6.187401@6.187535@6.187715@6.187886@6.1880609@6.188396@6.188558@6.188726@6.188885@6.189115@6.189314@6.189475@6.189702@6.190357@6.190713@6.191457@6.191547@6.191596@6.191631,62.4746701@62.474788@62.474973@62.475028@62.475097@62.475128@62.475162@62.475217@62.475237@62.47525@62.475254@62.475248@62.475235@62.475215@62.475199@62.475173@62.475151@62.475127@62.475012@62.4749933@62.474974@62.474936@62.474919@62.474897@62.474848@62.474809@62.474776@62.474751@62.474706@62.4746716@62.474656@62.474647@62.474637@62.474634@62.474645@62.47466@62.47468@62.4747@62.474708@62.474721@62.474734@62.474745@62.474751@62.474779@62.474781@62.474768@62.474772@62.474779@62.474792@62.474816@62.474849@62.474933@62.474987@62.475026@62.47504@62.475051@62.4750626@62.4750733@62.4750857@62.47511@62.475135@62.475222@62.475237@62.475255@62.47531@62.475326@62.475342@62.475352@62.47535@62.475343@62.475324@62.475309@62.475295@62.475266@62.475172@62.475114@62.4749651@62.47495@62.474914@62.474887@62.474871@62.474856@62.474827@62.474775@62.474753@62.474733@62.474732@62.474739@62.47474@62.474739@62.474724@62.474717@62.474721@62.474728@62.474857@62.474901@62.474913@62.474975@62.475011@62.475143@62.475188@62.475208@62.4752244@62.475247@62.475267@62.475283@62.47531@62.475406@62.475494@62.475518@62.475534@62.475689@62.475822@62.475923@62.47606@62.476089@62.475977@62.475928@62.475896@62.475885@62.475892@62.475918@62.475947@62.4759833@62.476053@62.476083@62.47611@62.476125@62.47613@62.476115@62.476095@62.476059@62.475925@62.47585@62.475693@62.475665@62.475634@62.47557
82,4883918727,7379970184,O.A. Devolds gate,residential,270.65,50,6.1635044@6.16366@6.163375@6.163093@6.162833@6.162734@6.162578@6.1624643@6.162111@6.1617104@6.1610784@6.160652@6.159967@6.159716@6.159575@6.159539@6.159519@6.159525@6.159531,62.4757338@62.4759049@62.475901@62.475903@62.475923@62.475936@62.475907@62.4758819@62.475804@62.4757006@62.4755752@62.475495@62.475372@62.475322@62.475288@62.475266@62.475236@62.475132@62.475077
83,5067546845,9120569221,Åsetoppen,unclassified,10.961,nan,6.328269@6.328269@6.328249,62.467575@62.467551@62.467477
84,5067557100,7389960645,Kyrkjehaugen,residential,341.474,30,6.3186045@6.3185015@6.3175682@6.317448@6.317143@6.316853@6.3156069@6.314465@6.314138@6.313664@6.312946@6.312779@6.3125033@6.312304@6.312061,62.4686384@62.4686342@62.4685613@62.468553@62.4685263@62.468501@62.4683857@62.46828@62.468252@62.468205@62.468156@62.468147@62.4681354@62.468127@62.468125
85,5067562534,7389960855,Sperre Nakkens veg,residential,122.312,30,6.276369@6.276337@6.276266@6.276043@6.275895@6.275757@6.275553@6.275211@6.275028@6.274533@6.274259@6.274202,62.465129@62.465113@62.465094@62.465045@62.465009@62.464979@62.464932@62.464862@62.464824@62.464733@62.464693@62.464683
86,5114434524,7379970618,Bakkegata,residential,52.435,50,6.150797@6.150802@6.150798@6.150757@6.150648@6.150508@6.1503983,62.472224@62.472256@62.472293@62.47234@62.472423@62.472547@62.47265
87,5114434524,7379970993,Øwregata,residential,61.234,50,6.150797@6.150951@6.151109@6.151305@6.151472@6.151687@6.1518396,62.472224@62.472259@62.472305@62.472356@62.472398@62.472447@62.4724897
88,6280071623,7379970606,Lihauggata,unclassified,75.052,50,6.1568814@6.1572276@6.1575258@6.158305,62.4732696@62.4733108@62.473347@62.473419
89,6284434888,7379971389,Kolvikbakken,residential,46.313,30,6.221218@6.22105@6.220726@6.220371,62.47225@62.472281@62.472332@62.472392
90,6284434888,7379970629,Kolvikbakken,residential,20.763,50,6.221218@6.22127@6.221307@6.221328@6.221363,62.47225@62.47221@62.472181@62.472154@62.472078
91,6286311785,7379970476,Sjømannsvegen,residential,163.06,nan,6.1909139@6.189208@6.189104@6.189086@6.1890645@6.189029,62.4684458@62.4684161@62.468829@62.468941@62.4689971@62.469088
92,6286715943,7379970992,Brunholmgata,unclassified,23.814,50,6.1521532@6.152015@6.151928@6.151784,62.4728686@62.472843@62.472821@62.472747
93,6286715943,7379971330,Brunholmgata,unclassified,106.204,50,6.1521532@6.1524143@6.153053@6.1540677,62.4728686@62.472917@62.473035@62.4732282
94,6286715943,6286715944,nan,residential,41.507,nan,6.1521532@6.1521075@6.1517952,62.4728686@62.4729131@62.4732032
95,6286715944,6286715943,nan,residential,41.507,nan,6.1517952@6.1521075@6.1521532,62.4732032@62.4729131@62.4728686
96,6286715954,7379971031,Bakkegata,residential,33.512,50,6.15109@6.151413@6.1516229,62.472158@62.472047@62.4719846
97,6286725864,7379970513,Rådstugata,residential,45.871,50,6.1618958@6.1618984@6.1619299@6.1619762,62.4724926@62.4722794@62.4721377@62.472085
98,6286881158,7389963687,Vidsynvegen,residential,152.144,50,6.2885664@6.288528@6.288481@6.288446@6.288185@6.288063@6.288023@6.287991@6.287945@6.28787@6.287743@6.28742@6.287319@6.287263@6.287219@6.287185@6.287113@6.287021@6.286948@6.286927@6.286894@6.286869@6.286853,62.4664713@62.46648@62.466498@62.466524@62.466764@62.466863@62.466889@62.466904@62.466916@62.466922@62.466926@62.466918@62.466926@62.466936@62.466951@62.466968@62.467031@62.467146@62.46722@62.467247@62.467318@62.467371@62.467402
99,6768815489,7379971437,Storskaret,residential,102.663,30,6.10666@6.106565@6.106488@6.106421@6.106353@6.106295@6.106132@6.106006@6.105948@6.105895,62.463354@62.463449@62.463515@62.463581@62.463658@62.463724@62.463939@62.464119@62.464164@62.464204
100,7204338370,7379970798,Borgundvegen,secondary,71.055,50,6.169701@6.1694817@6.168324,62.471472@62.4714609@62.471415
101,7204338370,7379970918,Borgundvegen,secondary,62.678,50,6.169701@6.169865@6.170301@6.170606@6.1709121,62.471472@62.471473@62.471465@62.471474@62.4715055
102,7379962117,275605016,Per Bolstads plass,unclassified,5.532,nan,,
103,7379962117,7379971415,Skansegata,tertiary,39.174,50,6.1561972@6.156214@6.156227@6.156214@6.156143,62.4740219@62.474059@62.474108@62.474177@62.47437
104,7379962395,7379970466,Ellingsøytunnelen,trunk,317.418,60,6.176371@6.176355@6.17635@6.176321@6.176323@6.176307@6.176313@6.17631@6.176277@6.1762341@6.1762037,62.47337@62.472592@62.472325@62.471757@62.471641@62.471155@62.47086@62.470765@62.470647@62.4705665@62.4705212
105,7379963713,7379970478,Sjømannsvegen,residential,230.419,50,6.188662@6.1886053@6.1885536@6.18849@6.186182@6.186131@6.186026@6.185967@6.185913@6.1858429@6.1857963@6.1857748@6.1858143@6.1858217,62.469105@62.4690984@62.4690938@62.469091@62.469043@62.469039@62.469027@62.469012@62.468992@62.4689498@62.468907@62.4688525@62.4682997@62.468223
106,7379963713,7379970476,nan,tertiary,19.794,50,6.188662@6.188688@6.188724@6.188836@6.188919@6.189029,62.469105@62.469092@62.469085@62.469078@62.469079@62.469088
107,7379963723,7379970768,Sjømannsvegen,tertiary,118.308,50,6.189254@6.189369@6.1894998@6.1897442@6.1900763@6.190819@6.1909171@6.19112@6.191266@6.191522,62.469143@62.469124@62.4691164@62.4691193@62.4691316@62.469156@62.4691612@62.469178@62.469195@62.469235
108,7379963723,7379963713,nan,tertiary,54.617,50,6.189254@6.1892536@6.1892329@6.18912@6.189055@6.188989@6.188902@6.18881@6.188744@6.188674@6.18866@6.188656@6.188662,62.469143@62.4691733@62.4692022@62.46927@62.469295@62.469307@62.4692947@62.469262@62.469225@62.469164@62.469144@62.469122@62.469105
109,7379963986,892008005,Nørvevika,residential,849.811,50,6.219061@6.218662@6.218451@6.218235@6.218034@6.2164929@6.2159608@6.215838@6.214685@6.2142368@6.213413@6.2128582@6.212427@6.211304@6.2109539@6.2103074@6.209559@6.209035@6.2076553@6.2073209@6.207179@6.20677@6.206233@6.205704@6.204933@6.204697@6.203997@6.20382@6.203661@6.203484@6.203352@6.203204@6.203018@6.202811,62.470925@62.470895@62.470877@62.470849@62.470828@62.4706429@62.470583@62.470569@62.470441@62.4703868@62.470311@62.470262@62.470224@62.47014@62.4701134@62.4700759@62.4700324@62.470002@62.469929@62.4699155@62.46991@62.469899@62.469892@62.469893@62.469905@62.469913@62.469929@62.469931@62.469927@62.469925@62.46991@62.469883@62.469844@62.469792
110,7379964978,7379970599,Tuenesvegen,residential,58.165,30,6.1135334@6.11356@6.113581@6.11357,62.4700231@62.469696@62.469528@62.469501
111,7379965230,7379970133,Steinvågvegen,residential,154.216,50,6.1258554@6.1256413@6.125274@6.12512@6.12498@6.1248751@6.12471@6.124504@6.1242594@6.123847@6.123581@6.123376@6.123194@6.123067,62.4694748@62.4695139@62.469581@62.469612@62.469624@62.4696236@62.469614@62.46959@62.4695539@62.469483@62.469433@62.469387@62.469343@62.469295
112,7379965230,7379971413,Steinvågvegen,residential,21.813,50,6.1258554@6.126105@6.12621,62.4694748@62.469544@62.469582
113,7379965230,7379965230,Ringgata,residential,315.992,50,6.1258554@6.125674@6.125582@6.125492@6.125214@6.125097@6.1249731@6.124027@6.123849@6.123755@6.123683@6.123643@6.12362@6.123622@6.123652@6.123723@6.12383@6.12391@6.124038@6.124604@6.125248@6.125735@6.125792@6.125877@6.125923@6.125933@6.125902@6.125899@6.1258554,62.4694748@62.469418@62.469407@62.4694@62.469398@62.46939@62.4693786@62.469207@62.469176@62.469144@62.469105@62.469063@62.469016@62.468961@62.468916@62.468872@62.468833@62.468821@62.468817@62.468863@62.468918@62.468981@62.468991@62.469034@62.46907@62.469116@62.469318@62.46936@62.4694748
